action,reward_inertia,reward_r_eff,reward_I_percentage,reward_weigthed,reward,stringency_index
4,-12.5,-10,0,-81.29404705729297,-103.79404705729297,98.8
5,-25.0,-10,0,-81.29402274757815,-116.29402274757815,100.0
4,-12.5,-10,0,-81.29401540727473,-103.79401540727473,100.0
5,-25.0,-10,0,-81.29401496069107,-116.29401496069107,100.0
2,-12.5,-10,0,-81.29401429083475,-103.79401429083475,97.5
0,-50.0,-10,0,-81.2940133977441,-141.2940133977441,87.5
2,-12.5,-10,0,-81.29400279611102,-103.79400279611102,85.0
5,-25.0,-10,0,-81.29395765112797,-116.29395765112797,90.0
5,-25.0,-10,0,-81.29390609793657,-116.29390609793657,95.0
4,-12.5,-10,0,-81.29387279600836,-103.79387279600836,97.5
3,0.0,-10,0,-81.29385622502161,-91.29385622502161,97.5
2,-12.5,-10,0,-81.2938473803481,-103.7938473803481,95.0
4,-12.5,-10,0,-81.29383895501498,-103.79383895501498,97.5
6,-50.0,-10,0,-81.29382543595585,-141.29382543595585,100.0
4,-12.5,-10,0,-81.29381761137226,-103.79381761137226,100.0
4,-12.5,-10,0,-81.2938144854477,-103.7938144854477,100.0
5,-25.0,-10,0,-81.2938111364611,-116.2938111364611,100.0
5,-25.0,-10,0,-81.29380782035435,-116.29380782035435,100.0
2,-12.5,-10,0,-81.29380453710371,-103.79380453710371,97.5
6,-50.0,-10,0,-81.29380128706302,-141.29380128706302,100.0
2,-12.5,-10,0,-81.29379555480187,-103.79379555480187,97.5
5,-25.0,-10,0,-81.29379237098595,-116.29379237098595,100.0
2,-12.5,-10,0,-81.29378719362714,-103.79378719362714,97.5
6,-50.0,-10,0,-81.29378407597399,-141.29378407597397,100.0
6,-50.0,-10,0,-81.29377935855842,-141.29377935855842,100.0
1,-25.0,-10,0,-81.29377630719128,-116.29377630719128,95.0
3,0.0,-10,0,-81.2937732888043,-91.2937732888043,95.0
6,-50.0,-10,0,-81.29376794195247,-141.29376794195247,100.0
3,0.0,-10,0,-81.29376283277905,-91.29376283277905,100.0
4,-12.5,-10,0,-81.29375991361394,-103.79375991361394,100.0
1,-25.0,-10,0,-81.293757027601,-116.293757027601,95.0
3,0.0,-10,0,-81.29375417457106,-91.29375417457106,95.0
2,-12.5,-10,0,-81.29374805249842,-103.79374805249842,92.5
4,-12.5,-10,0,-81.29374018293663,-103.79374018293663,95.0
4,-12.5,-10,0,-81.29372996130468,-103.79372996130468,97.5
3,0.0,-10,0,-81.29371855351474,-91.29371855351474,97.5
5,-25.0,-10,0,-81.29370586581868,-116.29370586581868,100.0
1,-25.0,-10,0,-81.29369135688125,-116.29369135688125,95.0
3,0.0,-10,0,-81.2936754213213,-91.2936754213213,95.0
1,-25.0,-10,0,-81.29365689994162,-116.29365689994162,90.0
4,-12.5,-10,0,-81.29363657182608,-103.79363657182608,92.5
4,-12.5,-10,0,-81.29361381986982,-103.79361381986982,95.0
1,-25.0,-10,0,-81.29358956547895,-116.29358956547895,90.0
3,0.0,-10,0,-81.2935637689034,-91.2935637689034,90.0
3,0.0,-10,0,-81.29353566567201,-91.29353566567201,90.0
6,-50.0,-10,0,-81.29350575592954,-141.29350575592954,100.0
5,-25.0,-10,0,-81.29347403562689,-116.29347403562689,100.0
0,-50.0,-10,0,-81.29342764525127,-141.29342764525126,90.0
0,-50.0,-10,0,-81.29336575149611,-141.2933657514961,80.0
6,-50.0,-10,0,-81.29328773393603,-141.29328773393604,90.0
6,-50.0,-10,0,-81.29319364673492,-141.29319364673492,100.0
2,-12.5,-10,0,-81.29308467536089,-103.79308467536089,97.5
1,-25.0,-10,0,-81.29296076850326,-116.29296076850326,92.5
0,-50.0,-10,0,-81.29282124210347,-141.29282124210346,82.5
1,-25.0,-10,0,-81.29266601026798,-116.29266601026798,77.5
3,0.0,-10,0,-81.29249489106104,-91.29249489106104,77.5
1,-25.0,-10,0,-81.2923080871005,-116.2923080871005,72.5
5,-25.0,-10,0,-81.29210578900916,-116.29210578900916,77.5
4,-12.5,-10,0,-81.29188779152933,-103.79188779152933,80.0
4,-12.5,-10,0,-81.29165448507571,-103.79165448507571,82.5
6,-50.0,-10,0,-81.29140578602856,-141.29140578602858,92.5
0,-50.0,-10,0,-81.29114169904764,-141.29114169904764,82.5
1,-25.0,-10,0,-81.29087077815845,-116.29087077815845,77.5
4,-12.5,-10,0,-81.29059231305095,-103.79059231305095,80.0
6,-50.0,-10,0,-81.29030647269741,-141.2903064726974,90.0
5,-25.0,-10,0,-81.29001350086665,-116.29001350086665,95.0
0,-50.0,-10,0,-81.28971364239206,-141.28971364239206,85.0
2,-12.5,-10,0,-81.28940672668082,-103.78940672668082,82.5
4,-12.5,-10,0,-81.28909233021098,-103.78909233021098,85.0
4,-12.5,-10,0,-81.28877066153984,-103.78877066153984,87.5
6,-50.0,-10,0,-81.28844184843034,-141.28844184843035,97.5
1,-25.0,-10,0,-81.28810588908665,-116.28810588908665,92.5
3,0.0,-10,0,-81.28776294601909,-91.28776294601909,92.5
3,0.0,-10,0,-81.2874126856142,-91.2874126856142,92.5
1,-25.0,-10,0,-81.28705521377248,-116.28705521377248,87.5
2,-12.5,-10,0,-81.28669052965394,-103.78669052965394,85.0
4,-12.5,-10,0,-81.28631855218106,-103.78631855218106,87.5
5,-25.0,-10,0,-81.2859238788109,-116.2859238788109,92.5
6,-50.0,-10,0,-81.28550658459625,-141.28550658459625,100.0
4,-12.5,-10,0,-81.28506670159554,-103.78506670159554,100.0
2,-12.5,-10,0,-81.28460425191372,-103.78460425191372,97.5
5,-25.0,-10,0,-81.28411913640014,-116.28411913640014,100.0
1,-25.0,-10,0,-81.28361132968253,-116.28361132968253,95.0
5,-25.0,-10,0,-81.28308088156125,-116.28308088156125,100.0
