action,reward_inertia,reward_r_eff,reward_I_percentage,reward_weigthed,reward,stringency_index
1,-25.0,-10,20,-80.67204479390224,-95.67204479390224,91.3
2,-12.5,-10,20,-80.67198145902336,-83.17198145902336,88.8
6,-50.0,-10,20,-80.6719059072862,-120.6719059072862,98.8
2,-12.5,-10,20,-80.67189854572098,-83.17189854572098,96.3
0,-50.0,-10,20,-80.67187830767486,-120.67187830767486,86.3
3,0.0,-10,20,-80.67180933324505,-70.67180933324505,86.3
5,-25.0,-10,20,-80.67174417346135,-95.67174417346135,91.3
6,-50.0,-10,20,-80.67170557538198,-120.67170557538196,100.0
5,-25.0,-10,20,-80.6717055753819,-95.6717055753819,100.0
5,-25.0,-10,20,-80.6717055753819,-95.6717055753819,100.0
3,0.0,-10,20,-80.6717055753819,-70.6717055753819,100.0
1,-25.0,-10,20,-80.67170557537673,-95.67170557537673,95.0
1,-25.0,-10,20,-80.67169340766596,-95.67169340766596,90.0
3,0.0,-10,20,-80.67167114191982,-70.67167114191982,90.0
5,-25.0,-10,20,-80.67165050299182,-95.67165050299182,95.0
4,-12.5,-10,20,-80.67164105758604,-83.17164105758604,97.5
2,-12.5,-10,20,-80.67163681755959,-83.17163681755959,95.0
3,0.0,-10,20,-80.671629205972,-70.671629205972,95.0
6,-50.0,-10,20,-80.6716223291602,-120.67162232916019,100.0
0,-50.0,-10,20,-80.67162232915626,-120.67162232915626,90.0
1,-25.0,-10,20,-80.6716112478752,-95.6716112478752,85.0
5,-25.0,-10,20,-80.67159564369217,-95.67159564369217,90.0
2,-12.5,-10,20,-80.67158423265113,-83.17158423265113,87.5
6,-50.0,-10,20,-80.67156955715367,-120.67156955715367,97.5
1,-25.0,-10,20,-80.67156254398128,-95.67156254398128,92.5
3,0.0,-10,20,-80.67155032240939,-70.67155032240939,92.5
2,-12.5,-10,20,-80.6715369380634,-83.1715369380634,90.0
2,-12.5,-10,20,-80.67152073237423,-83.17152073237423,87.5
3,0.0,-10,20,-80.6715018297428,-70.6715018297428,87.5
0,-50.0,-10,20,-80.67148173710075,-120.67148173710075,77.5
2,-12.5,-10,20,-80.6714549013035,-83.1714549013035,75.0
6,-50.0,-10,20,-80.67142515519889,-120.6714251551989,85.0
2,-12.5,-10,20,-80.67139928803505,-83.17139928803505,82.5
0,-50.0,-10,20,-80.67137086894166,-120.67137086894166,72.5
6,-50.0,-10,20,-80.67133599159504,-120.67133599159504,82.5
4,-12.5,-10,20,-80.67130448979111,-83.17130448979111,85.0
2,-12.5,-10,20,-80.67127287284562,-83.17127287284562,82.5
2,-12.5,-10,20,-80.67123879963744,-83.17123879963744,80.0
1,-25.0,-10,20,-80.67120224273133,-95.67120224273133,75.0
1,-25.0,-10,20,-80.6711620112294,-95.6711620112294,70.0
2,-12.5,-10,20,-80.67111782469058,-83.17111782469058,67.5
4,-12.5,-10,20,-80.67107044009131,-83.17107044009131,70.0
2,-12.5,-10,20,-80.67101791134539,-83.17101791134539,67.5
6,-50.0,-10,20,-80.6709579097503,-120.67095790975031,77.5
1,-25.0,-10,20,-80.6708967258892,-95.6708967258892,72.5
4,-12.5,-10,20,-80.67082729460847,-83.17082729460847,75.0
5,-25.0,-10,20,-80.67075317413205,-95.67075317413205,80.0
2,-12.5,-10,20,-80.6706758001225,-83.1706758001225,77.5
6,-50.0,-10,20,-80.67059160397105,-120.67059160397105,87.5
6,-50.0,-10,20,-80.67050655603563,-120.67050655603563,97.5
0,-50.0,-10,20,-80.67042036284116,-120.67042036284116,87.5
1,-25.0,-10,20,-80.67032462186071,-95.67032462186071,82.5
2,-12.5,-10,20,-80.67022148582427,-83.17022148582427,80.0
2,-12.5,-10,20,-80.67011185186134,-83.17011185186134,77.5
2,-12.5,-10,20,-80.66999566853148,-83.16999566853148,75.0
2,-12.5,-10,20,-80.66987285483305,-83.16987285483305,72.5
2,-12.5,-10,20,-80.6697432982416,-83.1697432982416,70.0
6,-50.0,-10,20,-80.66960684959957,-120.66960684959957,80.0
6,-50.0,-10,20,-80.66946812527564,-120.66946812527564,90.0
4,-12.5,-10,20,-80.66932730952158,-83.16932730952158,92.5
4,-12.5,-10,20,-80.66918172621696,-83.16918172621696,95.0
5,-25.0,-10,20,-80.66903125001173,-95.66903125001173,100.0
4,-12.5,-10,20,-80.6688573942774,-83.1688573942774,100.0
4,-12.5,-10,20,-80.66865874655474,-83.16865874655474,100.0
2,-12.5,-10,20,-80.66843530700096,-83.16843530700096,97.5
1,-25.0,-10,20,-80.66818664284604,-95.66818664284604,92.5
6,-50.0,-10,20,-80.6679124469513,-120.6679124469513,100.0
6,-50.0,-10,20,-80.66761463331255,-120.66761463331255,100.0
6,-50.0,-10,20,-80.66729202897706,-120.66729202897704,100.0
4,-12.5,-10,20,-80.66694463395153,-83.16694463395153,100.0
1,-25.0,-10,20,-80.66657244922185,-95.66657244922185,95.0
2,-12.5,-10,20,-80.66617504627084,-83.16617504627084,92.5
1,-25.0,-10,20,-80.66575269824116,-95.66575269824116,87.5
1,-25.0,-10,20,-80.66530524335177,-95.66530524335177,82.5
5,-25.0,-10,20,-80.66483270127101,-95.66483270127101,87.5
1,-25.0,-10,20,-80.66433575551238,-95.66433575551238,82.5
3,0.0,-10,20,-80.66381375202306,-70.66381375202306,82.5
0,-50.0,-10,20,-80.66326700103497,-120.66326700103497,72.5
0,-50.0,-10,20,-80.66269488531356,-120.66269488531356,62.5
6,-50.0,-10,20,-80.66209730357984,-120.66209730357986,72.5
0,-50.0,-10,20,-80.66147548234433,-120.66147548234431,62.5
3,0.0,-10,20,-80.6608281404143,-70.6608281404143,62.5
0,-50.0,-10,20,-80.66018462414227,-120.66018462414229,52.5
0,-50.0,-10,20,-80.65954407041453,-120.65954407041454,42.5
2,-12.5,-10,20,-80.6589060479247,-83.1589060479247,40.0
1,-25.0,-10,20,-80.6582707707979,-95.6582707707979,35.0
4,-12.5,-10,20,-80.65763747095912,-83.15763747095912,37.5
5,-25.0,-10,20,-80.65700670065257,-95.65700670065257,42.5
2,-12.5,-10,20,-80.65637891958872,-83.15637891958872,40.0
0,-50.0,-10,20,-80.65575249577563,-120.65575249577563,30.0
4,-12.5,-10,20,-80.6551241834569,-83.1551241834569,32.5
2,-12.5,-10,20,-80.65449583293676,-83.15449583293676,30.0
2,-12.5,-10,20,-80.65386445695503,-83.15386445695503,27.5
3,0.0,-10,20,-80.65322749352958,-70.65322749352958,27.5
2,-12.5,-10,20,-80.65258342895483,-83.15258342895483,25.0
2,-12.5,-10,20,-80.65192648642709,-83.15192648642709,22.5
3,0.0,-10,20,-80.65125003179301,-70.65125003179301,22.5
5,-25.0,-10,20,-80.6505491793771,-95.6505491793771,27.5
5,-25.0,-10,20,-80.64982720750717,-95.64982720750717,32.5
4,-12.5,-10,20,-80.64908409951423,-83.14908409951423,35.0
5,-25.0,-10,20,-80.6483125337619,-95.6483125337619,40.0
1,-25.0,-10,20,-80.64752075878587,-95.64752075878587,35.0
1,-25.0,-10,20,-80.64668582400043,-95.64668582400043,30.0
4,-12.5,-10,20,-80.64577741795334,-83.14577741795334,32.5
5,-25.0,-10,20,-80.64481419246633,-95.64481419246633,37.5
2,-12.5,-10,20,-80.64381287526348,-83.14381287526348,35.0
0,-50.0,-10,20,-80.64269140860108,-120.64269140860108,25.0
4,-12.5,-10,20,-80.64127988678239,-83.14127988678239,27.5
3,0.0,-10,20,-80.63965065464684,-70.63965065464684,27.5
6,-50.0,-10,20,-80.63770006229984,-120.63770006229984,37.5
0,-50.0,-10,20,-80.63566167244826,-120.63566167244826,27.5
6,-50.0,-10,20,-80.63288241996449,-120.63288241996449,37.5
6,-50.0,-10,20,-80.62995171325115,-120.62995171325116,47.5
2,-12.5,-10,20,-80.6270692320102,-83.1270692320102,45.0
3,0.0,-10,20,-80.62364295857478,-70.62364295857478,45.0
2,-12.5,-10,20,-80.61970465535425,-83.11970465535425,42.5
3,0.0,-10,20,-80.61493367219178,-70.61493367219178,42.5
3,0.0,-10,20,-80.60934674491867,-70.60934674491867,42.5
3,0.0,-10,20,-80.60279014521056,-70.60279014521056,42.5
2,-12.5,-10,20,-80.59508223206166,-83.09508223206166,40.0
5,-25.0,-10,20,-80.5855527487387,-95.5855527487387,45.0
4,-12.5,-10,20,-80.57526056911905,-83.07526056911905,47.5
2,-12.5,-10,20,-80.5638701348808,-83.0638701348808,45.0
6,-50.0,-10,20,-80.55003159814135,-120.55003159814135,55.0
0,-50.0,-10,20,-80.53716050398202,-120.53716050398202,45.0
3,0.0,-10,20,-80.51925910044034,-70.51925910044034,45.0
4,-12.5,-10,20,-80.49837376128428,-82.99837376128428,47.5
2,-12.5,-10,20,-80.47526906550252,-82.97526906550252,45.0
1,-25.0,-10,20,-80.44721165064338,-95.44721165064338,40.0
4,-12.5,-10,20,-80.41104416926191,-82.91104416926191,42.5
6,-50.0,-10,20,-80.36985653038543,-120.36985653038545,52.5
5,-25.0,-10,20,-80.33071825255547,-95.33071825255547,57.5
3,0.0,-10,20,-80.29194035825103,-70.29194035825103,57.5
0,-50.0,-10,20,-80.2495404550014,-120.24954045500141,47.5
6,-50.0,-10,20,-80.19077815399353,-120.19077815399353,57.5
3,0.0,-10,-5000,-80.1374728887971,-5090.137472888797,57.5
3,0.0,-10,-5000,-80.07922417434861,-5090.079224174348,57.5
6,-50.0,-10,-5000,-80.01558773335793,-5140.015587733358,67.5
1,-25.0,-10,-5000,-79.9637788846091,-5114.963778884609,62.5
2,-12.5,-10,-5000,-79.900923965822,-5102.400923965822,60.0
4,-12.5,-10,-5000,-79.82909495711016,-5102.32909495711,62.5
5,-25.0,-10,-5000,-79.75697758748393,-5114.756977587484,67.5
4,-12.5,-10,-5000,-79.69131336812136,-5102.191313368121,70.0
0,-50.0,-10,-5000,-79.62883284355291,-5139.628832843553,60.0
1,-25.0,-10,-5000,-79.54131630649795,-5114.541316306498,55.0
4,-12.5,-10,-5000,-79.4339409797841,-5101.933940979784,57.5
0,-50.0,-10,-5000,-79.3227224993524,-5139.3227224993525,47.5
3,0.0,-10,-5000,-79.16918065705129,-5089.169180657052,47.5
3,0.0,-10,-5000,-78.9934440374957,-5088.9934440374955,47.5
1,-25.0,-10,-5000,-78.7924839274403,-5113.79248392744,42.5
2,-12.5,-10,-5000,-78.5378505904515,-5101.037850590452,40.0
4,-12.5,-10,-5000,-78.22519320439162,-5100.725193204392,42.5
5,-25.0,-10,-5000,-77.87336151045065,-5112.87336151045,47.5
1,-25.0,-10,-5000,-77.50376361952385,-5112.503763619524,42.5
6,-50.0,-10,-5000,-77.03874243214557,-5137.038742432145,52.5
3,0.0,-10,-5000,-76.60401634655473,-5086.604016346555,52.5
5,-25.0,-10,-5000,-76.12443494231103,-5111.124434942311,57.5
2,-12.5,-10,-5000,-75.65760680925882,-5098.157606809259,55.0
0,-50.0,-10,-5000,-75.12390579663519,-5135.123905796635,45.0
5,-25.0,-10,-5000,-74.40042991204902,-5109.400429912049,50.0
1,-25.0,-10,-5000,-73.66538377430432,-5108.665383774304,45.0
5,-25.0,-10,-5000,-72.76487609623376,-5107.764876096234,50.0
4,-12.5,-10,-5000,-71.857307384994,-5094.357307384994,52.5
2,-12.5,-10,-5000,-70.92083265690863,-5093.420832656909,50.0
6,-50.0,-10,-5000,-69.8545464678956,-5129.8545464678955,60.0
3,0.0,-10,-5000,-68.95011024741505,-5078.950110247415,60.0
1,-25.0,-10,-5000,-68.01362126334332,-5103.013621263343,55.0
2,-12.5,-10,-5000,-66.91529596597788,-5089.415295965978,52.5
1,-25.0,-10,-5000,-65.69379387854664,-5100.693793878547,47.5
0,-50.0,-10,-5000,-64.25824733865893,-5124.258247338659,37.5
2,-12.5,-10,-5000,-62.403210217008336,-5084.903210217009,35.0
