action,reward_inertia,reward_r_eff,reward_I_percentage,reward_weigthed,reward,stringency_index
6,-50.0,-10,20,-80.67204479390224,-120.67204479390224,100.0
6,-50.0,-10,20,-80.67204479390224,-120.67204479390224,100.0
6,-50.0,-10,20,-80.67204479390224,-120.67204479390224,100.0
3,0.0,-10,20,-80.67204479390224,-70.67204479390224,100.0
6,-50.0,-10,20,-80.67204479390224,-120.67204479390224,100.0
4,-12.5,-10,20,-80.67204479390224,-83.17204479390224,100.0
5,-25.0,-10,20,-80.67204479390224,-95.67204479390224,100.0
3,0.0,-10,20,-80.67204479390224,-70.67204479390224,100.0
6,-50.0,-10,20,-80.67204479390224,-120.67204479390224,100.0
1,-25.0,-10,20,-80.67204479388192,-95.67204479388192,95.0
3,0.0,-10,20,-80.67203331228336,-70.67203331228336,95.0
4,-12.5,-10,20,-80.67202293905194,-83.17202293905194,97.5
4,-12.5,-10,20,-80.67201828251969,-83.17201828251969,100.0
4,-12.5,-10,20,-80.67201828251969,-83.17201828251969,100.0
5,-25.0,-10,20,-80.67201828251969,-95.67201828251969,100.0
4,-12.5,-10,20,-80.67201828251969,-83.17201828251969,100.0
5,-25.0,-10,20,-80.67201828251969,-95.67201828251969,100.0
3,0.0,-10,20,-80.67201828251969,-70.67201828251969,100.0
1,-25.0,-10,20,-80.67201828251953,-95.67201828251953,95.0
1,-25.0,-10,20,-80.67201438477113,-95.67201438477113,90.0
2,-12.5,-10,20,-80.67200725226029,-83.17200725226029,87.5
6,-50.0,-10,20,-80.67199893549807,-120.67199893549807,97.5
4,-12.5,-10,20,-80.67199577018363,-83.17199577018363,100.0
6,-50.0,-10,20,-80.6719924850613,-120.67199248506131,100.0
5,-25.0,-10,20,-80.67198755731351,-95.67198755731351,100.0
4,-12.5,-10,20,-80.67198098706666,-83.17198098706666,100.0
0,-50.0,-10,20,-80.67197277427753,-120.67197277427755,90.0
1,-25.0,-10,20,-80.6719595896574,-95.6719595896574,85.0
2,-12.5,-10,20,-80.6719434036004,-83.1719434036004,82.5
3,0.0,-10,20,-80.67192502827915,-70.67192502827915,82.5
5,-25.0,-10,20,-80.67190520266183,-95.67190520266183,87.5
6,-50.0,-10,20,-80.67188535128506,-120.67188535128506,97.5
4,-12.5,-10,20,-80.6718666559223,-83.1718666559223,100.0
4,-12.5,-10,20,-80.67184694524671,-83.17184694524671,100.0
6,-50.0,-10,20,-80.67182559203088,-120.67182559203087,100.0
4,-12.5,-10,20,-80.67180259625283,-83.17180259625283,100.0
6,-50.0,-10,20,-80.67177795796701,-120.67177795796701,100.0
1,-25.0,-10,20,-80.67175167716312,-95.67175167716312,95.0
3,0.0,-10,20,-80.67172315752106,-70.67172315752106,95.0
4,-12.5,-10,20,-80.67169305291048,-83.17169305291048,97.5
3,0.0,-10,20,-80.67166160260591,-70.67166160260591,97.5
2,-12.5,-10,20,-80.67162853589704,-83.17162853589704,95.0
6,-50.0,-10,20,-80.67158948683627,-120.67158948683627,100.0
3,0.0,-10,20,-80.6715450141306,-70.6715450141306,100.0
2,-12.5,-10,20,-80.67149473060071,-83.17149473060071,97.5
2,-12.5,-10,20,-80.67143850149256,-83.17143850149256,95.0
4,-12.5,-10,20,-80.67137635439751,-83.17137635439751,97.5
6,-50.0,-10,20,-80.67130852987391,-120.6713085298739,100.0
1,-25.0,-10,20,-80.67123500318925,-95.67123500318925,95.0
5,-25.0,-10,20,-80.67115549403425,-95.67115549403425,100.0
5,-25.0,-10,20,-80.67107034573553,-95.67107034573553,100.0
1,-25.0,-10,20,-80.67097938684556,-95.67097938684556,95.0
1,-25.0,-10,20,-80.67088249692921,-95.67088249692921,90.0
2,-12.5,-10,20,-80.67077969648508,-83.17077969648508,87.5
0,-50.0,-10,20,-80.67067104885014,-120.67067104885012,77.5
2,-12.5,-10,20,-80.67055640228912,-83.17055640228912,75.0
6,-50.0,-10,20,-80.67043589831016,-120.67043589831016,85.0
5,-25.0,-10,20,-80.67030978757646,-95.67030978757646,90.0
2,-12.5,-10,20,-80.67017797396315,-83.17017797396315,87.5
2,-12.5,-10,20,-80.67004031990331,-83.17004031990331,85.0
0,-50.0,-10,20,-80.66989682721035,-120.66989682721035,75.0
0,-50.0,-10,20,-80.66974737485981,-120.66974737485981,65.0
5,-25.0,-10,20,-80.66957296038478,-95.66957296038478,70.0
3,0.0,-10,20,-80.6693738140683,-70.6693738140683,70.0
3,0.0,-10,20,-80.66914986232881,-70.66914986232881,70.0
5,-25.0,-10,20,-80.66890110490252,-95.66890110490252,75.0
6,-50.0,-10,20,-80.66862763716088,-120.66862763716088,85.0
2,-12.5,-10,20,-80.66832956161693,-83.16832956161693,82.5
6,-50.0,-10,20,-80.66800666475389,-120.66800666475388,92.5
6,-50.0,-10,20,-80.6676591500964,-120.6676591500964,100.0
4,-12.5,-10,20,-80.66728696151422,-83.16728696151422,100.0
4,-12.5,-10,20,-80.66688998273376,-83.16688998273376,100.0
1,-25.0,-10,20,-80.66646821427994,-95.66646821427994,95.0
3,0.0,-10,20,-80.66602160823642,-70.66602160823642,95.0
3,0.0,-10,20,-80.66555021791774,-70.66555021791774,95.0
4,-12.5,-10,20,-80.66505404330445,-83.16505404330445,97.5
4,-12.5,-10,20,-80.6645331023082,-83.1645331023082,100.0
4,-12.5,-10,20,-80.66398739125441,-83.16398739125441,100.0
1,-25.0,-10,20,-80.66341689335879,-95.66341689335879,95.0
6,-50.0,-10,20,-80.6628215842191,-120.6628215842191,100.0
3,0.0,-10,20,-80.66220151294243,-70.66220151294243,100.0
2,-12.5,-10,20,-80.66155665702158,-83.16155665702158,97.5
2,-12.5,-10,20,-80.66091578600039,-83.16091578600039,95.0
6,-50.0,-10,20,-80.66027890155839,-120.6602789015584,100.0
4,-12.5,-10,20,-80.65964602579223,-83.15964602579223,100.0
3,0.0,-10,20,-80.65901714406358,-70.65901714406358,100.0
6,-50.0,-10,20,-80.6583922547617,-120.65839225476168,100.0
4,-12.5,-10,20,-80.65777135851079,-83.15777135851079,100.0
3,0.0,-10,20,-80.657154454732,-70.657154454732,100.0
5,-25.0,-10,20,-80.65654154362257,-95.65654154362257,100.0
3,0.0,-10,20,-80.65593262501393,-70.65593262501393,100.0
3,0.0,-10,20,-80.65532769922382,-70.65532769922382,100.0
2,-12.5,-10,20,-80.65472676605323,-83.15472676605323,97.5
6,-50.0,-10,20,-80.65412982358717,-120.65412982358717,100.0
3,0.0,-10,20,-80.65353687577492,-70.65353687577492,100.0
5,-25.0,-10,20,-80.65294792076807,-95.65294792076807,100.0
4,-12.5,-10,20,-80.65236295738117,-83.15236295738117,100.0
6,-50.0,-10,20,-80.65178198619434,-120.65178198619435,100.0
2,-12.5,-10,20,-80.6512050064134,-83.1512050064134,97.5
0,-50.0,-10,20,-80.65063201808695,-120.65063201808695,87.5
5,-25.0,-10,20,-80.65006301792485,-95.65006301792485,92.5
1,-25.0,-10,20,-80.6494980116534,-95.6494980116534,87.5
1,-25.0,-10,20,-80.64896125774496,-95.64896125774496,82.5
5,-25.0,-10,20,-80.64845275576869,-95.64845275576869,87.5
2,-12.5,-10,20,-80.64797250840128,-83.14797250840128,85.0
0,-50.0,-10,20,-80.6475205126608,-120.6475205126608,75.0
6,-50.0,-10,20,-80.64709676608884,-120.64709676608885,85.0
1,-25.0,-10,20,-80.64670127369288,-95.64670127369288,80.0
4,-12.5,-10,20,-80.64633403099535,-83.14633403099535,82.5
6,-50.0,-10,20,-80.64599503968722,-120.64599503968722,92.5
6,-50.0,-10,20,-80.64568430116188,-120.64568430116188,100.0
3,0.0,-10,20,-80.64540181416304,-70.64540181416304,100.0
3,0.0,-10,20,-80.64514757536688,-70.64514757536688,100.0
4,-12.5,-10,20,-80.6449215863365,-83.1449215863365,100.0
6,-50.0,-10,20,-80.6447238476193,-120.6447238476193,100.0
3,0.0,-10,20,-80.6445543570873,-70.6445543570873,100.0
6,-50.0,-10,20,-80.64441311583502,-120.64441311583502,100.0
2,-12.5,-10,20,-80.64430012275471,-83.14430012275471,97.5
2,-12.5,-10,20,-80.64421537780967,-83.14421537780967,95.0
0,-50.0,-10,20,-80.64415888064164,-120.64415888064164,85.0
4,-12.5,-10,20,-80.64413063173704,-83.14413063173704,87.5
2,-12.5,-10,20,-80.64413063076549,-83.14413063076549,85.0
6,-50.0,-10,20,-80.64413062980373,-120.64413062980373,95.0
5,-25.0,-10,20,-80.64413062950649,-95.64413062950649,100.0
6,-50.0,-10,20,-80.64413062950649,-120.64413062950649,100.0
0,-50.0,-10,20,-80.64413062950649,-120.64413062950649,90.0
5,-25.0,-10,20,-80.64413062908464,-95.64413062908464,95.0
1,-25.0,-10,20,-80.6441306288916,-95.6441306288916,90.0
2,-12.5,-10,20,-80.64413062853843,-83.14413062853843,87.5
3,0.0,-10,20,-80.6441306281266,-70.6441306281266,87.5
6,-50.0,-10,20,-80.64413062773988,-120.64413062773988,97.5
4,-12.5,-10,20,-80.64413062766911,-83.14413062766911,100.0
2,-12.5,-10,20,-80.64413062766911,-83.14413062766911,97.5
4,-12.5,-10,20,-80.64413062761352,-83.14413062761352,100.0
3,0.0,-10,20,-80.64413062761352,-70.64413062761352,100.0
2,-12.5,-10,20,-80.64413062761352,-83.14413062761352,97.5
5,-25.0,-10,20,-80.64413062757504,-95.64413062757504,100.0
6,-50.0,-10,20,-80.64413062757504,-120.64413062757504,100.0
4,-12.5,-10,20,-80.64413062757504,-83.14413062757504,100.0
2,-12.5,-10,20,-80.64413062757504,-83.14413062757504,97.5
1,-25.0,-10,20,-80.64413062755162,-95.64413062755162,92.5
4,-12.5,-10,20,-80.64413062748812,-83.14413062748812,95.0
