action,reward_inertia,reward_r_eff,reward_I_percentage,reward_weigthed,reward,stringency_index
0,-50.0,-10,20,-80.67204479390224,-120.67204479390224,86.3
3,0.0,-10,20,-80.6719437876123,-70.6719437876123,86.3
4,-12.5,-10,20,-80.67184836748359,-83.17184836748359,88.8
6,-50.0,-10,20,-80.67177513997277,-120.67177513997277,98.8
3,0.0,-10,20,-80.67176800482056,-70.67176800482056,98.8
6,-50.0,-10,20,-80.67176168294971,-120.6717616829497,100.0
4,-12.5,-10,20,-80.67176168294971,-83.17176168294971,100.0
0,-50.0,-10,20,-80.67176168294965,-120.67176168294964,90.0
3,0.0,-10,20,-80.6717246745214,-70.6717246745214,90.0
6,-50.0,-10,20,-80.67169037009245,-120.67169037009245,100.0
4,-12.5,-10,20,-80.67169037008955,-83.17169037008955,100.0
5,-25.0,-10,20,-80.67169037008955,-95.67169037008955,100.0
1,-25.0,-10,20,-80.67169037008902,-95.67169037008902,95.0
0,-50.0,-10,20,-80.67167964983372,-120.67167964983372,85.0
4,-12.5,-10,20,-80.67164984848587,-83.17164984848587,87.5
1,-25.0,-10,20,-80.67162638003197,-95.67162638003197,82.5
4,-12.5,-10,20,-80.67159513701257,-83.17159513701257,85.0
0,-50.0,-10,20,-80.67156950407004,-120.67156950407002,75.0
5,-25.0,-10,20,-80.6715278240817,-95.6715278240817,80.0
3,0.0,-10,20,-80.6714948689501,-70.6714948689501,80.0
5,-25.0,-10,20,-80.67146271404751,-95.67146271404751,85.0
4,-12.5,-10,20,-80.67143948128074,-83.17143948128074,87.5
5,-25.0,-10,20,-80.67141954303816,-95.67141954303816,92.5
1,-25.0,-10,20,-80.67140608091924,-95.67140608091924,87.5
5,-25.0,-10,20,-80.67138543343594,-95.67138543343594,92.5
3,0.0,-10,20,-80.67137011904333,-70.67137011904333,92.5
4,-12.5,-10,20,-80.67135390435723,-83.17135390435723,95.0
2,-12.5,-10,20,-80.67133919787653,-83.17133919787653,92.5
6,-50.0,-10,20,-80.67132108409793,-120.67132108409794,100.0
6,-50.0,-10,20,-80.67130794374302,-120.67130794374302,100.0
5,-25.0,-10,20,-80.6712931608697,-95.6712931608697,100.0
5,-25.0,-10,20,-80.67127673544212,-95.67127673544212,100.0
4,-12.5,-10,20,-80.67125866746336,-83.17125866746336,100.0
5,-25.0,-10,20,-80.67123895709591,-95.67123895709591,100.0
3,0.0,-10,20,-80.67121760401726,-70.67121760401726,100.0
0,-50.0,-10,20,-80.67119460842748,-120.67119460842747,90.0
0,-50.0,-10,20,-80.67116663468977,-120.67116663468977,80.0
2,-12.5,-10,20,-80.67113401093536,-83.17113401093536,77.5
5,-25.0,-10,20,-80.67109908039544,-95.67109908039544,82.5
6,-50.0,-10,20,-80.67106419656703,-120.67106419656704,92.5
0,-50.0,-10,20,-80.67103084781817,-120.67103084781817,82.5
4,-12.5,-10,20,-80.67099330896296,-83.17099330896296,85.0
5,-25.0,-10,20,-80.67095080112765,-95.67095080112765,90.0
3,0.0,-10,20,-80.6709039209272,-70.6709039209272,90.0
6,-50.0,-10,20,-80.67085140589691,-120.67085140589691,100.0
1,-25.0,-10,20,-80.67079531199505,-95.67079531199505,95.0
0,-50.0,-10,20,-80.6707325078842,-120.6707325078842,85.0
2,-12.5,-10,20,-80.67066229207879,-83.17066229207879,82.5
4,-12.5,-10,20,-80.67058597399809,-83.17058597399809,85.0
4,-12.5,-10,20,-80.67050434651574,-83.17050434651574,87.5
5,-25.0,-10,20,-80.670417395136,-95.670417395136,92.5
4,-12.5,-10,20,-80.67032543354264,-83.17032543354264,95.0
6,-50.0,-10,20,-80.67022805638642,-120.6702280563864,100.0
6,-50.0,-10,20,-80.67012547687511,-120.67012547687511,100.0
3,0.0,-10,20,-80.67001708671927,-70.67001708671927,100.0
4,-12.5,-10,20,-80.66990288607414,-83.16990288607414,100.0
0,-50.0,-10,20,-80.66978287494811,-120.66978287494811,90.0
2,-12.5,-10,20,-80.66965638381346,-83.16965638381346,87.5
0,-50.0,-10,20,-80.6695239710455,-120.66952397104552,77.5
4,-12.5,-10,20,-80.66938517520961,-83.16938517520961,80.0
6,-50.0,-10,20,-80.66924074090241,-120.66924074090241,90.0
1,-25.0,-10,20,-80.66909111551593,-95.66909111551593,85.0
3,0.0,-10,20,-80.66891646867987,-70.66891646867987,85.0
