action,reward_inertia,reward_r_eff,reward_I_percentage,reward_weigthed,reward,stringency_index
5,-25.0,-10,20,-80.67204479390224,-95.67204479390224,100.0
0,-50.0,-10,20,-80.67204479390216,-120.67204479390216,90.0
0,-50.0,-10,20,-80.6719804768114,-120.6719804768114,80.0
3,0.0,-10,20,-80.67185816996464,-70.67185816996464,80.0
1,-25.0,-10,20,-80.67173883275007,-95.67173883275007,75.0
0,-50.0,-10,20,-80.67159140839571,-120.67159140839573,65.0
3,0.0,-10,20,-80.67137940285315,-70.67137940285315,65.0
3,0.0,-10,20,-80.6711560017286,-70.6711560017286,65.0
1,-25.0,-10,20,-80.6709205926481,-95.6709205926481,60.0
1,-25.0,-10,20,-80.6706333943002,-95.6706333943002,55.0
3,0.0,-10,20,-80.67027950932643,-70.67027950932643,55.0
0,-50.0,-10,20,-80.6698869784234,-120.66988697842339,45.0
6,-50.0,-10,20,-80.6693407023836,-120.66934070238358,55.0
3,0.0,-10,20,-80.66883234470525,-70.66883234470525,55.0
4,-12.5,-10,20,-80.66826847556321,-83.16826847556321,57.5
1,-25.0,-10,20,-80.66768161725697,-95.66768161725697,52.5
2,-12.5,-10,20,-80.6669539363381,-83.1669539363381,50.0
3,0.0,-10,20,-80.66608770783463,-70.66608770783463,50.0
3,0.0,-10,20,-80.66510194363921,-70.66510194363921,50.0
3,0.0,-10,20,-80.6639801536472,-70.6639801536472,50.0
6,-50.0,-10,20,-80.66270357420092,-120.66270357420092,60.0
0,-50.0,-10,20,-80.66157132138501,-120.661571321385,50.0
0,-50.0,-10,20,-80.65999916794986,-120.65999916794988,40.0
5,-25.0,-10,20,-80.65779410978013,-95.65779410978013,45.0
0,-50.0,-10,20,-80.65540327057768,-120.65540327057766,35.0
4,-12.5,-10,20,-80.6520166281102,-83.1520166281102,37.5
2,-12.5,-10,20,-80.64804081439691,-83.14804081439691,35.0
4,-12.5,-10,20,-80.64299165928216,-83.14299165928216,37.5
5,-25.0,-10,20,-80.63706527105536,-95.63706527105536,42.5
2,-12.5,-10,20,-80.63053726709425,-83.13053726709425,40.0
5,-25.0,-10,20,-80.62243138818721,-95.62243138818721,45.0
2,-12.5,-10,20,-80.61364899407303,-83.11364899407303,42.5
5,-25.0,-10,20,-80.6028634999848,-95.6028634999848,47.5
2,-12.5,-10,20,-80.59137317588919,-83.09137317588919,45.0
0,-50.0,-10,20,-80.57741457567874,-120.57741457567874,35.0
5,-25.0,-10,20,-80.55765639085934,-95.55765639085934,40.0
0,-50.0,-10,20,-80.53555227526941,-120.53555227526942,30.0
3,0.0,-10,20,-80.5038675107613,-70.5038675107613,30.0
6,-50.0,-10,20,-80.46396695157853,-120.46396695157853,40.0
6,-50.0,-10,20,-80.42202689607812,-120.42202689607814,50.0
1,-25.0,-10,20,-80.38130009420567,-95.38130009420567,45.0
