action,reward_inertia,reward_r_eff,reward_I_percentage,reward_weigthed,reward,stringency_index
0,-50.0,-10,20,-80.67204479390224,-120.67204479390224,86.3
3,0.0,-10,20,-80.6719437876123,-70.6719437876123,86.3
2,-12.5,-10,20,-80.67184836745827,-83.17184836745827,83.8
2,-12.5,-10,20,-80.67174109532431,-83.17174109532431,81.3
6,-50.0,-10,20,-80.6716218501578,-120.6716218501578,91.3
2,-12.5,-10,20,-80.67156942788954,-83.17156942788954,88.8
2,-12.5,-10,20,-80.67150689375313,-83.17150689375313,86.3
6,-50.0,-10,20,-80.67143509824186,-120.67143509824186,96.3
6,-50.0,-10,20,-80.67141723809166,-120.67141723809166,100.0
3,0.0,-10,20,-80.67141723808732,-70.67141723808732,100.0
5,-25.0,-10,20,-80.67141723808732,-95.67141723808732,100.0
2,-12.5,-10,20,-80.67141723808672,-83.17141723808672,97.5
2,-12.5,-10,20,-80.67140986497998,-83.17140986497998,95.0
2,-12.5,-10,20,-80.67139662894999,-83.17139662894999,92.5
5,-25.0,-10,20,-80.67137857796467,-95.67137857796467,97.5
5,-25.0,-10,20,-80.67137314062845,-95.67137314062845,100.0
6,-50.0,-10,20,-80.67137314062661,-120.6713731406266,100.0
0,-50.0,-10,20,-80.67137314062661,-120.6713731406266,90.0
1,-25.0,-10,20,-80.67135781006917,-95.67135781006917,85.0
4,-12.5,-10,20,-80.67133622223119,-83.17133622223119,87.5
3,0.0,-10,20,-80.67131922187811,-70.67131922187811,87.5
1,-25.0,-10,20,-80.67130326029114,-95.67130326029114,82.5
3,0.0,-10,20,-80.67128036840039,-70.67128036840039,82.5
3,0.0,-10,20,-80.67125661407184,-70.67125661407184,82.5
6,-50.0,-10,20,-80.67123196871015,-120.67123196871015,92.5
6,-50.0,-10,20,-80.67121746225902,-120.67121746225902,100.0
3,0.0,-10,20,-80.67120924953606,-70.67120924953606,100.0
2,-12.5,-10,20,-80.67119939428956,-83.17119939428956,97.5
5,-25.0,-10,20,-80.67118604276013,-95.67118604276013,100.0
4,-12.5,-10,20,-80.67117290241006,-83.17117290241006,100.0
1,-25.0,-10,20,-80.67115811953687,-95.67115811953687,95.0
6,-50.0,-10,20,-80.67113911362381,-120.67113911362381,100.0
6,-50.0,-10,20,-80.67112104566482,-120.67112104566482,100.0
5,-25.0,-10,20,-80.67110133518248,-95.67110133518248,100.0
2,-12.5,-10,20,-80.67107998218475,-83.17107998218475,97.5
4,-12.5,-10,20,-80.67105619563803,-83.17105619563803,100.0
1,-25.0,-10,20,-80.67103155755575,-95.67103155755575,95.0
5,-25.0,-10,20,-80.67100402652528,-95.67100402652528,100.0
1,-25.0,-10,20,-80.67097610338459,-95.67097610338459,95.0
3,0.0,-10,20,-80.67094554286436,-70.67094554286436,95.0
5,-25.0,-10,20,-80.6709134359578,-95.6709134359578,100.0
3,0.0,-10,20,-80.67088058523561,-70.67088058523561,100.0
3,0.0,-10,20,-80.67084192373274,-70.67084192373274,100.0
6,-50.0,-10,20,-80.67079745143664,-120.67079745143664,100.0
6,-50.0,-10,20,-80.67074716829563,-120.67074716829563,100.0
5,-25.0,-10,20,-80.67069107441125,-95.67069107441125,100.0
1,-25.0,-10,20,-80.67062916984037,-95.67062916984037,95.0
0,-50.0,-10,20,-80.67056107591114,-120.67056107591114,85.0
5,-25.0,-10,20,-80.67048649735332,-95.67048649735332,90.0
5,-25.0,-10,20,-80.67040650171742,-95.67040650171742,95.0
0,-50.0,-10,20,-80.67032105275018,-120.67032105275018,85.0
0,-50.0,-10,20,-80.67022925639469,-120.67022925639469,75.0
2,-12.5,-10,20,-80.6701311246026,-83.1701311246026,72.5
4,-12.5,-10,20,-80.67002703461526,-83.17002703461526,75.0
6,-50.0,-10,20,-80.6699172610672,-120.66991726106721,85.0
4,-12.5,-10,20,-80.66980225044601,-83.16980225044601,87.5
4,-12.5,-10,20,-80.66968160141298,-83.16968160141298,90.0
2,-12.5,-10,20,-80.66955530364726,-83.16955530364726,87.5
3,0.0,-10,20,-80.6694231163203,-70.6694231163203,87.5
5,-25.0,-10,20,-80.66928515246292,-95.66928515246292,92.5
3,0.0,-10,20,-80.66914160940999,-70.66914160940999,92.5
1,-25.0,-10,20,-80.66899228067525,-95.66899228067525,87.5
3,0.0,-10,20,-80.66881801514955,-70.66881801514955,87.5
