action,reward_inertia,reward_r_eff,reward_I_percentage,reward_weigthed,reward,stringency_index
1,-25.0,-10,0,-80.67204479390224,-115.67204479390224,91.3
1,-25.0,-10,0,-80.67201819613977,-115.67201819613977,86.3
3,0.0,-10,0,-80.67196135553728,-90.67196135553728,86.3
6,-50.0,-10,0,-80.67187788786738,-140.67187788786737,96.3
2,-12.5,-10,0,-80.67179903638527,-103.17179903638527,93.8
1,-25.0,-10,0,-80.67177942090417,-115.67177942090417,88.8
4,-12.5,-10,0,-80.67174973561347,-103.17174973561347,91.3
4,-12.5,-10,0,-80.67170036772944,-103.17170036772944,93.8
0,-50.0,-10,0,-80.6716648275566,-140.67166482755658,83.8
4,-12.5,-10,0,-80.6716416534514,-103.1716416534514,86.3
1,-25.0,-10,0,-80.67158519624672,-115.67158519624672,81.3
1,-25.0,-10,0,-80.67153979948262,-115.67153979948262,76.3
5,-25.0,-10,0,-80.67148051167835,-115.67148051167835,81.3
1,-25.0,-10,0,-80.67140674630173,-115.67140674630173,76.3
2,-12.5,-10,0,-80.67134960346831,-103.17134960346831,73.8
4,-12.5,-10,0,-80.67127850674412,-103.17127850674412,76.3
0,-50.0,-10,0,-80.67119984641508,-140.67119984641508,66.3
6,-50.0,-10,0,-80.67112863438527,-140.67112863438527,76.3
4,-12.5,-10,0,-80.67102531609335,-103.17102531609335,78.8
1,-25.0,-10,0,-80.670951191491,-115.670951191491,73.8
0,-50.0,-10,0,-80.67088567682237,-140.67088567682237,63.8
6,-50.0,-10,0,-80.67080516380048,-140.67080516380048,73.8
6,-50.0,-10,0,-80.67068854515361,-140.6706885451536,83.8
0,-50.0,-10,0,-80.67059927709525,-140.67059927709525,73.8
3,0.0,-10,0,-80.6705421510187,-90.6705421510187,73.8
0,-50.0,-10,0,-80.67045270880399,-140.670452708804,63.8
6,-50.0,-10,0,-80.67036102363906,-140.67036102363906,73.8
5,-25.0,-10,0,-80.67023196613043,-115.67023196613043,78.8
2,-12.5,-10,0,-80.6701313249603,-103.1701313249603,76.3
4,-12.5,-10,0,-80.6700464556913,-103.1700464556913,78.8
4,-12.5,-10,0,-80.66995244421109,-103.16995244421109,81.3
3,0.0,-10,0,-80.66986599327444,-90.66986599327444,81.3
6,-50.0,-10,0,-80.669787671151,-140.669787671151,91.3
6,-50.0,-10,0,-80.66970956043423,-140.66970956043423,100.0
1,-25.0,-10,0,-80.66966253389089,-115.66966253389089,95.0
0,-50.0,-10,0,-80.66963953873804,-140.66963953873804,85.0
2,-12.5,-10,0,-80.66960304852702,-103.16960304852702,82.5
1,-25.0,-10,0,-80.66954381942614,-115.66954381942614,77.5
1,-25.0,-10,0,-80.66947910604553,-115.66947910604553,72.5
4,-12.5,-10,0,-80.66940338960045,-103.16940338960045,75.0
3,0.0,-10,0,-80.66931571455603,-90.66931571455603,75.0
4,-12.5,-10,0,-80.66923114561467,-103.16923114561467,77.5
1,-25.0,-10,0,-80.66914071109045,-115.66914071109045,72.5
3,0.0,-10,0,-80.66904989186561,-90.66904989186561,72.5
3,0.0,-10,0,-80.66894290199818,-90.66894290199818,72.5
2,-12.5,-10,0,-80.66882930863426,-103.16882930863426,70.0
3,0.0,-10,0,-80.66870910070028,-90.66870910070028,70.0
6,-50.0,-10,0,-80.66857647637607,-140.66857647637607,80.0
4,-12.5,-10,0,-80.66843628460866,-103.16843628460866,82.5
5,-25.0,-10,0,-80.66831245803482,-115.66831245803482,87.5
2,-12.5,-10,0,-80.6681895693201,-103.1681895693201,85.0
1,-25.0,-10,0,-80.66807297193444,-115.66807297193444,80.0
0,-50.0,-10,0,-80.66794713191442,-140.66794713191442,70.0
0,-50.0,-10,0,-80.66780721655542,-140.66780721655542,60.0
0,-50.0,-10,0,-80.66764276160534,-140.66764276160535,50.0
4,-12.5,-10,0,-80.66744977168226,-103.16744977168226,52.5
5,-25.0,-10,0,-80.66722047000304,-115.66722047000304,57.5
2,-12.5,-10,0,-80.66697726389978,-103.16697726389978,55.0
5,-25.0,-10,0,-80.66672916111668,-115.66672916111668,60.0
3,0.0,-10,0,-80.66645579027082,-90.66645579027082,60.0
4,-12.5,-10,0,-80.66618025228153,-103.16618025228153,62.5
6,-50.0,-10,0,-80.66588817455566,-140.66588817455568,72.5
4,-12.5,-10,0,-80.665570306748,-103.165570306748,75.0
1,-25.0,-10,0,-80.6652618141998,-115.6652618141998,70.0
5,-25.0,-10,0,-80.66493777042635,-115.66493777042635,75.0
6,-50.0,-10,0,-80.66456712322791,-140.66456712322793,85.0
5,-25.0,-10,0,-80.66419066830684,-115.66419066830684,90.0
0,-50.0,-10,0,-80.66383230320419,-140.66383230320417,80.0
1,-25.0,-10,0,-80.66347179936895,-115.66347179936895,75.0
1,-25.0,-10,0,-80.66305232280826,-115.66305232280826,70.0
4,-12.5,-10,0,-80.66259108968084,-103.16259108968084,72.5
5,-25.0,-10,0,-80.66208575945589,-115.66208575945589,77.5
6,-50.0,-10,0,-80.66156263993578,-140.66156263993577,87.5
6,-50.0,-10,0,-80.6610330787556,-140.6610330787556,97.5
1,-25.0,-10,0,-80.6605173201331,-115.6605173201331,92.5
3,0.0,-10,0,-80.66001307897866,-90.66001307897866,92.5
4,-12.5,-10,0,-80.65947013919114,-103.15947013919114,95.0
4,-12.5,-10,0,-80.6589042852612,-103.1589042852612,97.5
4,-12.5,-10,0,-80.65832159092784,-103.15832159092784,100.0
6,-50.0,-10,0,-80.65772085300166,-140.65772085300165,100.0
4,-12.5,-10,0,-80.65710082135195,-103.15710082135195,100.0
1,-25.0,-10,0,-80.65645600679382,-115.65645600679382,95.0
6,-50.0,-10,0,-80.65581518478638,-140.65581518478638,100.0
2,-12.5,-10,0,-80.65517162521509,-103.15517162521509,97.5
5,-25.0,-10,0,-80.65453878951368,-115.65453878951368,100.0
