action,reward_inertia,reward_r_eff,reward_I_percentage,reward_weigthed,reward,stringency_index
4,-12.5,-10,20,-80.67204479390224,-83.17204479390224,98.8
1,-25.0,-10,20,-80.67203622167551,-95.67203622167551,93.8
4,-12.5,-10,20,-80.6719964824584,-83.1719964824584,96.3
6,-50.0,-10,20,-80.67197505955546,-120.67197505955545,100.0
5,-25.0,-10,20,-80.67197505955546,-95.67197505955546,100.0
0,-50.0,-10,20,-80.67197505955271,-120.67197505955272,90.0
2,-12.5,-10,20,-80.67193411948426,-83.17193411948426,87.5
2,-12.5,-10,20,-80.67188638188142,-83.17188638188142,85.0
2,-12.5,-10,20,-80.67183225426109,-83.17183225426109,82.5
1,-25.0,-10,20,-80.67177181525872,-95.67177181525872,77.5
4,-12.5,-10,20,-80.67169599879719,-83.17169599879719,80.0
3,0.0,-10,20,-80.67162981823826,-70.67162981823826,80.0
0,-50.0,-10,20,-80.67156524458395,-120.67156524458395,70.0
6,-50.0,-10,20,-80.67146828024013,-120.67146828024013,80.0
3,0.0,-10,20,-80.67140356866904,-70.67140356866904,80.0
0,-50.0,-10,20,-80.67134042838995,-120.67134042838995,70.0
3,0.0,-10,20,-80.67124561637084,-70.67124561637084,70.0
4,-12.5,-10,20,-80.67114823759127,-83.17114823759127,72.5
6,-50.0,-10,20,-80.67105714508503,-120.67105714508503,82.5
3,0.0,-10,20,-80.67099985182745,-70.67099985182745,82.5
6,-50.0,-10,20,-80.67094466193183,-120.67094466193183,92.5
0,-50.0,-10,20,-80.67092244836608,-120.67092244836607,82.5
0,-50.0,-10,20,-80.67087215428228,-120.67087215428228,72.5
1,-25.0,-10,20,-80.67079331414861,-95.67079331414861,67.5
1,-25.0,-10,20,-80.67069667175872,-95.67069667175872,62.5
3,0.0,-10,20,-80.67057857627056,-70.67057857627056,62.5
5,-25.0,-10,20,-80.67045132705925,-95.67045132705925,67.5
2,-12.5,-10,20,-80.67033277389368,-83.17033277389368,65.0
2,-12.5,-10,20,-80.6701987071957,-83.1701987071957,62.5
3,0.0,-10,20,-80.67004628568634,-70.67004628568634,62.5
2,-12.5,-10,20,-80.6698828414349,-83.1698828414349,60.0
2,-12.5,-10,20,-80.66969606288865,-83.16969606288865,57.5
6,-50.0,-10,20,-80.66948103550268,-120.66948103550268,67.5
6,-50.0,-10,20,-80.66930061047557,-120.66930061047557,77.5
4,-12.5,-10,20,-80.66916644484009,-83.16916644484009,80.0
3,0.0,-10,20,-80.66904497541526,-70.66904497541526,80.0
3,0.0,-10,20,-80.66892425483411,-70.66892425483411,80.0
6,-50.0,-10,20,-80.66880422516105,-120.66880422516107,90.0
0,-50.0,-10,20,-80.66873171455617,-120.66873171455617,80.0
0,-50.0,-10,20,-80.66861736012484,-120.66861736012484,70.0
0,-50.0,-10,20,-80.66845883260368,-120.66845883260368,60.0
4,-12.5,-10,20,-80.66824705904497,-83.16824705904497,62.5
5,-25.0,-10,20,-80.66802822375755,-95.66802822375755,67.5
2,-12.5,-10,20,-80.66781922755405,-83.16781922755405,65.0
1,-25.0,-10,20,-80.66758342700815,-95.66758342700815,60.0
1,-25.0,-10,20,-80.66730100422122,-95.66730100422122,55.0
4,-12.5,-10,20,-80.66696022013188,-83.16696022013188,57.5
5,-25.0,-10,20,-80.66660225590071,-95.66660225590071,62.5
3,0.0,-10,20,-80.66625190193881,-70.66625190193881,62.5
1,-25.0,-10,20,-80.66587709744483,-95.66587709744483,57.5
4,-12.5,-10,20,-80.66542986607693,-83.16542986607693,60.0
4,-12.5,-10,20,-80.6649681481455,-83.1649681481455,62.5
1,-25.0,-10,20,-80.66449803158756,-95.66449803158756,57.5
5,-25.0,-10,20,-80.66393793179722,-95.66393793179722,62.5
0,-50.0,-10,20,-80.66339318162204,-120.66339318162204,52.5
0,-50.0,-10,20,-80.6626734860514,-120.6626734860514,42.5
3,0.0,-10,20,-80.66170809055731,-70.66170809055731,42.5
2,-12.5,-10,20,-80.6605825155284,-83.1605825155284,40.0
5,-25.0,-10,20,-80.65920901029571,-95.65920901029571,45.0
2,-12.5,-10,20,-80.65772581456415,-83.15772581456415,42.5
2,-12.5,-10,20,-80.65592911314118,-83.15592911314118,40.0
6,-50.0,-10,20,-80.65372622581874,-120.65372622581873,50.0
2,-12.5,-10,20,-80.65155552280238,-83.15155552280238,47.5
2,-12.5,-10,20,-80.64895531856722,-83.14895531856722,45.0
1,-25.0,-10,20,-80.64581296100638,-95.64581296100638,40.0
2,-12.5,-10,20,-80.64179799055626,-83.14179799055626,37.5
3,0.0,-10,20,-80.6367943356835,-70.6367943356835,37.5
4,-12.5,-10,20,-80.63075764981045,-83.13075764981045,40.0
6,-50.0,-10,20,-80.62379579026084,-120.62379579026083,50.0
6,-50.0,-10,20,-80.61699438082343,-120.61699438082343,60.0
3,0.0,-10,20,-80.6108990322434,-70.6108990322434,60.0
4,-12.5,-10,20,-80.60431605056822,-83.10431605056822,62.5
3,0.0,-10,20,-80.59766654493386,-70.59766654493386,62.5
4,-12.5,-10,20,-80.59057456190386,-83.09057456190386,65.0
1,-25.0,-10,20,-80.58352764899377,-95.58352764899377,60.0
5,-25.0,-10,20,-80.57501174797225,-95.57501174797225,65.0
2,-12.5,-10,20,-80.56700452005299,-83.06700452005299,62.5
5,-25.0,-10,20,-80.55795466347777,-95.55795466347777,67.5
0,-50.0,-10,20,-80.54962153026085,-120.54962153026085,57.5
6,-50.0,-10,20,-80.53819268728027,-120.53819268728029,67.5
2,-12.5,-10,20,-80.52873680326309,-83.02873680326309,65.0
1,-25.0,-10,20,-80.51813284505997,-95.51813284505997,60.0
1,-25.0,-10,20,-80.50534792253829,-95.50534792253829,55.0
3,0.0,-10,20,-80.48975631611471,-70.48975631611471,55.0
0,-50.0,-10,20,-80.47254742407331,-120.4725474240733,45.0
5,-25.0,-10,20,-80.44887010246586,-95.44887010246586,50.0
2,-12.5,-10,20,-80.4241247769874,-82.9241247769874,47.5
4,-12.5,-10,20,-80.39452521597555,-82.89452521597555,50.0
3,0.0,-10,20,-80.36234342433232,-70.36234342433232,50.0
3,0.0,-10,20,-80.32585941427287,-70.32585941427287,50.0
5,-25.0,-10,20,-80.28449280659962,-95.28449280659962,55.0
0,-50.0,-10,20,-80.24275439238468,-120.24275439238468,45.0
0,-50.0,-10,20,-80.18502220191527,-120.18502220191527,35.0
6,-50.0,-10,-5000,-80.10370265156675,-5140.103702651567,45.0
6,-50.0,-10,-5000,-80.02160893692562,-5140.021608936926,55.0
2,-12.5,-10,-5000,-79.94540573432064,-5102.445405734321,52.5
0,-50.0,-10,-5000,-79.85599183340491,-5139.855991833405,42.5
2,-12.5,-10,-5000,-79.7318913909959,-5102.231891390996,40.0
3,0.0,-10,-5000,-79.5786795512823,-5089.578679551282,40.0
4,-12.5,-10,-5000,-79.39640899589088,-5101.896408995891,42.5
3,0.0,-10,-5000,-79.19011059955125,-5089.190110599551,42.5
4,-12.5,-10,-5000,-78.94824079914254,-5101.448240799143,45.0
0,-50.0,-10,-5000,-78.67905882861065,-5138.67905882861,35.0
3,0.0,-10,-5000,-78.30241291712417,-5088.3024129171245,35.0
6,-50.0,-10,-5000,-77.84660010419579,-5137.846600104196,45.0
1,-25.0,-10,-5000,-77.3925159026595,-5112.392515902659,40.0
0,-50.0,-10,-5000,-76.81750827147467,-5136.817508271474,30.0
4,-12.5,-10,-5000,-76.01306253999442,-5098.513062539994,32.5
1,-25.0,-10,-5000,-75.07199503412951,-5110.07199503413,27.5
4,-12.5,-10,-5000,-73.84661305326873,-5096.346613053269,30.0
1,-25.0,-10,-5000,-72.41736132370298,-5107.417361323703,25.0
0,-50.0,-10,-5000,-70.57677369286493,-5130.576773692865,15.0
1,-25.0,-10,-5000,-68.02754862321413,-5103.027548623214,10.0
5,-25.0,-10,-5000,-64.70622310328176,-5099.706223103281,15.0
0,-50.0,-10,-5000,-60.96085729380189,-5120.960857293802,5.0
6,-50.0,-10,-5000,-56.09995442907787,-5116.099954429078,15.0
4,-12.5,-10,-5000,-51.25956855242024,-5073.75956855242,17.5
6,-50.0,-10,-5000,-46.32144509127701,-5106.321445091277,27.5
1,-25.0,-10,-5000,-41.974574813186855,-5076.974574813187,22.5
5,-25.0,10,-5000,84.48903507654443,-4930.5109649234555,27.5
4,-12.5,10,-5000,84.67510175713548,-4917.824898242865,30.0
4,-12.5,10,-5000,84.96699184925053,-4917.533008150749,32.5
4,-12.5,10,-5000,170.65547117256705,-4831.844528827433,35.0
0,-50.0,10,-5000,168.89152314816752,-4871.108476851832,25.0
6,-50.0,10,-5000,170.65547117256705,-4869.344528827433,35.0
6,-50.0,10,-5000,173.43970330294158,-4866.560296697058,45.0
0,-50.0,10,-5000,170.65547117256705,-4869.344528827433,35.0
0,-50.0,10,-5000,168.89152314816752,-4871.108476851832,25.0
3,0.0,10,-5000,168.89152314816752,-4821.108476851832,25.0
4,-12.5,10,-5000,168.97807015308885,-4833.521929846911,27.5
6,-50.0,10,-5000,171.4407264032564,-4868.559273596744,37.5
0,-50.0,10,-5000,168.97807015308885,-4871.021929846911,27.5
2,-12.5,10,-5000,168.89152314816752,-4833.608476851832,25.0
6,-50.0,10,-5000,170.65547117256705,-4869.344528827433,35.0
2,-12.5,10,-5000,169.93398369850107,-4832.566016301499,32.5
4,-12.5,10,-5000,170.65547117256705,-4831.844528827433,35.0
5,-25.0,10,-5000,172.21580985735687,-4842.784190142643,40.0
3,0.0,10,-5000,172.21580985735687,-4817.784190142643,40.0
4,-12.5,10,-5000,172.90678200165596,-4829.593217998344,42.5
4,-12.5,10,-5000,173.43970330294158,-4829.060296697058,45.0
5,-25.0,10,-5000,173.73563524362245,-4841.264364756377,50.0
2,-12.5,10,-5000,173.74063422800123,-4828.759365771999,47.5
2,-12.5,10,-5000,173.43970330294158,-4829.060296697058,45.0
4,-12.5,10,-5000,173.74063422800123,-4828.759365771999,47.5
5,-25.0,10,-5000,173.350766816593,-4841.649233183407,52.5
4,-12.5,10,-5000,172.5120894137005,-4829.987910586299,55.0
0,-50.0,10,-5000,173.43970330294158,-4866.560296697058,45.0
1,-25.0,10,-5000,172.21580985735687,-4842.784190142643,40.0
1,-25.0,10,-5000,170.65547117256705,-4844.344528827433,35.0
3,0.0,10,-5000,170.65547117256705,-4819.344528827433,35.0
1,-25.0,10,-5000,169.35020351427096,-4845.649796485729,30.0
1,-25.0,10,-5000,168.89152314816752,-4846.108476851832,25.0
5,-25.0,10,-5000,169.35020351427096,-4845.649796485729,30.0
3,0.0,10,-5000,169.35020351427096,-4820.649796485729,30.0
2,-12.5,10,-5000,168.97807015308885,-4833.521929846911,27.5
3,0.0,10,-5000,168.97807015308885,-4821.021929846911,27.5
3,0.0,10,-5000,168.97807015308885,-4821.021929846911,27.5
6,-50.0,10,-5000,171.4407264032564,-4868.559273596744,37.5
6,-50.0,10,-5000,173.74063422800123,-4866.259365771999,47.5
1,-25.0,10,-5000,172.90678200165596,-4842.093217998344,42.5
