action,reward_inertia,reward_r_eff,reward_I_percentage,reward_weigthed,reward,stringency_index
6,-50.0,-10,20,-80.67204479390224,-120.67204479390224,100.0
4,-12.5,-10,20,-80.67204479390224,-83.17204479390224,100.0
3,0.0,-10,20,-80.67204479390224,-70.67204479390224,100.0
4,-12.5,-10,20,-80.67204479390224,-83.17204479390224,100.0
5,-25.0,-10,20,-80.67204479390224,-95.67204479390224,100.0
6,-50.0,-10,20,-80.67204479390224,-120.67204479390224,100.0
0,-50.0,-10,20,-80.67204479389872,-120.67204479389872,90.0
4,-12.5,-10,20,-80.6720107376426,-83.1720107376426,92.5
5,-25.0,-10,20,-80.67198721090988,-95.67198721090988,97.5
6,-50.0,-10,20,-80.67198012416827,-120.67198012416827,100.0
4,-12.5,-10,20,-80.67198012416827,-83.17198012416827,100.0
5,-25.0,-10,20,-80.67198012416827,-95.67198012416827,100.0
4,-12.5,-10,20,-80.67198012416827,-83.17198012416827,100.0
1,-25.0,-10,20,-80.67198012416807,-95.67198012416807,95.0
3,0.0,-10,20,-80.67197247436609,-70.67197247436609,95.0
6,-50.0,-10,20,-80.67196556302758,-120.67196556302758,100.0
5,-25.0,-10,20,-80.67196556302646,-95.67196556302646,100.0
1,-25.0,-10,20,-80.67196556302605,-95.67196556302605,95.0
5,-25.0,-10,20,-80.67196072106177,-95.67196072106177,100.0
4,-12.5,-10,20,-80.6719607210617,-83.1719607210617,100.0
2,-12.5,-10,20,-80.67196072106162,-83.17196072106162,97.5
4,-12.5,-10,20,-80.67195903560993,-83.17195903560993,100.0
3,0.0,-10,20,-80.67195739300702,-70.67195739300702,100.0
6,-50.0,-10,20,-80.67195410791396,-120.67195410791396,100.0
6,-50.0,-10,20,-80.6719491802568,-120.6719491802568,100.0
0,-50.0,-10,20,-80.67194261004106,-120.67194261004107,90.0
5,-25.0,-10,20,-80.67193071225246,-95.67193071225246,95.0
5,-25.0,-10,20,-80.67191917047029,-95.67191917047029,100.0
2,-12.5,-10,20,-80.67190767257367,-83.17190767257367,97.5
6,-50.0,-10,20,-80.67189386548105,-120.67189386548105,100.0
4,-12.5,-10,20,-80.67187908247688,-83.17187908247688,100.0
5,-25.0,-10,20,-80.67186265693523,-95.67186265693523,100.0
2,-12.5,-10,20,-80.67184458882691,-83.17184458882691,97.5
2,-12.5,-10,20,-80.67182447213796,-83.17182447213796,95.0
6,-50.0,-10,20,-80.67180239004429,-120.67180239004429,100.0
0,-50.0,-10,20,-80.67177939428848,-120.67177939428848,90.0
3,0.0,-10,20,-80.67175358144883,-70.67175358144883,90.0
6,-50.0,-10,20,-80.67172621203301,-120.67172621203301,100.0
1,-25.0,-10,20,-80.67169828864137,-95.67169828864137,95.0
4,-12.5,-10,20,-80.67166828395243,-83.17166828395243,97.5
5,-25.0,-10,20,-80.67163687853018,-95.67163687853018,100.0
2,-12.5,-10,20,-80.67160402751844,-83.17160402751844,97.5
1,-25.0,-10,20,-80.67156521096051,-95.67156521096051,92.5
1,-25.0,-10,20,-80.67152031906812,-95.67152031906812,87.5
4,-12.5,-10,20,-80.67146938804157,-83.17146938804157,90.0
1,-25.0,-10,20,-80.67141281042981,-95.67141281042981,85.0
0,-50.0,-10,20,-80.67135022476401,-120.67135022476401,75.0
6,-50.0,-10,20,-80.6712814022566,-120.6712814022566,85.0
3,0.0,-10,20,-80.67120722764867,-70.67120722764867,85.0
3,0.0,-10,20,-80.67112727411292,-70.67112727411292,85.0
2,-12.5,-10,20,-80.67104153998805,-83.17104153998805,82.5
5,-25.0,-10,20,-80.6709499267882,-95.6709499267882,87.5
0,-50.0,-10,20,-80.67085271267797,-120.67085271267797,77.5
6,-50.0,-10,20,-80.67074936176233,-120.67074936176232,87.5
3,0.0,-10,20,-80.6706405583361,-70.6706405583361,87.5
6,-50.0,-10,20,-80.67052596955507,-120.67052596955506,97.5
6,-50.0,-10,20,-80.67040588646309,-120.67040588646307,100.0
2,-12.5,-10,20,-80.67028006369551,-83.17028006369551,97.5
3,0.0,-10,20,-80.67014837458734,-70.67014837458734,97.5
2,-12.5,-10,20,-80.67001088108844,-83.17001088108844,95.0
2,-12.5,-10,20,-80.6698675375661,-83.1698675375661,92.5
2,-12.5,-10,20,-80.66971835113046,-83.16971835113046,90.0
0,-50.0,-10,20,-80.669544344624,-120.669544344624,80.0
2,-12.5,-10,20,-80.6693454112284,-83.1693454112284,77.5
4,-12.5,-10,20,-80.66912165605655,-83.16912165605655,80.0
1,-25.0,-10,20,-80.66887314896988,-95.66887314896988,75.0
0,-50.0,-10,20,-80.66859978583577,-120.66859978583577,65.0
4,-12.5,-10,20,-80.66830148302401,-83.16830148302401,67.5
3,0.0,-10,20,-80.66797840281524,-70.66797840281524,67.5
1,-25.0,-10,20,-80.66763051243504,-95.66763051243504,62.5
1,-25.0,-10,20,-80.66725772571965,-95.66725772571965,57.5
6,-50.0,-10,20,-80.66686001401337,-120.66686001401337,67.5
3,0.0,-10,20,-80.66643764744727,-70.66643764744727,67.5
2,-12.5,-10,20,-80.66599046740392,-83.16599046740392,65.0
4,-12.5,-10,20,-80.66551841904001,-83.16551841904001,67.5
5,-25.0,-10,20,-80.66502160175757,-95.66502160175757,72.5
6,-50.0,-10,20,-80.66450008578643,-120.66450008578641,82.5
6,-50.0,-10,20,-80.66395400220972,-120.66395400220972,92.5
5,-25.0,-10,20,-80.66338335438974,-95.66338335438974,97.5
2,-12.5,-10,20,-80.66278802491476,-83.16278802491476,95.0
3,0.0,-10,20,-80.66216787355117,-70.66216787355117,95.0
3,0.0,-10,20,-80.66152294524876,-70.66152294524876,95.0
1,-25.0,-10,20,-80.66088201681792,-95.66088201681792,90.0
5,-25.0,-10,20,-80.66024502681147,-95.66024502681147,95.0
1,-25.0,-10,20,-80.65961209583182,-95.65961209583182,90.0
3,0.0,-10,20,-80.65898311208105,-70.65898311208105,90.0
4,-12.5,-10,20,-80.65835812877819,-83.15835812877819,92.5
2,-12.5,-10,20,-80.6577371675987,-83.1577371675987,90.0
0,-50.0,-10,20,-80.65712018453038,-120.65712018453038,80.0
6,-50.0,-10,20,-80.65650712233261,-120.65650712233261,90.0
1,-25.0,-10,20,-80.65589813246233,-95.65589813246233,85.0
3,0.0,-10,20,-80.6552931058166,-70.6552931058166,85.0
5,-25.0,-10,20,-80.65469207660611,-95.65469207660611,90.0
6,-50.0,-10,20,-80.65409507608449,-120.6540950760845,100.0
2,-12.5,-10,20,-80.65350212845257,-83.15350212845257,97.5
6,-50.0,-10,20,-80.65291316100138,-120.65291316100138,100.0
1,-25.0,-10,20,-80.65232819786797,-95.65232819786797,95.0
3,0.0,-10,20,-80.6517472077386,-70.6517472077386,95.0
2,-12.5,-10,20,-80.65117021141857,-83.15117021141857,92.5
2,-12.5,-10,20,-80.65059720078621,-83.15059720078621,90.0
0,-50.0,-10,20,-80.65002817662494,-120.65002817662494,80.0
6,-50.0,-10,20,-80.64946311813193,-120.64946311813193,90.0
5,-25.0,-10,20,-80.64892634238265,-95.64892634238265,95.0
5,-25.0,-10,20,-80.64841783409115,-95.64841783409115,100.0
1,-25.0,-10,20,-80.64793759053124,-95.64793759053124,95.0
3,0.0,-10,20,-80.64748558970003,-70.64748558970003,95.0
1,-25.0,-10,20,-80.64706184146954,-95.64706184146954,90.0
2,-12.5,-10,20,-80.64666633746961,-83.14666633746961,87.5
6,-50.0,-10,20,-80.64629908163433,-120.64629908163431,97.5
4,-12.5,-10,20,-80.64596009143172,-83.14596009143172,100.0
5,-25.0,-10,20,-80.64564935632399,-95.64564935632399,100.0
1,-25.0,-10,20,-80.64536686951857,-95.64536686951857,95.0
4,-12.5,-10,20,-80.64511262754488,-83.14511262754488,97.5
5,-25.0,-10,20,-80.64488663733711,-95.64488663733711,100.0
6,-50.0,-10,20,-80.64468889815416,-120.64468889815416,100.0
3,0.0,-10,20,-80.64451940622095,-70.64451940622095,100.0
4,-12.5,-10,20,-80.64437816290798,-83.14437816290798,100.0
1,-25.0,-10,20,-80.64426516983704,-95.64426516983704,95.0
3,0.0,-10,20,-80.64418042429652,-70.64418042429652,95.0
4,-12.5,-10,20,-80.64412392577319,-83.14412392577319,97.5
5,-25.0,-10,20,-80.64409567667107,-95.64409567667107,100.0
2,-12.5,-10,20,-80.64409567658394,-83.14409567658394,97.5
3,0.0,-10,20,-80.64409567586047,-70.64409567586047,97.5
3,0.0,-10,20,-80.64409567521514,-70.64409567521514,97.5
3,0.0,-10,20,-80.64409567463954,-70.64409567463954,97.5
0,-50.0,-10,20,-80.64409567412613,-120.64409567412613,87.5
6,-50.0,-10,20,-80.64409567177792,-120.6440956717779,97.5
1,-25.0,-10,20,-80.644095671348,-95.644095671348,92.5
5,-25.0,-10,20,-80.64409567018296,-95.64409567018296,97.5
5,-25.0,-10,20,-80.64409566983203,-95.64409566983203,100.0
4,-12.5,-10,20,-80.64409566983203,-83.14409566983203,100.0
0,-50.0,-10,20,-80.64409566983203,-120.64409566983204,90.0
4,-12.5,-10,20,-80.6440956688426,-83.1440956688426,92.5
3,0.0,-10,20,-80.64409566815911,-70.64409566815911,92.5
2,-12.5,-10,20,-80.64409566753356,-83.14409566753356,90.0
4,-12.5,-10,20,-80.64409566676552,-83.14409566676552,92.5
6,-50.0,-10,20,-80.64409566623497,-120.64409566623499,100.0
1,-25.0,-10,20,-80.64409566623497,-95.64409566623497,95.0
3,0.0,-10,20,-80.64409566595177,-70.64409566595177,95.0
4,-12.5,-10,20,-80.64409566569589,-83.14409566569589,97.5
3,0.0,-10,20,-80.64409566558105,-70.64409566558105,97.5
2,-12.5,-10,20,-80.6440956654786,-83.1440956654786,95.0
4,-12.5,-10,20,-80.64409566529466,-83.14409566529466,97.5
5,-25.0,-10,20,-80.64409566521209,-95.64409566521209,100.0
5,-25.0,-10,20,-80.64409566521209,-95.64409566521209,100.0
2,-12.5,-10,20,-80.64409566521209,-83.14409566521209,97.5
0,-50.0,-10,20,-80.64409566515495,-120.64409566515496,87.5
4,-12.5,-10,20,-80.64409566489375,-83.14409566489375,90.0
3,0.0,-10,20,-80.64409566469882,-70.64409566469882,90.0
4,-12.5,-10,20,-80.64409566451808,-83.14409566451808,92.5
2,-12.5,-10,20,-80.64409566439322,-83.14409566439322,90.0
3,0.0,-10,20,-80.64409566423997,-70.64409566423997,90.0
1,-25.0,-10,20,-80.64409566409788,-95.64409566409788,85.0
0,-50.0,-10,20,-80.64409566389784,-120.64409566389784,75.0
4,-12.5,-10,20,-80.64409566357257,-83.14409566357257,77.5
5,-25.0,-10,20,-80.64409566328132,-95.64409566328132,82.5
0,-50.0,-10,20,-80.64409566306034,-120.64409566306034,72.5
4,-12.5,-10,20,-80.64409566271718,-83.14409566271718,75.0
2,-12.5,-10,20,-80.6440956623692,-83.1440956623692,72.5
5,-25.0,-10,20,-80.64409566201638,-95.64409566201638,77.5
5,-25.0,-10,20,-80.64409566172739,-95.64409566172739,82.5
2,-12.5,-10,20,-80.64409566150812,-83.14409566150812,80.0
1,-25.0,-10,20,-80.64409566126515,-95.64409566126515,75.0
1,-25.0,-10,20,-80.64409566096504,-95.64409566096504,70.0
2,-12.5,-10,20,-80.64409566059985,-83.14409566059985,67.5
4,-12.5,-10,20,-80.64409566019089,-83.14409566019089,70.0
3,0.0,-10,20,-80.64409565980074,-70.64409565980074,70.0
6,-50.0,-10,20,-80.64409565940004,-120.64409565940002,80.0
4,-12.5,-10,20,-80.64409565913267,-83.14409565913267,82.5
5,-25.0,-10,20,-80.64409565890584,-95.64409565890584,87.5
2,-12.5,-10,20,-80.64409565875174,-83.14409565875174,85.0
5,-25.0,-10,20,-80.64409565857699,-95.64409565857699,90.0
6,-50.0,-10,20,-80.64409565846758,-120.64409565846756,100.0
0,-50.0,-10,20,-80.64409565846758,-120.64409565846756,90.0
3,0.0,-10,20,-80.64409565837828,-70.64409565837828,90.0
2,-12.5,-10,20,-80.64409565829553,-83.14409565829553,87.5
5,-25.0,-10,20,-80.64409565819902,-95.64409565819902,92.5
6,-50.0,-10,20,-80.64409565814536,-120.64409565814537,100.0
6,-50.0,-10,20,-80.64409565814536,-120.64409565814537,100.0
5,-25.0,-10,20,-80.64409565814536,-95.64409565814536,100.0
4,-12.5,-10,20,-80.64409565814536,-83.14409565814536,100.0
2,-12.5,-10,20,-80.64409565814536,-83.14409565814536,97.5
1,-25.0,-10,20,-80.64409565813563,-95.64409565813563,92.5
2,-12.5,-10,20,-80.64409565810925,-83.14409565810925,90.0
3,0.0,-10,20,-80.6440956580769,-70.6440956580769,90.0
2,-12.5,-10,20,-80.64409565804695,-83.14409565804695,87.5
3,0.0,-10,20,-80.644095658012,-70.644095658012,87.5
3,0.0,-10,20,-80.64409565797918,-70.64409565797918,87.5
0,-50.0,-10,20,-80.64409565794838,-120.64409565794838,77.5
1,-25.0,-10,20,-80.64409565789497,-95.64409565789497,72.5
1,-25.0,-10,20,-80.6440956578296,-95.6440956578296,67.5
2,-12.5,-10,20,-80.64409565775031,-83.14409565775031,65.0
