action,reward_inertia,reward_r_eff,reward_I_percentage,reward_weigthed,reward,stringency_index
6,-50.0,-10,20,-80.67204479390224,-120.67204479390224,100.0
1,-25.0,-10,20,-80.67204479390054,-95.67204479390054,95.0
1,-25.0,-10,20,-80.6720130391082,-95.6720130391082,90.0
3,0.0,-10,20,-80.67195493077395,-70.67195493077395,90.0
5,-25.0,-10,20,-80.67190106809329,-95.67190106809329,95.0
1,-25.0,-10,20,-80.67187641778297,-95.67187641778297,90.0
1,-25.0,-10,20,-80.6718313101996,-95.6718313101996,85.0
4,-12.5,-10,20,-80.67176779161456,-83.17176779161456,87.5
1,-25.0,-10,20,-80.67171777096513,-95.67171777096513,82.5
4,-12.5,-10,20,-80.67165117959398,-83.17165117959398,85.0
1,-25.0,-10,20,-80.67159654546536,-95.67159654546536,80.0
0,-50.0,-10,20,-80.6715263799085,-120.6715263799085,70.0
5,-25.0,-10,20,-80.6714210187566,-95.6714210187566,75.0
5,-25.0,-10,20,-80.67133199242255,-95.67133199242255,80.0
5,-25.0,-10,20,-80.67126160214744,-95.67126160214744,85.0
3,0.0,-10,20,-80.6712107434168,-70.6712107434168,85.0
2,-12.5,-10,20,-80.67116237600713,-83.17116237600713,82.5
6,-50.0,-10,20,-80.6711083689221,-120.67110836892209,92.5
5,-25.0,-10,20,-80.67108663142086,-95.67108663142086,97.5
3,0.0,-10,20,-80.67108008363236,-70.67108008363236,97.5
6,-50.0,-10,20,-80.67107424331337,-120.67107424331337,100.0
2,-12.5,-10,20,-80.67107424329532,-83.17107424329532,97.5
0,-50.0,-10,20,-80.67106801347853,-120.67106801347853,87.5
1,-25.0,-10,20,-80.67104374671189,-95.67104374671189,82.5
6,-50.0,-10,20,-80.67101088661845,-120.67101088661843,92.5
3,0.0,-10,20,-80.67099307381343,-70.67099307381343,92.5
4,-12.5,-10,20,-80.67097457270211,-83.17097457270211,95.0
5,-25.0,-10,20,-80.67095848016145,-95.67095848016145,100.0
2,-12.5,-10,20,-80.670946982384,-83.170946982384,97.5
6,-50.0,-10,20,-80.67093137650875,-120.67093137650875,100.0
3,0.0,-10,20,-80.67091659367546,-70.67091659367546,100.0
6,-50.0,-10,20,-80.67090016831031,-120.67090016831031,100.0
1,-25.0,-10,20,-80.67088210042513,-95.67088210042513,95.0
3,0.0,-10,20,-80.67085936758761,-70.67085936758761,95.0
2,-12.5,-10,20,-80.67083528403435,-83.17083528403435,92.5
3,0.0,-10,20,-80.67080856460707,-70.67080856460707,92.5
5,-25.0,-10,20,-80.67078051873084,-95.67078051873084,97.5
6,-50.0,-10,20,-80.67075321167405,-120.67075321167405,100.0
0,-50.0,-10,20,-80.6707252886197,-120.6707252886197,90.0
3,0.0,-10,20,-80.67069243623018,-70.67069243623018,90.0
0,-50.0,-10,20,-80.67065818152942,-120.6706581815294,80.0
1,-25.0,-10,20,-80.67061953743567,-95.67061953743567,75.0
4,-12.5,-10,20,-80.6705737190223,-83.1705737190223,77.5
1,-25.0,-10,20,-80.67052283989787,-95.67052283989787,72.5
3,0.0,-10,20,-80.67046471785176,-70.67046471785176,72.5
0,-50.0,-10,20,-80.67040067557515,-120.67040067557514,62.5
0,-50.0,-10,20,-80.67032749295721,-120.6703274929572,52.5
2,-12.5,-10,20,-80.67024412779028,-83.17024412779028,50.0
6,-50.0,-10,20,-80.6701519718678,-120.6701519718678,60.0
3,0.0,-10,20,-80.67005611086545,-70.67005611086545,60.0
1,-25.0,-10,20,-80.66995309880627,-95.66995309880627,55.0
4,-12.5,-10,20,-80.6698401279144,-83.1698401279144,57.5
6,-50.0,-10,20,-80.66972044870461,-120.6697204487046,67.5
2,-12.5,-10,20,-80.66959917497128,-83.16959917497128,65.0
4,-12.5,-10,20,-80.66946970508542,-83.16946970508542,67.5
2,-12.5,-10,20,-80.6693350111503,-83.1693350111503,65.0
6,-50.0,-10,20,-80.66919189153623,-120.66919189153623,75.0
2,-12.5,-10,20,-80.6690491191653,-83.1690491191653,72.5
6,-50.0,-10,20,-80.66889870123526,-120.66889870123526,82.5
3,0.0,-10,20,-80.66874944358307,-70.66874944358307,82.5
1,-25.0,-10,20,-80.66859480961682,-95.66859480961682,77.5
5,-25.0,-10,20,-80.6684314692022,-95.6684314692022,82.5
2,-12.5,-10,20,-80.66824677882401,-83.16824677882401,80.0
2,-12.5,-10,20,-80.66803612701781,-83.16803612701781,77.5
