action,reward_inertia,reward_r_eff,reward_I_percentage,reward_weigthed,reward,stringency_index
2,-12.5,-10,20,-80.67204479390224,-83.17204479390224,93.8
2,-12.5,-10,20,-80.67199994289248,-83.17199994289248,91.3
2,-12.5,-10,20,-80.67194236872362,-83.17194236872362,88.8
0,-50.0,-10,20,-80.67187368885583,-120.67187368885584,78.8
5,-25.0,-10,20,-80.6717493159284,-95.6717493159284,83.8
0,-50.0,-10,20,-80.67165719391309,-120.67165719391309,73.8
2,-12.5,-10,20,-80.67151093782789,-83.17151093782789,71.3
2,-12.5,-10,20,-80.67134852461082,-83.17134852461082,68.8
0,-50.0,-10,20,-80.67116722571002,-120.67116722571001,58.8
5,-25.0,-10,20,-80.67091332887773,-95.67091332887773,63.8
3,0.0,-10,20,-80.67067378675922,-70.67067378675922,63.8
5,-25.0,-10,20,-80.67041981099207,-95.67041981099207,68.8
3,0.0,-10,20,-80.67019070471028,-70.67019070471028,68.8
3,0.0,-10,20,-80.66995394425646,-70.66995394425646,68.8
3,0.0,-10,20,-80.66970927405221,-70.66970927405221,68.8
5,-25.0,-10,20,-80.66945643001803,-95.66945643001803,73.8
2,-12.5,-10,20,-80.66923981739765,-83.16923981739765,71.3
0,-50.0,-10,20,-80.66899927657079,-120.66899927657079,61.3
2,-12.5,-10,20,-80.66865969652851,-83.16865969652851,58.8
0,-50.0,-10,20,-80.66826892266532,-120.66826892266533,48.8
0,-50.0,-10,20,-80.66772669303946,-120.66772669303947,38.8
1,-25.0,-10,20,-80.66696475747777,-95.66696475747777,33.8
3,0.0,-10,20,-80.66595648935856,-70.66595648935856,33.8
1,-25.0,-10,20,-80.66470842755675,-95.66470842755675,28.799999999999997
3,0.0,-10,20,-80.66302581659588,-70.66302581659588,28.799999999999997
1,-25.0,-10,20,-80.66089080990558,-95.66089080990558,23.799999999999997
4,-12.5,-10,20,-80.65795386714072,-83.15795386714072,26.299999999999997
2,-12.5,-10,20,-80.65428167959405,-83.15428167959405,23.799999999999997
2,-12.5,-10,20,-80.64937198425577,-83.14937198425577,21.299999999999997
2,-12.5,-10,20,-80.6427305429726,-83.1427305429726,18.799999999999997
3,0.0,-10,20,-80.63364013176317,-70.63364013176317,18.799999999999997
5,-25.0,-10,20,-80.62150692980904,-95.62150692980904,23.799999999999997
6,-50.0,-10,20,-80.60651160513706,-120.60651160513706,33.8
6,-50.0,-10,20,-80.59000799399843,-120.59000799399843,43.8
0,-50.0,-10,20,-80.57314176723337,-120.57314176723338,33.8
2,-12.5,-10,20,-80.54919897578544,-83.04919897578544,31.299999999999997
1,-25.0,-10,20,-80.51829958416633,-95.51829958416633,26.299999999999997
3,0.0,-10,20,-80.47627716551581,-70.47627716551581,26.299999999999997
1,-25.0,-10,20,-80.42236077386482,-95.42236077386482,21.299999999999997
2,-12.5,-10,20,-80.3475348163291,-82.8475348163291,18.799999999999997
1,-25.0,-10,-5000,-80.24534943868248,-5115.245349438683,13.799999999999997
6,-50.0,-10,-5000,-80.09908905462314,-5140.099089054623,23.799999999999997
1,-25.0,-10,-5000,-79.92747476476278,-5114.927474764762,18.799999999999997
2,-12.5,-10,-5000,-79.68775263545493,-5102.187752635455,16.299999999999997
3,0.0,-10,-5000,-79.35844195412227,-5089.358441954122,16.299999999999997
1,-25.0,-10,-5000,-78.91825945902538,-5113.918259459026,11.299999999999997
1,-25.0,-10,-5000,-78.28921573642408,-5113.289215736424,6.299999999999997
1,-25.0,-10,-5000,-77.37659643366977,-5112.37659643367,1.2999999999999972
3,0.0,-10,-5000,-76.0371410984362,-5086.037141098436,1.2999999999999972
4,-12.5,-10,-5000,-74.17710950504444,-5096.677109505044,3.799999999999997
5,-25.0,-10,-5000,-71.72419029132216,-5106.724190291322,8.799999999999997
3,0.0,-10,-5000,-68.70581866971665,-5078.705818669717,8.799999999999997
5,-25.0,-10,-5000,-64.94163938614214,-5099.941639386142,13.799999999999997
6,-50.0,-10,-5000,-60.69744640219625,-5120.697446402196,23.799999999999997
2,-12.5,-10,-5000,-56.483289649736996,-5078.983289649737,21.299999999999997
4,-12.5,-10,-5000,-51.808862984131466,-5074.308862984131,23.799999999999997
4,-12.5,-10,-5000,-47.11158732765072,-5069.61158732765,26.299999999999997
4,-12.5,-10,-5000,-42.57196804919565,-5065.071968049196,28.799999999999997
5,-25.0,-10,-5000,-38.33292530610151,-5073.332925306102,33.8
1,-25.0,10,-5000,84.57030683410314,-4930.429693165896,28.799999999999997
4,-12.5,10,-5000,84.81601551555912,-4917.683984484441,31.299999999999997
3,0.0,10,-5000,169.63203103111823,-4820.3679689688815,31.299999999999997
6,-50.0,10,-5000,172.59028780841973,-4867.40971219158,41.3
0,-50.0,10,-5000,169.63203103111823,-4870.3679689688815,31.299999999999997
6,-50.0,10,-5000,172.59028780841973,-4867.40971219158,41.3
2,-12.5,10,-5000,171.84971458167107,-4830.650285418329,38.8
1,-25.0,10,-5000,170.29664665980783,-4844.703353340192,33.8
6,-50.0,10,-5000,173.20830116809668,-4866.791698831903,43.8
3,0.0,10,-5000,173.20830116809668,-4816.791698831903,43.8
4,-12.5,10,-5000,173.62981512748968,-4828.87018487251,46.3
3,0.0,10,-5000,173.62981512748968,-4816.37018487251,46.3
0,-50.0,10,-5000,171.060521021063,-4868.939478978937,36.3
4,-12.5,10,-5000,171.84971458167107,-4830.650285418329,38.8
6,-50.0,10,-5000,173.7808901533862,-4866.219109846614,48.8
0,-50.0,10,-5000,171.84971458167107,-4868.150285418329,38.8
2,-12.5,10,-5000,171.060521021063,-4831.439478978937,36.3
1,-25.0,10,-5000,169.63203103111823,-4845.3679689688815,31.299999999999997
1,-25.0,10,-5000,168.89633410428445,-4846.1036658957155,26.299999999999997
6,-50.0,10,-5000,171.060521021063,-4868.939478978937,36.3
4,-12.5,10,-5000,171.84971458167107,-4830.650285418329,38.8
5,-25.0,10,-5000,173.20830116809668,-4841.791698831903,43.8
3,0.0,10,-5000,173.20830116809668,-4816.791698831903,43.8
6,-50.0,10,-5000,172.97596527184055,-4867.02403472816,53.8
1,-25.0,10,-5000,173.7808901533862,-4841.219109846614,48.8
5,-25.0,10,-5000,172.97596527184055,-4842.02403472816,53.8
3,0.0,10,-5000,172.97596527184055,-4817.02403472816,53.8
5,-25.0,10,-5000,170.20201025776106,-4844.797989742239,58.8
5,-25.0,10,-5000,164.86750884544864,-4850.132491154552,63.8
5,-25.0,10,-5000,156.38094476920466,-4858.619055230795,68.8
3,0.0,10,-5000,156.38094476920466,-4833.619055230795,68.8
4,-12.5,10,-5000,150.77079039907727,-4851.729209600922,71.3
3,0.0,10,-5000,150.77079039907727,-4839.229209600922,71.3
4,-12.5,10,-5000,144.15080176332998,-4858.34919823667,73.8
6,-50.0,10,-5000,106.0937138998938,-4933.906286100107,83.8
5,-25.0,10,-5000,79.08373651093432,-4935.916263489065,88.8
3,0.0,10,-5000,79.08373651093432,-4910.916263489065,88.8
1,-25.0,10,-5000,106.0937138998938,-4908.906286100107,83.8
3,0.0,10,-5000,106.0937138998938,-4883.906286100107,83.8
0,-50.0,10,-5000,144.15080176332998,-4895.84919823667,73.8
3,0.0,10,-5000,144.15080176332998,-4845.84919823667,73.8
5,-25.0,10,-5000,127.585563562126,-4887.414436437874,78.8
3,0.0,10,-5000,127.585563562126,-4862.414436437874,78.8
3,0.0,10,-5000,127.585563562126,-4862.414436437874,78.8
5,-25.0,10,-5000,106.0937138998938,-4908.906286100107,83.8
2,-12.5,10,-5000,117.4924349302447,-4885.007565069755,81.3
5,-25.0,10,-5000,93.31546093786115,-4921.684539062139,86.3
