action,reward_inertia,reward_r_eff,reward_I_percentage,reward_weigthed,reward,stringency_index
5,-25.0,-10,20,-80.67204479390224,-95.67204479390224,100.0
5,-25.0,-10,20,-80.67204479390224,-95.67204479390224,100.0
1,-25.0,-10,20,-80.67204479389828,-95.67204479389828,95.0
0,-50.0,-10,20,-80.67201683088045,-120.67201683088047,85.0
0,-50.0,-10,20,-80.6719390963545,-120.67193909635449,75.0
6,-50.0,-10,20,-80.67181269764347,-120.67181269764347,85.0
4,-12.5,-10,20,-80.67173869200656,-83.17173869200656,87.5
3,0.0,-10,20,-80.67168041290248,-70.67168041290248,87.5
3,0.0,-10,20,-80.67162569474976,-70.67162569474976,87.5
1,-25.0,-10,20,-80.67157431998135,-95.67157431998135,82.5
5,-25.0,-10,20,-80.67150592585328,-95.67150592585328,87.5
2,-12.5,-10,20,-80.67145946096518,-83.17145946096518,85.0
5,-25.0,-10,20,-80.67140677650255,-95.67140677650255,90.0
5,-25.0,-10,20,-80.6713737951381,-95.6713737951381,95.0
6,-50.0,-10,20,-80.67135870125178,-120.67135870125179,100.0
2,-12.5,-10,20,-80.67135870124304,-83.17135870124304,97.5
4,-12.5,-10,20,-80.67135273470159,-83.17135273470159,100.0
5,-25.0,-10,20,-80.67135273466823,-95.67135273466823,100.0
5,-25.0,-10,20,-80.67135273466823,-95.67135273466823,100.0
2,-12.5,-10,20,-80.67135273466805,-83.17135273466805,97.5
3,0.0,-10,20,-80.6713491006491,-70.6713491006491,97.5
4,-12.5,-10,20,-80.67134585926127,-83.17134585926127,100.0
0,-50.0,-10,20,-80.671344216716,-120.671344216716,90.0
0,-50.0,-10,20,-80.67133055325286,-120.67133055325286,80.0
2,-12.5,-10,20,-80.67130588986592,-83.17130588986592,77.5
1,-25.0,-10,20,-80.6712775171374,-95.6712775171374,72.5
2,-12.5,-10,20,-80.67124262832651,-83.17124262832651,70.0
0,-50.0,-10,20,-80.67120307440989,-120.6712030744099,60.0
1,-25.0,-10,20,-80.67114984054157,-95.67114984054157,55.0
6,-50.0,-10,20,-80.67108527293938,-120.67108527293937,65.0
4,-12.5,-10,20,-80.67102726052306,-83.17102726052306,67.5
6,-50.0,-10,20,-80.67096880806466,-120.67096880806466,77.5
5,-25.0,-10,20,-80.67092123939658,-95.67092123939658,82.5
0,-50.0,-10,20,-80.67087913984012,-120.67087913984011,72.5
0,-50.0,-10,20,-80.67082301683934,-120.67082301683934,62.5
0,-50.0,-10,20,-80.6707506874131,-120.67075068741309,52.5
2,-12.5,-10,20,-80.6706575918325,-83.1706575918325,50.0
2,-12.5,-10,20,-80.67054981805225,-83.17054981805225,47.5
5,-25.0,-10,20,-80.67042387620823,-95.67042387620823,52.5
0,-50.0,-10,20,-80.6702934144718,-120.67029341447181,42.5
0,-50.0,-10,20,-80.6701213320699,-120.6701213320699,32.5
