action,reward_inertia,reward_r_eff,reward_I_percentage,reward_weigthed,reward,stringency_index
6,-50.0,-10,20,-80.67204479390224,-120.67204479390224,100.0
1,-25.0,-10,20,-80.67204479390054,-95.67204479390054,95.0
1,-25.0,-10,20,-80.6720130391082,-95.6720130391082,90.0
4,-12.5,-10,20,-80.67195493077485,-83.17195493077485,92.5
5,-25.0,-10,20,-80.67191478840371,-95.67191478840371,97.5
3,0.0,-10,20,-80.6719026966414,-70.6719026966414,97.5
3,0.0,-10,20,-80.67189191137436,-70.67189191137436,97.5
5,-25.0,-10,20,-80.67188229140245,-95.67188229140245,100.0
0,-50.0,-10,20,-80.6718822914024,-120.6718822914024,90.0
2,-12.5,-10,20,-80.67185148990143,-83.17185148990143,87.5
0,-50.0,-10,20,-80.67181557422693,-120.67181557422691,77.5
1,-25.0,-10,20,-80.6717533093822,-95.6717533093822,72.5
1,-25.0,-10,20,-80.67167712629212,-95.67167712629212,67.5
1,-25.0,-10,20,-80.67158464903257,-95.67158464903257,62.5
2,-12.5,-10,20,-80.67147219623628,-83.17147219623628,60.0
0,-50.0,-10,20,-80.6713433343746,-120.6713433343746,50.0
4,-12.5,-10,20,-80.6711645865627,-83.1711645865627,52.5
5,-25.0,-10,20,-80.67097259836774,-95.67097259836774,57.5
6,-50.0,-10,20,-80.67078210177186,-120.67078210177186,67.5
5,-25.0,-10,20,-80.67062666016584,-95.67062666016584,72.5
5,-25.0,-10,20,-80.67049157999135,-95.67049157999135,77.5
3,0.0,-10,20,-80.67038094228889,-70.67038094228889,77.5
1,-25.0,-10,20,-80.67026995560227,-95.67026995560227,72.5
1,-25.0,-10,20,-80.67013288500063,-95.67013288500063,67.5
6,-50.0,-10,20,-80.66996555800108,-120.66996555800108,77.5
4,-12.5,-10,20,-80.66984499236321,-83.16984499236321,80.0
3,0.0,-10,20,-80.66973727305978,-70.66973727305978,80.0
6,-50.0,-10,20,-80.66963032755801,-120.66963032755802,90.0
6,-50.0,-10,20,-80.66957265293615,-120.66957265293615,100.0
5,-25.0,-10,20,-80.66955951268724,-95.66955951268724,100.0
3,0.0,-10,20,-80.66954473010136,-70.66954473010136,100.0
0,-50.0,-10,20,-80.66952830501913,-120.66952830501913,90.0
2,-12.5,-10,20,-80.66948100953651,-83.16948100953651,87.5
1,-25.0,-10,20,-80.66942721875645,-95.66942721875645,82.5
5,-25.0,-10,20,-80.66936049536643,-95.66936049536643,87.5
0,-50.0,-10,20,-80.66930667682638,-120.66930667682638,77.5
2,-12.5,-10,20,-80.66922860269479,-83.16922860269479,75.0
2,-12.5,-10,20,-80.66914326554212,-83.16914326554212,72.5
1,-25.0,-10,20,-80.66904989233662,-95.66904989233662,67.5
1,-25.0,-10,20,-80.6689408783066,-95.6689408783066,62.5
2,-12.5,-10,20,-80.66881306102607,-83.16881306102607,60.0
1,-25.0,-10,20,-80.66866950483508,-95.66866950483508,55.0
4,-12.5,-10,20,-80.66849443280168,-83.16849443280168,57.5
2,-12.5,-10,20,-80.66830798783768,-83.16830798783768,55.0
5,-25.0,-10,20,-80.6680920137672,-95.6680920137672,60.0
5,-25.0,-10,20,-80.66787466898847,-95.66787466898847,65.0
6,-50.0,-10,20,-80.66766218969485,-120.66766218969485,75.0
5,-25.0,-10,20,-80.66748402374901,-95.66748402374901,80.0
3,0.0,-10,20,-80.66732316906744,-70.66732316906744,80.0
6,-50.0,-10,20,-80.66715862510861,-120.66715862510861,90.0
6,-50.0,-10,20,-80.66703295447729,-120.66703295447729,100.0
6,-50.0,-10,20,-80.6669420000012,-120.6669420000012,100.0
3,0.0,-10,20,-80.66684523523335,-70.66684523523335,100.0
0,-50.0,-10,20,-80.66674266026857,-120.66674266026857,90.0
1,-25.0,-10,20,-80.6666086234582,-95.6666086234582,85.0
2,-12.5,-10,20,-80.6664583067211,-83.1664583067211,82.5
4,-12.5,-10,20,-80.66629796823449,-83.16629796823449,85.0
3,0.0,-10,20,-80.66613906189838,-70.66613906189838,85.0
1,-25.0,-10,20,-80.66597596681264,-95.66597596681264,80.0
3,0.0,-10,20,-80.66579811551972,-70.66579811551972,80.0
6,-50.0,-10,20,-80.66561543620213,-120.66561543620213,90.0
5,-25.0,-10,20,-80.66544762460913,-95.66544762460913,95.0
4,-12.5,-10,20,-80.66526519362054,-83.16526519362054,97.5
5,-25.0,-10,20,-80.66506270188768,-95.66506270188768,100.0
