action,reward_inertia,reward_r_eff,reward_I_percentage,reward_weigthed,reward,stringency_index
2,-12.5,-10,20,-80.67204479390224,-83.17204479390224,93.8
4,-12.5,-10,20,-80.67199994293772,-83.17199994293772,96.3
6,-50.0,-10,20,-80.67197576441671,-120.67197576441671,100.0
2,-12.5,-10,20,-80.67197576441659,-83.17197576441659,97.5
4,-12.5,-10,20,-80.67196289241863,-83.17196289241863,100.0
4,-12.5,-10,20,-80.67196289241863,-83.17196289241863,100.0
0,-50.0,-10,20,-80.67196289240856,-120.67196289240854,90.0
3,0.0,-10,20,-80.67192659976241,-70.67192659976241,90.0
2,-12.5,-10,20,-80.67189295879302,-83.17189295879302,87.5
2,-12.5,-10,20,-80.67185373222327,-83.17185373222327,85.0
2,-12.5,-10,20,-80.67180925491783,-83.17180925491783,82.5
3,0.0,-10,20,-80.67175959143911,-70.67175959143911,82.5
4,-12.5,-10,20,-80.67171175118916,-83.17171175118916,85.0
5,-25.0,-10,20,-80.67167250123175,-95.67167250123175,90.0
0,-50.0,-10,20,-80.67164793006751,-120.67164793006751,80.0
3,0.0,-10,20,-80.67160120503499,-70.67160120503499,80.0
4,-12.5,-10,20,-80.67155561451983,-83.17155561451983,82.5
4,-12.5,-10,20,-80.67151693879839,-83.17151693879839,85.0
4,-12.5,-10,20,-80.67148520776682,-83.17148520776682,87.5
5,-25.0,-10,20,-80.67146021972448,-95.67146021972448,92.5
3,0.0,-10,20,-80.67144632006375,-70.67144632006375,92.5
1,-25.0,-10,20,-80.67143360013671,-95.67143360013671,87.5
1,-25.0,-10,20,-80.67141230984743,-95.67141230984743,82.5
6,-50.0,-10,20,-80.67138286814696,-120.67138286814696,92.5
2,-12.5,-10,20,-80.67136741263812,-83.17136741263812,90.0
1,-25.0,-10,20,-80.67134791519695,-95.67134791519695,85.0
0,-50.0,-10,20,-80.67132149885593,-120.67132149885595,75.0
4,-12.5,-10,20,-80.67128204393951,-83.17128204393951,77.5
5,-25.0,-10,20,-80.67124404836436,-95.67124404836436,82.5
4,-12.5,-10,20,-80.67121079795355,-83.17121079795355,85.0
6,-50.0,-10,20,-80.67117951602462,-120.67117951602461,95.0
5,-25.0,-10,20,-80.6711579911029,-95.6711579911029,100.0
5,-25.0,-10,20,-80.67113992314322,-95.67113992314322,100.0
1,-25.0,-10,20,-80.67112021276017,-95.67112021276017,95.0
6,-50.0,-10,20,-80.67109528711114,-120.67109528711114,100.0
2,-12.5,-10,20,-80.67107229154841,-83.17107229154841,97.5
1,-25.0,-10,20,-80.67104624121639,-95.67104624121639,92.5
0,-50.0,-10,20,-80.67101613369303,-120.67101613369303,82.5
5,-25.0,-10,20,-80.67097982897641,-95.67097982897641,87.5
4,-12.5,-10,20,-80.67094456911053,-83.17094456911053,90.0
2,-12.5,-10,20,-80.67090911092222,-83.17090911092222,87.5
6,-50.0,-10,20,-80.67087130456463,-120.67087130456463,97.5
3,0.0,-10,20,-80.6708317356757,-70.6708317356757,97.5
1,-25.0,-10,20,-80.67078645416026,-95.67078645416026,92.5
2,-12.5,-10,20,-80.67073397801524,-83.17073397801524,90.0
1,-25.0,-10,20,-80.67067519128707,-95.67067519128707,85.0
2,-12.5,-10,20,-80.67060949468781,-83.17060949468781,82.5
3,0.0,-10,20,-80.67053754516232,-70.67053754516232,82.5
4,-12.5,-10,20,-80.67045994042984,-83.17045994042984,85.0
1,-25.0,-10,20,-80.67037725738143,-95.67037725738143,80.0
2,-12.5,-10,20,-80.67028781234612,-83.17028781234612,77.5
1,-25.0,-10,20,-80.67019210659606,-95.67019210659606,72.5
3,0.0,-10,20,-80.67008952878204,-70.67008952878204,72.5
6,-50.0,-10,20,-80.66998105929957,-120.66998105929957,82.5
4,-12.5,-10,20,-80.66986896472883,-83.16986896472883,85.0
2,-12.5,-10,20,-80.6697517248098,-83.1697517248098,82.5
3,0.0,-10,20,-80.66962831994742,-70.66962831994742,82.5
6,-50.0,-10,20,-80.66949922916683,-120.66949922916683,92.5
2,-12.5,-10,20,-80.66936628128055,-83.16936628128055,90.0
4,-12.5,-10,20,-80.66922722303522,-83.16922722303522,92.5
1,-25.0,-10,20,-80.66908285390424,-95.66908285390424,87.5
3,0.0,-10,20,-80.66893206645906,-70.66893206645906,87.5
3,0.0,-10,20,-80.66875659225671,-70.66875659225671,87.5
6,-50.0,-10,20,-80.66855642500917,-120.66855642500917,97.5
4,-12.5,-10,20,-80.66833270750448,-83.16833270750448,100.0
6,-50.0,-10,20,-80.66808447665173,-120.66808447665173,100.0
2,-12.5,-10,20,-80.66781145446521,-83.16781145446521,97.5
3,0.0,-10,20,-80.66751344876067,-70.66751344876067,97.5
4,-12.5,-10,20,-80.6671906730011,-83.1671906730011,100.0
4,-12.5,-10,20,-80.6668432783576,-83.1668432783576,100.0
1,-25.0,-10,20,-80.66647109352434,-95.66647109352434,95.0
4,-12.5,-10,20,-80.66607387982829,-83.16607387982829,97.5
6,-50.0,-10,20,-80.66565200836193,-120.66565200836192,100.0
2,-12.5,-10,20,-80.66520545509852,-83.16520545509852,97.5
6,-50.0,-10,20,-80.66473402890578,-120.6647340289058,100.0
4,-12.5,-10,20,-80.66423789863124,-83.16423789863124,100.0
0,-50.0,-10,20,-80.66371698057372,-120.66371698057372,90.0
2,-12.5,-10,20,-80.66317103762026,-83.16317103762026,87.5
0,-50.0,-10,20,-80.66260026842468,-120.66260026842468,77.5
2,-12.5,-10,20,-80.66200450973031,-83.16200450973031,75.0
6,-50.0,-10,20,-80.6613839148107,-120.6613839148107,85.0
2,-12.5,-10,20,-80.66073875469387,-83.16073875469387,82.5
