action,reward_inertia,reward_r_eff,reward_I_percentage,reward_weigthed,reward,stringency_index
5,-10.0,-1,0,0.043418716544878964,-10.95658128345512,5.0
5,-10.0,-1,0,0.041369406467072725,-10.958630593532927,10.0
3,-0.0,-1,0,0.0413694064780389,-0.9586305935219611,10.0
5,-10.0,-1,0,0.04006462273595127,-10.959935377264049,15.0
4,-5.0,-1,0,0.03964858986750126,-5.960351410132499,17.5
6,-20.0,-1,0,0.03916036009742064,-20.96083963990258,27.5
3,-0.0,-1,0,0.03916036011502813,-0.9608396398849719,27.5
3,-0.0,-1,0,0.03916036013547336,-0.9608396398645267,27.5
4,-5.0,-1,0,0.039246601388255635,-5.960753398611744,30.0
1,-10.0,-1,0,0.039140303074868044,-10.960859696925132,25.0
4,-5.0,-1,0,0.03916036021871766,-5.960839639781282,27.5
2,-5.0,-1,0,0.03914030314499132,-5.9608596968550085,25.0
3,-0.0,-1,0,0.0391403031897887,-0.9608596968102113,25.0
3,-0.0,-1,0,0.0391403032422014,-0.9608596967577986,25.0
3,-0.0,-1,0,0.039140303303523964,-0.9608596966964761,25.0
2,-5.0,-1,0,0.03920356573537785,-5.960796434264622,22.5
3,-0.0,-1,0,0.039203565822598305,-0.9607964341774017,22.5
6,-20.0,-1,0,0.039381891903096586,-20.960618108096902,32.5
5,-10.0,-1,0,0.039731076892086575,-10.960268923107913,37.5
4,-5.0,-1,0,0.039910701185705076,-5.960089298814295,40.0
0,-20.0,-1,0,0.03924660223752254,-20.960753397762478,30.0
4,-5.0,-1,0,0.03938189239205697,-5.960618107607943,32.5
3,-0.0,-1,0,0.039381892565399305,-0.9606181074346007,32.5
2,-5.0,-1,0,0.03924660276389823,-5.960753397236102,30.0
0,-20.0,-1,0,0.039367284206015846,-20.960632715793984,20.0
4,-5.0,-1,0,0.0392035673314016,-5.960796432668598,22.5
5,-10.0,-1,0,0.039160362440459506,-10.960839637559541,27.5
4,-5.0,-1,0,0.039246604069241346,-5.960753395930759,30.0
1,-10.0,-1,0,0.039140306161712754,-10.960859693838287,25.0
0,-20.0,-1,0,0.0400646265783094,-20.95993537342169,15.0
4,-5.0,-1,0,0.03964859440152216,-5.960351405598478,17.5
4,-5.0,-1,0,0.03936728787682178,-5.960632712123179,20.0
3,-0.0,-1,0,0.03936728887569788,-0.9606327111243022,20.0
3,-0.0,-1,0,0.03936729006221403,-0.9606327099377859,20.0
2,-5.0,-1,0,0.039648598892187206,-5.960351401107813,17.5
0,-20.0,-1,0,0.04229243957236215,-20.95770756042764,7.5
0,-15.0,-1,0,0.04634965120949056,-15.953650348790509,0.0
0,-0.0,-1,0,0.04634965496334701,-0.953650345036653,0.0
3,-0.0,-1,0,0.04634965970088532,-0.9536503402991147,0.0
5,-10.0,-1,0,0.043418744551989026,-10.956581255448011,5.0
6,-20.0,-1,0,0.04006465469472921,-20.959935345305272,15.0
4,-5.0,-1,0,0.03964862814139114,-5.960351371858609,17.5
3,-0.0,-1,0,0.039648635908655486,-0.9603513640913445,17.5
4,-5.0,-1,0,0.03936733745598955,-5.96063266254401,20.0
1,-10.0,-1,0,0.04006468952960688,-10.959935310470392,15.0
4,-5.0,-1,0,0.03964866962354988,-5.96035133037645,17.5
2,-5.0,-1,0,0.04006471945048245,-5.959935280549518,15.0
2,-5.0,-1,0,0.04063263480579683,-5.959367365194203,12.5
5,-10.0,-1,0,0.03964872988845981,-10.96035127011154,17.5
2,-5.0,-1,0,0.04006479249161257,-5.959935207508387,15.0
0,-20.0,-1,0,0.043418938448689874,-20.95658106155131,5.0
2,-5.0,-1,0,0.044765689631397085,-5.955234310368603,2.5
5,-10.0,-1,0,0.042292759466011916,-10.957707240533988,7.5
6,-20.0,-1,0,0.03964897208995127,-20.96035102791005,17.5
2,-5.0,-1,0,0.04006508731034172,-5.959934912689659,15.0
0,-20.0,-1,0,0.04341932513102822,-20.95658067486897,5.0
3,-0.0,-1,0,0.0434194690039163,-0.9565805309960838,5.0
6,-20.0,-1,0,0.0400654820634957,-20.959934517936503,15.0
4,-5.0,-1,0,0.03964961907756448,-5.960350380922436,17.5
4,-5.0,-1,0,0.03936851143527688,-5.960631488564723,20.0
2,-5.0,-1,0,0.03965006861436708,-5.9603499313856325,17.5
3,-0.0,-1,0,0.039650365035108236,-0.9603496349648918,17.5
6,-20.0,-1,0,0.039162463799464246,-20.960837536200536,27.5
4,-5.0,-1,0,0.03924907333166872,-5.960750926668331,30.0
6,-20.0,-1,0,0.03991362722672604,-20.960086372773272,40.0
4,-5.0,-1,0,0.040074173819826746,-5.959925826180173,42.5
4,-5.0,-1,0,0.04019811944757781,-5.959801880552422,45.0
1,-10.0,-1,0,0.039914910955654005,-10.960085089044346,40.0
3,-0.0,-1,0,0.03991545970862267,-0.9600845402913774,40.0
2,-5.0,-1,0,0.039736424859835105,-5.960263575140165,37.5
2,-5.0,-1,0,0.03955512964699685,-5.960444870353003,35.0
4,-5.0,-1,0,0.03973797865451673,-5.960262021345483,37.5
6,-20.0,-1,0,0.040271995950552385,-20.95972800404945,47.5
1,-10.0,-1,0,0.04007957220499706,-10.959920427795003,42.5
1,-10.0,-1,0,0.03974076854610253,-10.960259231453897,37.5
6,-20.0,-1,0,0.04027516194245999,-20.95972483805754,47.5
6,-20.0,-1,0,0.03967477673584495,-20.960325223264157,57.5
4,-5.0,-1,0,0.039219530120696525,-5.960780469879303,60.0
3,-0.0,-1,0,0.039220523360484066,-0.9607794766395159,60.0
4,-5.0,-1,0,0.03860865215041293,-5.961391347849587,62.5
3,-0.0,-1,0,0.038609663227561514,-0.9613903367724385,62.5
4,-5.0,-1,0,0.03782398345913207,-5.962176016540868,65.0
2,-5.0,-1,0,0.038611821834769904,-5.9613881781652305,62.5
5,-10.0,-1,0,0.036848469769540815,-10.963151530230459,67.5
0,-20.0,-1,0,0.03968335356822862,-20.96031664643177,57.5
4,-5.0,-1,0,0.03922844436286024,-5.96077155563714,60.0
2,-5.0,-1,0,0.0396862487208081,-5.960313751279192,57.5
0,-20.0,-1,0,0.04028962993239021,-20.95971037006761,47.5
3,-0.0,-1,0,0.040291816839461356,-0.9597081831605386,47.5
6,-20.0,-1,0,0.03969237701510305,-20.960307622984896,57.5
5,-10.0,-1,0,0.03862478390302038,-10.961375216096979,62.5
0,-20.0,-1,0,0.04020779436969708,-20.959792205630304,52.5
4,-5.0,-1,0,0.04001584565421277,-5.959984154345787,55.0
0,-20.0,-1,0,0.0402336476903126,-20.95976635230969,45.0
2,-5.0,-1,0,0.040113503680256374,-5.9598864963197435,42.5
2,-5.0,-1,0,0.039957207428240174,-5.96004279257176,40.0
1,-10.0,-1,0,0.03959979370785494,-10.960400206292144,35.0
1,-10.0,-1,0,0.03930249971386864,-10.960697500286132,30.0
4,-5.0,-1,0,0.03944488803903101,-5.960555111960969,32.5
4,-5.0,-1,0,0.039620034441371285,-5.960379965558629,35.0
6,-20.0,-1,0,0.040274989407691954,-20.959725010592308,45.0
4,-5.0,-1,0,0.0403529749820876,-5.9596470250179125,47.5
2,-5.0,-1,0,0.04029155219901358,-5.9597084478009865,45.0
5,-10.0,-1,0,0.04037005138879562,-10.959629948611205,50.0
1,-10.0,-1,0,0.04031095659720521,-10.959689043402795,45.0
4,-5.0,-1,0,0.04039254276707248,-5.959607457232927,47.5
6,-20.0,-1,0,0.03980125178950899,-20.96019874821049,57.5
1,-10.0,-1,0,0.0403246599931064,-10.959675340006894,52.5
0,-20.0,-1,0,0.04023399660486507,-20.959766003395135,42.5
5,-10.0,-1,0,0.04044479726882248,-10.959555202731178,47.5
6,-20.0,-1,0,0.039857320533597876,-20.9601426794664,57.5
5,-10.0,-1,0,0.0387973577872092,-10.961202642212792,62.5
2,-5.0,-1,0,0.039426537406172184,-5.960573462593828,60.0
3,-0.0,-1,0,0.03944136916073037,-0.9605586308392696,60.0
6,-20.0,-1,0,0.03587269104641425,-20.964127308953586,70.0
0,-20.0,-1,0,0.03946909468608038,-20.96053090531392,60.0
5,-10.0,-1,0,0.03807680400887093,-10.96192319599113,65.0
4,-5.0,-1,0,0.03710697617601889,-5.962893023823981,67.5
4,-5.0,-1,0,0.03592618203859219,-5.964073817961408,70.0
6,-20.0,-1,0,0.028716351903851363,-20.971283648096147,80.0
0,-20.0,-1,0,0.03594723477199621,-20.964052765228004,70.0
3,-0.0,-1,0,0.0359599718091417,-0.9640400281908583,70.0
2,-5.0,-1,0,0.037169093428424435,-5.962830906571575,67.5
6,-20.0,-1,0,0.030964707376867576,-20.969035292623133,77.5
1,-10.0,-1,0,0.034573220662299356,-10.965426779337701,72.5
2,-5.0,-1,0,0.03600992533524513,-5.963990074664755,70.0
0,-20.0,-1,0,0.039623068884066456,-20.960376931115935,60.0
2,-5.0,-1,0,0.04010519076202004,-5.95989480923798,57.5
6,-20.0,-1,0,0.0372632145474239,-20.962736785452577,67.5
0,-20.0,-1,0,0.04014787392860165,-20.959852126071397,57.5
2,-5.0,-1,0,0.04049447214883928,-5.959505527851161,55.0
1,-10.0,-1,0,0.04081122493563567,-10.959188775064364,50.0
4,-5.0,-1,0,0.040756040308654616,-5.959243959691346,52.5
3,-0.0,-1,0,0.04079215104379183,-0.9592078489562081,52.5
4,-5.0,-1,0,0.04063343241565661,-5.959366567584343,55.0
4,-5.0,-1,0,0.040350473974780164,-5.95964952602522,57.5
6,-20.0,-1,0,0.037505187267357375,-20.962494812732643,67.5
4,-5.0,-1,0,0.036326230922427184,-5.963673769077573,70.0
4,-5.0,-1,0,0.03491433864041596,-5.965085661359584,72.5
5,-10.0,-1,0,0.03130019858032892,-10.968699801419671,77.5
1,-10.0,-1,0,0.03495743433459922,-10.965042565665401,72.5
0,-20.0,-1,0,0.03943556241685555,-20.960564437583145,62.5
2,-5.0,-1,0,0.040099907714413977,-5.959900092285586,60.0
2,-5.0,-1,0,0.04060966568486408,-5.9593903343151355,57.5
0,-20.0,-1,0,0.041274602767905094,-20.958725397232094,47.5
2,-5.0,-1,0,0.04126829278411284,-5.958731707215887,45.0
1,-10.0,-1,0,0.04105127649356176,-10.958948723506438,40.0
6,-20.0,-1,0,0.04150391617417159,-20.95849608382583,50.0
1,-10.0,-1,0,0.04151574137878138,-10.958484258621219,45.0
6,-20.0,-1,0,0.041392101578605844,-20.958607898421395,55.0
6,-20.0,-1,0,0.03922583255264199,-20.960774167447358,65.0
0,-20.0,-1,0,0.04155022381798258,-20.958449776182018,55.0
3,-0.0,-1,0,0.041646135581899314,-0.9583538644181007,55.0
4,-5.0,-1,0,0.04141760995471655,-5.958582390045283,57.5
3,-0.0,-1,0,0.04151915338676952,-0.9584808466132305,57.5
