action,reward_inertia,reward_r_eff,reward_I_percentage,reward_weigthed,reward,stringency_index
3,0.0,-10,20,-80.67204479390224,-70.67204479390224,96.3
2,-12.5,-10,20,-80.67201819612728,-83.17201819612728,93.8
5,-25.0,-10,20,-80.67197794410042,-95.67197794410042,98.8
1,-25.0,-10,20,-80.67197095055346,-95.67197095055346,93.8
4,-12.5,-10,20,-80.6719385300533,-83.1719385300533,96.3
2,-12.5,-10,20,-80.67192105258025,-83.17192105258025,93.8
4,-12.5,-10,20,-80.67189460284618,-83.17189460284618,96.3
1,-25.0,-10,20,-80.67188034416554,-95.67188034416554,91.3
0,-50.0,-10,20,-80.67184987270878,-120.67184987270878,81.3
5,-25.0,-10,20,-80.67178801392359,-95.67178801392359,86.3
6,-50.0,-10,20,-80.67174464465303,-120.67174464465302,96.3
4,-12.5,-10,20,-80.67173385591553,-83.17173385591553,98.8
6,-50.0,-10,20,-80.67173073533576,-120.67173073533576,100.0
1,-25.0,-10,20,-80.67173073533567,-95.67173073533567,95.0
1,-25.0,-10,20,-80.67172049302584,-95.67172049302584,90.0
6,-50.0,-10,20,-80.67170175054599,-120.67170175054599,100.0
5,-25.0,-10,20,-80.6717017505458,-95.6717017505458,100.0
1,-25.0,-10,20,-80.67170175054501,-95.67170175054501,95.0
0,-50.0,-10,20,-80.67169509920332,-120.6716950992033,85.0
1,-25.0,-10,20,-80.67167660913141,-95.67167660913141,80.0
4,-12.5,-10,20,-80.67165286265333,-83.17165286265333,82.5
5,-25.0,-10,20,-80.67163271784241,-95.67163271784241,87.5
2,-12.5,-10,20,-80.6716173895134,-83.1716173895134,85.0
0,-50.0,-10,20,-80.67159858670438,-120.67159858670436,75.0
3,0.0,-10,20,-80.67156842672603,-70.67156842672603,75.0
3,0.0,-10,20,-80.67153659719297,-70.67153659719297,75.0
6,-50.0,-10,20,-80.67150309836549,-120.67150309836549,85.0
3,0.0,-10,20,-80.67147843816682,-70.67147843816682,85.0
4,-12.5,-10,20,-80.67145286064523,-83.17145286064523,87.5
4,-12.5,-10,20,-80.67142863257537,-83.17142863257537,90.0
3,0.0,-10,20,-80.67140557407832,-70.67140557407832,90.0
3,0.0,-10,20,-80.67138147766777,-70.67138147766777,90.0
4,-12.5,-10,20,-80.6713562992631,-83.1713562992631,92.5
1,-25.0,-10,20,-80.67133167668257,-95.67133167668257,87.5
4,-12.5,-10,20,-80.67130273626675,-83.17130273626675,90.0
5,-25.0,-10,20,-80.67127407766057,-95.67127407766057,95.0
0,-50.0,-10,20,-80.67124684784568,-120.67124684784568,85.0
4,-12.5,-10,20,-80.67121336257651,-83.17121336257651,87.5
