action,reward_inertia,reward_r_eff,reward_I_percentage,reward_weigthed,reward,stringency_index
1,-25.0,-10,20,-80.67204479390224,-95.67204479390224,91.3
4,-12.5,-10,20,-80.6719814590337,-83.1719814590337,93.8
4,-12.5,-10,20,-80.6719401613436,-83.1719401613436,96.3
5,-25.0,-10,20,-80.67191789832194,-95.67191789832194,100.0
1,-25.0,-10,20,-80.67191789832145,-95.67191789832145,95.0
3,0.0,-10,20,-80.67189404418309,-70.67189404418309,95.0
2,-12.5,-10,20,-80.67187249273026,-83.17187249273026,92.5
3,0.0,-10,20,-80.67184310134286,-70.67184310134286,92.5
3,0.0,-10,20,-80.67181620452575,-70.67181620452575,92.5
0,-50.0,-10,20,-80.67179159055512,-120.67179159055513,82.5
4,-12.5,-10,20,-80.67173768169916,-83.17173768169916,85.0
3,0.0,-10,20,-80.67169345283487,-70.67169345283487,85.0
3,0.0,-10,20,-80.67165139049287,-70.67165139049287,85.0
6,-50.0,-10,20,-80.6716113885735,-120.6716113885735,95.0
2,-12.5,-10,20,-80.67159902481487,-83.17159902481487,92.5
6,-50.0,-10,20,-80.67158216342655,-120.67158216342654,100.0
4,-12.5,-10,20,-80.67158216342655,-83.17158216342655,100.0
0,-50.0,-10,20,-80.67158216342511,-120.67158216342511,90.0
6,-50.0,-10,20,-80.6715661085346,-120.67156610853459,100.0
0,-50.0,-10,20,-80.67156610852656,-120.67156610852658,90.0
4,-12.5,-10,20,-80.67155300368965,-83.17155300368965,92.5
3,0.0,-10,20,-80.67154395059956,-70.67154395059956,92.5
2,-12.5,-10,20,-80.67153402344644,-83.17153402344644,90.0
0,-50.0,-10,20,-80.67152056548812,-120.67152056548812,80.0
6,-50.0,-10,20,-80.6714962929294,-120.67149629292942,90.0
6,-50.0,-10,20,-80.67148052209198,-120.671480522092,100.0
5,-25.0,-10,20,-80.6714723093338,-95.6714723093338,100.0
3,0.0,-10,20,-80.67146245402996,-70.67146245402996,100.0
6,-50.0,-10,20,-80.671450956199,-120.67145095619901,100.0
1,-25.0,-10,20,-80.6714378158309,-95.6714378158309,95.0
1,-25.0,-10,20,-80.67142050101651,-95.67142050101651,90.0
4,-12.5,-10,20,-80.6713994424088,-83.1713994424088,92.5
2,-12.5,-10,20,-80.67137817373732,-83.17137817373732,90.0
2,-12.5,-10,20,-80.67135453306797,-83.17135453306797,87.5
5,-25.0,-10,20,-80.67132859732436,-95.67132859732436,92.5
6,-50.0,-10,20,-80.67130305258736,-120.67130305258735,100.0
6,-50.0,-10,20,-80.67127841442903,-120.67127841442903,100.0
6,-50.0,-10,20,-80.67125213384668,-120.67125213384668,100.0
4,-12.5,-10,20,-80.67122421062379,-83.17122421062379,100.0
2,-12.5,-10,20,-80.67119464497544,-83.17119464497544,97.5
2,-12.5,-10,20,-80.67116297497475,-83.17116297497475,95.0
