action,reward_inertia,reward_r_eff,reward_I_percentage,reward_weigthed,reward,stringency_index
3,0.0,-10,0,-80.67204479390224,-90.67204479390224,96.3
2,-12.5,-10,0,-80.67201819614533,-103.17201819614533,93.8
5,-25.0,-10,0,-80.67199432565047,-115.67199432565047,98.8
6,-50.0,-10,0,-80.67195820095633,-140.67195820095634,100.0
0,-50.0,-10,0,-80.67195192456622,-140.6719519245662,90.0
3,0.0,-10,0,-80.67195192453954,-90.67195192453954,90.0
5,-25.0,-10,0,-80.67191020007681,-115.67191020007681,95.0
6,-50.0,-10,0,-80.6718715241839,-140.6718715241839,100.0
4,-12.5,-10,0,-80.67185382416133,-103.17185382416133,100.0
0,-50.0,-10,0,-80.67185382416133,-140.67185382416133,90.0
2,-12.5,-10,0,-80.67185382415671,-103.17185382415671,87.5
3,0.0,-10,0,-80.67182870817535,-90.67182870817535,87.5
1,-25.0,-10,0,-80.67179942203323,-115.67179942203323,82.5
0,-50.0,-10,0,-80.67177192529952,-140.67177192529954,72.5
5,-25.0,-10,0,-80.67173531950982,-115.67173531950982,77.5
4,-12.5,-10,0,-80.67167847113637,-103.17167847113637,80.0
0,-50.0,-10,0,-80.67163190938143,-140.67163190938143,70.0
2,-12.5,-10,0,-80.6715912655504,-103.1715912655504,67.5
4,-12.5,-10,0,-80.67153023429215,-103.17153023429215,70.0
3,0.0,-10,0,-80.671461887927,-90.671461887927,70.0
6,-50.0,-10,0,-80.67139667654516,-140.67139667654516,80.0
1,-25.0,-10,0,-80.67132969968753,-115.67132969968753,75.0
6,-50.0,-10,0,-80.67128335853263,-140.67128335853263,85.0
4,-12.5,-10,0,-80.67122485456734,-103.17122485456734,87.5
4,-12.5,-10,0,-80.67118759666911,-103.17118759666911,90.0
3,0.0,-10,0,-80.67115556654214,-90.67115556654214,90.0
3,0.0,-10,0,-80.67112835118144,-90.67112835118144,90.0
2,-12.5,-10,0,-80.67110088169161,-103.17110088169161,87.5
2,-12.5,-10,0,-80.67107305666838,-103.17107305666838,85.0
1,-25.0,-10,0,-80.67104087819035,-115.67104087819035,80.0
5,-25.0,-10,0,-80.67100450881429,-115.67100450881429,85.0
3,0.0,-10,0,-80.67096036029623,-90.67096036029623,85.0
5,-25.0,-10,0,-80.67092226172149,-115.67092226172149,90.0
0,-50.0,-10,0,-80.67088350196384,-140.67088350196383,80.0
0,-50.0,-10,0,-80.67085022373108,-140.67085022373107,70.0
2,-12.5,-10,0,-80.67080455089132,-103.17080455089132,67.5
4,-12.5,-10,0,-80.67074586039767,-103.17074586039767,70.0
1,-25.0,-10,0,-80.6706814460007,-115.6706814460007,65.0
4,-12.5,-10,0,-80.6706171382832,-103.1706171382832,67.5
6,-50.0,-10,0,-80.67054340847803,-140.670543408478,77.5
2,-12.5,-10,0,-80.67046926468274,-103.17046926468274,75.0
1,-25.0,-10,0,-80.6704062755689,-115.6704062755689,70.0
2,-12.5,-10,0,-80.67033430559172,-103.17033430559172,67.5
6,-50.0,-10,0,-80.67024930307173,-140.67024930307173,77.5
3,0.0,-10,0,-80.67015363209256,-90.67015363209256,77.5
3,0.0,-10,0,-80.67006567853434,-90.67006567853434,77.5
2,-12.5,-10,0,-80.66997228673712,-103.16997228673712,75.0
4,-12.5,-10,0,-80.66987345245522,-103.16987345245522,77.5
6,-50.0,-10,0,-80.66976553419892,-140.66976553419892,87.5
2,-12.5,-10,0,-80.66965540967367,-103.16965540967367,85.0
3,0.0,-10,0,-80.66955378366177,-90.66955378366177,85.0
6,-50.0,-10,0,-80.66944414121964,-140.66944414121963,95.0
5,-25.0,-10,0,-80.66932960356203,-115.66932960356203,100.0
5,-25.0,-10,0,-80.66922153294132,-115.66922153294132,100.0
1,-25.0,-10,0,-80.66911314396327,-115.66911314396327,95.0
0,-50.0,-10,0,-80.66899894455585,-140.66899894455585,85.0
3,0.0,-10,0,-80.66887508686554,-90.66887508686554,85.0
4,-12.5,-10,0,-80.66873857001255,-103.16873857001255,87.5
6,-50.0,-10,0,-80.66859676677737,-140.66859676677737,97.5
4,-12.5,-10,0,-80.66845131485236,-103.16845131485236,100.0
2,-12.5,-10,0,-80.6683065965544,-103.1683065965544,97.5
2,-12.5,-10,0,-80.66815753462215,-103.16815753462215,95.0
1,-25.0,-10,0,-80.66798252884925,-115.66798252884925,90.0
5,-25.0,-10,0,-80.66778181521306,-115.66778181521306,95.0
1,-25.0,-10,0,-80.66755459374494,-115.66755459374494,90.0
2,-12.5,-10,0,-80.66730463340747,-103.16730463340747,87.5
6,-50.0,-10,0,-80.66702844470895,-140.66702844470893,97.5
1,-25.0,-10,0,-80.66672693895237,-115.66672693895237,92.5
3,0.0,-10,0,-80.66640366140246,-90.66640366140246,92.5
4,-12.5,-10,0,-80.6660544366437,-103.1660544366437,95.0
4,-12.5,-10,0,-80.66568057758869,-103.16568057758869,97.5
5,-25.0,-10,0,-80.66528258959131,-115.66528258959131,100.0
3,0.0,-10,0,-80.66486037294581,-90.66486037294581,100.0
3,0.0,-10,0,-80.66441382404346,-90.66441382404346,100.0
6,-50.0,-10,0,-80.66394248669936,-140.66394248669934,100.0
0,-50.0,-10,0,-80.66344636118217,-140.66344636118217,90.0
1,-25.0,-10,0,-80.66292544832848,-115.66292544832848,85.0
1,-25.0,-10,0,-80.66237875003971,-115.66237875003971,80.0
5,-25.0,-10,0,-80.6618068576914,-115.6618068576914,85.0
4,-12.5,-10,0,-80.66120977977346,-103.16120977977346,87.5
5,-25.0,-10,0,-80.66058841732193,-115.66058841732193,92.5
0,-50.0,-10,0,-80.6599425471429,-140.65994254714292,82.5
2,-12.5,-10,0,-80.65930112616768,-103.15930112616768,80.0
4,-12.5,-10,0,-80.6586630185459,-103.1586630185459,82.5
5,-25.0,-10,0,-80.65802876911178,-115.65802876911178,87.5
0,-50.0,-10,0,-80.65739872309955,-140.65739872309956,77.5
0,-50.0,-10,0,-80.65677304722173,-140.65677304722175,67.5
1,-25.0,-10,0,-80.65615077817432,-115.65615077817432,62.5
2,-12.5,-10,0,-80.65553185836026,-103.15553185836026,60.0
1,-25.0,-10,0,-80.65491649321913,-115.65491649321913,55.0
6,-50.0,-10,0,-80.65430476092702,-140.654304760927,65.0
0,-50.0,-10,0,-80.65369636505707,-140.65369636505707,55.0
5,-25.0,-10,0,-80.65309251701777,-115.65309251701777,60.0
2,-12.5,-10,0,-80.65249151848374,-103.15249151848374,57.5
0,-50.0,-10,0,-80.65189462152179,-140.6518946215218,47.5
6,-50.0,-10,0,-80.65130109837783,-140.65130109837781,57.5
2,-12.5,-10,0,-80.65070978833573,-103.15070978833573,55.0
5,-25.0,-10,0,-80.6501230489705,-115.6501230489705,60.0
0,-50.0,-10,0,-80.6495393363405,-140.6495393363405,50.0
5,-25.0,-10,0,-80.64895979671999,-115.64895979671999,55.0
5,-25.0,-10,0,-80.64838170838846,-115.64838170838846,60.0
5,-25.0,-10,0,-80.64780751306697,-115.64780751306697,65.0
6,-50.0,-10,0,-80.64726181816916,-140.64726181816917,75.0
3,0.0,-10,0,-80.64674496945335,-90.64674496945335,75.0
3,0.0,-10,0,-80.64625860179767,-90.64625860179767,75.0
3,0.0,-10,0,-80.64580047893665,-90.64580047893665,75.0
0,-50.0,-10,0,-80.64537060144721,-140.6453706014472,65.0
6,-50.0,-10,0,-80.6449689683881,-140.6449689683881,75.0
6,-50.0,-10,0,-80.64459289078087,-140.64459289078087,85.0
2,-12.5,-10,0,-80.6442474211113,-103.1442474211113,82.5
1,-25.0,-10,0,-80.64393289129404,-115.64393289129404,77.5
0,-50.0,-10,0,-80.64364616774822,-140.64364616774822,67.5
6,-50.0,-10,0,-80.64338661393646,-140.64338661393646,77.5
4,-12.5,-10,0,-80.64315283595433,-103.14315283595433,80.0
4,-12.5,-10,0,-80.64294962995169,-103.14294962995169,82.5
2,-12.5,-10,0,-80.64277536759573,-103.14277536759573,80.0
1,-25.0,-10,0,-80.64263007790801,-115.64263007790801,75.0
5,-25.0,-10,0,-80.64251259895974,-115.64251259895974,80.0
4,-12.5,-10,0,-80.64242231157752,-103.14242231157752,82.5
1,-25.0,-10,0,-80.64236143274678,-115.64236143274678,77.5
3,0.0,-10,0,-80.64232946652395,-90.64232946652395,77.5
3,0.0,-10,0,-80.64232480187394,-90.64232480187394,77.5
0,-50.0,-10,0,-80.64232019195845,-140.64232019195845,67.5
3,0.0,-10,0,-80.64231563611087,-90.64231563611087,67.5
0,-50.0,-10,0,-80.64230896333937,-140.64230896333936,57.5
4,-12.5,-10,0,-80.64230202188527,-103.14230202188527,60.0
3,0.0,-10,0,-80.64229233119008,-90.64229233119008,60.0
3,0.0,-10,0,-80.64228240882528,-90.64228240882528,60.0
3,0.0,-10,0,-80.64227168227389,-90.64227168227389,60.0
2,-12.5,-10,0,-80.64226008635808,-103.14226008635808,57.5
3,0.0,-10,0,-80.64224755061487,-90.64224755061487,57.5
3,0.0,-10,0,-80.64223305801384,-90.64223305801384,57.5
1,-25.0,-10,0,-80.64221718870073,-115.64221718870073,52.5
2,-12.5,-10,0,-80.64219981189748,-103.14219981189748,50.0
0,-50.0,-10,0,-80.64217826676101,-140.642178266761,40.0
0,-50.0,-10,0,-80.6421526212363,-140.6421526212363,30.0
6,-50.0,-10,0,-80.6421166689675,-140.6421166689675,40.0
5,-25.0,-10,0,-80.64206507854857,-115.64206507854857,45.0
5,-25.0,-10,0,-80.64201078431392,-115.64201078431392,50.0
5,-25.0,-10,0,-80.64195195111266,-115.64195195111266,55.0
