,date,stringency_index,total_cases,total_deaths,total_vaccinations,population,people_fully_vaccinated,gdp_normalized,gdp_normalized_modelled,total_cases_worldometer,total_recovered_worldometer,active_cases_worldometer,N,S,I,R,S_modelled,I_modelled,R_modelled,r_eff_modelled,r_eff_actual,S_modelled_with_lockdown,I_modelled_with_lockdown,R_modelled_with_lockdown,r_eff_modelled_with_lockdown,r_eff_actual_with_lockdown,S_modelled_with_lockdown_with_vaccination,I_modelled_with_lockdown_with_vaccination,R_modelled_with_lockdown_with_vaccination,r_eff_modelled_with_lockdown_with_vaccination,r_eff_actual_with_lockdown_with_vaccination,nu_varying_with_time,S_modelled_with_lockdown_with_vaccination_time_varying_nu,I_modelled_with_lockdown_with_vaccination_time_varying_nu,R_modelled_with_lockdown_with_vaccination_time_varying_nu,r_eff_modelled_with_lockdown_with_vaccination_time_varying_nu,r_eff_actual_with_lockdown_with_vaccination_time_varying_nu,gdp_min_max_normalized,gdp_normalized_modelled_min_max_normalized
275,2021-01-31,61.57,10746183.0,154274.0,3758843.0,1417173120.0,7668.0,98.78758512522842,98.9062430387334,10747091,10423125.0,169654.0,1417173120.0,1395995236.0,323966.0,10430793.0,1408311211.3923361,3820474.345721837,5032367.261942634,1.7510630901129514,1.7357496780249102,1416279673.3424704,279377.2699488205,605001.3875845703,4.44781936548373,4.384116189530597,1405078012.612373,250396.54138324494,11835642.846241038,4.408909818795198,4.3804095201436235,1.8404044210891329e-06,1416503413.1717892,20284.856196813605,640353.9720171746,4.031843410017138,3.973470265121994,0.83016183555159,0.838004427187819
276,2021-02-01,61.57,10757610.0,154392.0,3950156.0,1417173120.0,7668.0,98.7931674137942,98.9062430387334,10758619,10434983.0,169208.0,1417173120.0,1395971850.0,323636.0,10442651.0,1408150000.610297,3889615.3380845003,5124437.051619179,1.750862644183193,1.7357206003884516,1416235205.1602612,297829.5632800105,631017.2764627764,4.447679713375675,4.3840427459123354,1404996914.856394,266906.65545706183,11900230.488146272,4.408655347022522,4.380336138620251,1.9630980491617417e-06,1416496666.5890524,21752.788971483114,645632.6219790095,4.031824206981766,3.973403700728919,0.8305307920613059,0.838004427187819
277,2021-02-02,61.57,10766245.0,154486.0,4138918.0,1417173120.0,7668.0,98.72796955339186,98.9062430387334,10767206,10448406.0,164278.0,1417173120.0,1395949840.0,318800.0,10456074.0,1407985891.6729617,3959988.48039904,5218172.846639708,1.7506585947510778,1.735693233640036,1416187801.6030548,317499.0055132658,658751.3914357407,4.447530842736843,4.383973623615322,1404913165.6687853,284502.77758424135,11966383.553627744,4.408392555481946,4.38026707476455,2.0857916772343505e-06,1416489446.6759808,23326.926828630196,651278.3971936165,4.03180365668964,3.973341052892967,0.8262215961586664,0.838004427187819
278,2021-02-03,61.57,10777284.0,154596.0,4449552.0,1417173120.0,7668.0,98.66277169298952,98.9062430387334,10778206,10461706.0,161865.0,1417173120.0,1395925540.0,316500.0,10469374.0,1407818833.6422653,4031615.029417886,5313604.328317262,1.7504508784813406,1.735663019556142,1416137269.2742128,338465.6654487906,688317.0603421928,4.44737214620604,4.383897309584545,1404826590.8393202,303256.08017748874,12034205.080499649,4.408120897529673,4.3801908252555295,2.2084853053069593e-06,1416481731.7790506,25014.95128774757,657305.2696646469,4.031781697507574,3.9732718869495933,0.8219124002560271,0.838004427187819
279,2021-02-04,61.57,10790183.0,154703.0,4959445.0,1417173120.0,7668.0,98.59757383258716,98.9062430387334,10791123,10480455.0,155926.0,1417173120.0,1395893874.0,310668.0,10488123.0,1407648774.727336,4104516.5829173136,5410761.689747254,1.7502394309783538,1.7356236467503565,1416083402.08434,360814.85004451533,719835.0656191134,4.447202976560532,4.383797862666906,1404737004.772262,323242.36999158334,12103804.857743496,4.407839790796001,4.380091462417973,2.331178933379568e-06,1416473498.6667862,26825.097644953657,663728.2355712738,4.031758263311003,3.973181754901739,0.8176032043533857,0.838004427187819
280,2021-02-05,61.57,10802591.0,154823.0,5416849.0,1417173120.0,7668.0,98.53237597218482,98.9062430387334,10803533,10496308.0,152363.0,1417173120.0,1395865611.0,307225.0,10503976.0,1407475662.2717476,4178715.08423473,5509675.644018168,1.7500241867702784,1.7355885051596942,1416025980.424761,384637.4432518025,753434.131990785,4.4470226441203495,4.3837091028540724,1404644209.7492456,344542.38595408155,12175299.864797534,4.407548614872359,4.380002777649519,2.453872561452177e-06,1416464722.396584,28766.19750183112,670563.4059176726,4.031733283104919,3.973101308932293,0.8132940084507463,0.838004427187819
281,2021-02-06,61.57,10814304.0,154918.0,5775322.0,1417173120.0,7668.0,98.46717811178247,98.9062430387334,10815222,10509790.0,150476.0,1417173120.0,1395840440.0,305432.0,10517458.0,1407299442.7406332,4254232.826834089,5610377.432533285,1.7498050792930429,1.7355572080936161,1415964770.294724,410030.26344977424,789251.4418299552,4.446830414007282,4.383630053452068,1404547995.1468592,367242.1152106759,12248814.737927534,4.407246708856205,4.379923795081965,7.684263437983792e-06,1416455376.2755675,30847.718720061916,677828.0057156512,4.031706680912451,3.9730296638310314,0.8089848125481058,0.838004427187819
282,2021-02-07,61.57,10826363.0,154996.0,5812362.0,1417173120.0,7668.0,98.40198025138014,98.9062430387334,10827314,10522601.0,149681.0,1417173120.0,1395815537.0,304713.0,10530269.0,1407120061.7076576,4331092.458898647,5712898.833444385,1.7495820408741414,1.7355262442528259,1415899522.3597195,437096.4487349747,827433.1915491492,4.446625503187524,4.3835518457027485,1404448136.5964155,391433.1320031746,12324482.271578789,4.406933368714526,4.379845653455499,1.2914654314515406e-05,1416438196.9090793,33079.79721706057,692775.2937075834,4.031657782678306,3.9729587815475815,0.8046756166454664,0.838004427187819
283,2021-02-08,61.57,10838194.0,155080.0,6259008.0,1417173120.0,7668.0,98.3367823909778,98.9062430387334,10838843,10533076.0,150653.0,1417173120.0,1395793533.0,305767.0,10540744.0,1406937463.841852,4409316.987950198,5817272.170198352,1.7493550027162688,1.7354988849646775,1415829970.9614246,465945.86166185833,868135.1769171994,4.446407077362417,4.383482742248707,1404344395.1030314,417212.95279793546,12402443.944167938,4.406607844519647,4.379776608426837,1.814504519104702e-05,1416413153.8617141,35473.280208620534,715424.8580817693,4.0315865017731225,3.97289615078964,0.800366420742827,0.838004427187819
284,2021-02-09,61.57,10847304.0,155158.0,6611561.0,1417173120.0,7668.0,98.27158453057544,98.9062430387334,10847790,10546905.0,145690.0,1417173120.0,1395770757.0,300885.0,10554573.0,1406751592.8949904,4488929.785044907,5923530.319965243,1.7491238948816221,1.7354705657887612,1415755833.05507,496695.52302761376,911523.4219061384,4.44617424763125,4.383411214332452,1404236516.0979567,444685.41777556477,12482850.484265348,4.406269337475592,4.379705140985791,2.3375436067578635e-05,1416380214.612988,38039.79066183077,745797.5963551266,4.031492745632706,3.972831322660987,0.7960572248401857,0.838004427187819
285,2021-02-10,61.57,10858371.0,155252.0,7017114.0,1417173120.0,7668.0,98.20638667017312,98.9062430387334,10858300,10559604.0,143416.0,1417173120.0,1395747548.0,298696.0,10567272.0,1406562391.6912441,4569954.587400095,6031706.721356321,1.7488886462790367,1.7354417082301978,1415676807.0921369,529470.0676979993,957774.8401686867,4.4459260669823815,4.383338326581821,1404124228.4381273,473961.09317721264,12565862.468692932,4.405916996778843,4.379632314860077,2.860582694411025e-05,1416339344.4191666,40791.77955010705,783915.8012870128,4.0313764153647424,3.9727652620692275,0.7917480289375471,0.838004427187819
286,2021-02-11,61.57,10871294.0,155360.0,7505010.0,1417173120.0,7668.0,98.14118880977075,98.9062430387334,10872664,10572969.0,144279.0,1417173120.0,1395719819.0,299695.0,10580637.0,1406369802.1084466,4652415.506482192,6141835.385071809,1.7486491846406937,1.7354072306033543,1415592571.817067,564402.2345858817,1007077.9483509025,4.445661526514305,4.383251243793367,1404007243.34119,505157.69911437854,12651650.959692765,4.405549916276615,4.379545305698116,3.383621782064186e-05,1416290506.149462,43742.588090809295,829803.2624520161,4.031237405282568,3.972686336042734,0.7874388330349058,0.838004427187819
287,2021-02-12,61.57,10880603.0,155447.0,7967647.0,1417173120.0,7668.0,98.07599094936842,98.9062430387334,10880413,10587351.0,137578.0,1417173120.0,1395697688.0,293062.0,10595019.0,1406173765.065997,4736337.031650329,6253950.902353372,1.7484054365070771,1.735379713406208,1415502785.0014977,601633.3816492234,1059633.616856682,4.445379551460529,4.383181741496448,1403885253.2474208,538400.5659668847,12740398.186609538,4.405167130895741,4.37947586216379,3.906660869717348e-05,1416233660.0260313,46906.508172620124,883485.4658003058,4.031075602165112,3.9726233438002327,0.7831296371322664,0.838004427187819
288,2021-02-13,61.57,10892746.0,155550.0,8052454.0,1417173120.0,7668.0,98.01079308896608,98.9062430387334,10892550,10598709.0,138253.0,1417173120.0,1395674193.0,293841.0,10606377.0,1405974220.5115478,4821744.034531349,6368088.45392141,1.7481573272104227,1.735350500241554,1415407082.0920067,641314.0351899125,1115655.8728069959,4.445078996942816,4.3831079555642205,1403757930.6281886,573823.1120146071,12832298.259794164,4.4047676129038225,4.3794021386158715,4.429699957370509e-05,1416168763.5748181,50298.850086079154,944989.575098757,4.030890885116974,3.9725564691566295,0.778820441229627,0.838004427187819
289,2021-02-14,61.57,10904940.0,155642.0,8284612.5,1417173120.0,52893.0,97.94559522856376,98.9062430387334,10904940,10611731.0,137536.0,1417173120.0,1395603556.0,293209.0,10664624.0,1405771107.4071307,4908661.773694572,6484283.819175164,1.7479047808574675,1.7352626717541462,1415305074.7917004,683604.4655618605,1175372.742741482,4.444758643516679,4.382886120412285,1403624926.7063532,611567.3552199755,12927557.938424176,4.404350267894041,4.3791804910204535,4.95273904502367e-05,1416095771.330898,53936.01404944422,1014344.655054333,4.030683124729745,3.972355412582882,0.7745112453269885,0.838004427187819
290,2021-02-15,61.57,10916589.0,155732.0,8516771.0,1417173120.0,98118.0,97.8803973681614,98.9062430387334,10916589,10621220.0,139605.0,1417173120.0,1395537193.0,295369.0,10719338.0,1405564363.715155,4997115.899337756,6602573.385507824,1.7476477203120397,1.7351801574640453,1415196349.503592,728675.3166371976,1239027.1797742937,4.444417192282811,4.38267770773638,1403485870.0804808,651784.4622916053,13026397.45722507,4.403913930468165,4.3789722545526715,5.475778132676832e-05,1416014634.544295,57835.56519992819,1091581.8905076415,4.030452182244656,3.9721665212454305,0.7702020494243471,0.838004427187819
291,2021-02-16,61.57,10925710.0,155813.0,8857341.0,1417173120.0,216339.0,97.81519950775905,98.9062430387334,10925710,10633025.0,136845.0,1417173120.0,1395398046.0,292685.0,10849364.0,1405353926.3842804,5087132.457982724,6722994.157737266,1.7473860671774946,1.7350071451541034,1415080465.7315407,776708.252913095,1306878.0155497878,4.44405325986524,4.382240717265572,1403340365.298581,694635.3178344577,13129051.383582225,4.4034573597611715,4.378535633547254,5.9988172203299935e-05,1415925301.1832001,62016.316579740815,1176734.5002213244,4.030197909561742,3.9717704622527332,0.7658928535217068,0.838004427187819
292,2021-02-17,61.57,10937320.0,155913.0,9186757.0,1417173120.0,342116.0,97.75000164735673,98.9062430387334,10937320,10644858.0,136513.0,1417173120.0,1395248826.0,292462.0,10986974.0,1405139731.3351684,5178737.897179016,6845583.767653083,1.7471197417789952,1.734821608298192,1414956954.3676336,827896.6502355586,1379200.9821345834,4.44366537303287,4.381772092587686,1403187991.3347986,740291.130380993,13235769.534817977,4.402979234661342,4.3780674050807535,6.521856307983155e-05,1415827715.4109187,66498.41828317399,1269838.1707990211,4.029920147751056,3.971345732126389,0.7615836576190682,0.838004427187819
293,2021-02-18,61.57,10950201.0,156014.0,9846523.0,1417173120.0,464932.0,97.68480378695438,98.9062430387334,10950201,10656845.0,137318.0,1417173120.0,1395101142.0,293356.0,11121777.0,1404921713.446106,5271959.070213927,6970380.48368056,1.746848663145641,1.734637981270793,1414825315.8580186,882446.3345391339,1456289.8074459024,4.443251962939278,4.381308291710263,1403028299.9521894,788934.0829668335,13346817.964841353,4.402478148672919,4.377603996336303,7.044895395636316e-05,1415721817.5002975,71303.44827600282,1370931.0514276142,4.029618726809107,3.970925373970787,0.7572744617164279,0.838004427187819
294,2021-02-19,61.57,10963394.0,156111.0,10449942.0,1417173120.0,756942.0,97.61960592655204,98.9062430387334,10963394,10667741.0,139530.0,1417173120.0,1394785043.0,295653.0,11424683.0,1404699806.5385196,5366823.240821883,7097423.220659073,1.7465727489924538,1.7342449507479625,1414685018.2730017,940576.3570517484,1538457.3699501227,4.44281135906187,4.380315584351629,1402860813.990597,840758.0114864474,13462479.997913998,4.401952604543733,4.3766121282889054,7.567934483289479e-05,1415607543.4968264,76454.50488957122,1480053.9982854698,4.029293464699926,3.9700256502862468,0.7529652658137884,0.838004427187819
295,2021-02-20,61.57,10977387.0,156212.0,10838323.0,1417173120.0,873940.0,97.55440806614968,98.9062430387334,10977387,10678048.0,143099.0,1417173120.0,1394643745.0,299339.0,11551988.0,1404473943.3665092,5463358.085285112,7226751.548206204,1.7462919157073646,1.7340692639320763,1414535495.25957,1002519.8151150084,1626036.9253188455,4.442341782771787,4.379871838675875,1402685025.5395348,895969.1276797166,13583057.332782809,4.401401008532009,4.376168757789912,8.09097357094264e-05,1415484824.8707156,81976.32896179898,1597250.80032458,4.028944166364764,3.96962346882671,0.7486560699111471,0.838004427187819
296,2021-02-21,61.57,10991651.0,156302.0,11085173.0,1417173120.0,960642.0,97.48921020574734,98.9062430387334,11005071,10697014.0,151639.0,1417173120.0,1394510393.0,308057.0,11657656.0,1404244055.599784,5561591.698619497,7358405.7015971,1.746006078329997,1.7339034569972853,1414376143.8602605,1068524.7245368662,1719383.415206433,4.441841340484077,4.3794530473741355,1402500393.9986835,954786.7842906255,13708871.217023259,4.400821664320505,4.375750320566585,8.614012658595801e-05,1415353588.326315,87895.40887409562,1722568.264813717,4.02857062317964,3.969243904346022,0.7443468740085076,0.838004427187819
297,2021-02-22,61.57,11005850.0,156385.0,11424094.0,1417173120.0,1115542.0,97.424012345345,98.9062430387334,11005071,10697014.0,151639.0,1417173120.0,1394355493.0,308057.0,11812556.0,1404010073.8054178,5661552.60142761,7492426.593155171,1.7457151505289839,1.7337108577546858,1414206322.2060707,1138854.9389580782,1818874.8549750694,4.441308016412284,4.378966584684117,1402306344.0257673,1017444.2825185073,13840263.691711573,4.400212766577285,4.37526426916958,9.137051746248962e-05,1415213755.1825535,94240.09757110542,1856056.7198779297,4.028172611191858,3.9688030070362066,0.7400376781058682,0.838004427187819
298,2021-02-23,61.57,11016434.0,156463.0,11907392.0,1417173120.0,1321635.0,97.35881448494266,98.9062430387334,11016434,10712665.0,147271.0,1417173120.0,1394122386.0,303769.0,12034300.0,1403771927.4355445,5763269.7429327285,7628855.821523267,1.7454190445866637,1.7334210176536873,1414025347.0789294,1213791.1201852087,1924913.800889109,4.440739664913409,4.378234513294302,1402102263.3668363,1084189.724346474,13977598.908814322,4.399572394147491,4.374532816729285,9.660090833902123e-05,1415065241.2992768,101040.74637734392,1997769.9543477958,4.027749890910342,3.9681395063957994,0.7357284822032278,0.838004427187819
299,2021-02-24,63.43,11030176.0,156567.0,12366633.0,1417173120.0,1481754.0,97.2936166245403,98.73694790519328,11030176,10726702.0,146876.0,1417173120.0,1393934488.0,303474.0,12208456.0,1403529544.812449,5866772.505576179,7767735.681975431,1.745117671380547,1.7331873894258891,1413832491.2641606,1293631.7869047218,2037928.9489389402,4.44013400217333,4.37764442054718,1401887500.525032,1155286.923403225,14121264.551561948,4.398898502738299,4.373943222892006,0.00010183129921555286,1414907956.507363,108329.84788492651,2147765.644752853,4.027302205683552,3.9676046857197522,0.7314192863005875,0.826815012515528
300,2021-02-25,63.43,11046914.0,156705.0,13067047.0,1417173120.0,1860859.0,97.22841876413796,98.73694790519328,11046914,10738501.0,151671.0,1417173120.0,1393526846.0,308413.0,12599360.0,1403282853.1135614,5972090.709596391,7909109.176842808,1.7448109403646572,1.7326805363564786,1413637660.8730323,1368466.548847556,2157924.5781244747,4.4395221382858825,4.376364222846181,1401671005.3294256,1221789.2715305223,14271257.399040524,4.398219175480266,4.372664107568714,0.00010706169009208447,1414742973.6637003,115041.19396212063,2306037.142339177,4.026832609221728,3.966444399979483,0.727110090397947,0.826815012515528
301,2021-02-26,63.43,11063491.0,156825.0,13756940.0,1417173120.0,2204083.0,97.16322090373563,98.73694790519328,11063491,10750680.0,155950.0,1417173120.0,1393154866.0,312811.0,12954763.0,1403031778.3563597,6079254.617586906,8053020.026053874,1.7444987595507586,1.7322180246310934,1413431591.259015,1447600.2740335416,2284860.4669557335,4.438874977674095,4.375196021481215,1401444429.500159,1292089.5227053233,14427532.977132456,4.397508216807944,4.371496893891129,0.00010925017327070005,1414569316.468057,122165.58687109605,2472569.9450733513,4.026338322647233,3.9653856202421998,0.7228008944953086,0.826815012515528
302,2021-02-27,63.43,11079979.0,156938.0,14242547.0,1417173120.0,2453878.0,97.09802304333328,98.73694790519328,11079979,10763451.0,159558.0,1417173120.0,1392875812.0,316528.0,13217329.0,1402776245.3831809,6188294.939030599,8199512.677789098,1.744181035489471,1.7318710550439766,1413213640.4507976,1531276.4114097056,2419135.13779685,4.438190504230213,4.3743196537633295,1401207200.676605,1366401.326492789,14590449.996898971,4.396763830745334,4.370621267121988,0.00011143865644931561,1414391210.7958016,129728.16909042829,2643113.035109848,4.025831374217535,3.9645913390421144,0.7184916985926681,0.826815012515528
303,2021-02-28,63.43,11096731.0,157051.0,14301266.0,1417173120.0,2456191.0,97.03282518293094,98.73694790519328,11096731,10775169.0,164475.0,1417173120.0,1392845029.0,321562.0,13231360.0,1402516177.8459432,6299242.834807225,8348632.319250113,1.7438576732512745,1.7318327801409106,1412983130.6047046,1619751.7066375823,2561169.6886619334,4.4374665891895,4.374222979902858,1400958714.6689308,1444949.9871166488,14760387.34394918,4.395984121441485,4.370524674997044,0.0001136271396279312,1414208573.8714721,137755.61520313387,2817722.5133260204,4.025311528325929,3.96450372030817,0.7141825026900278,0.826815012515528
304,2021-03-01,63.43,11112241.0,157157.0,14854136.0,1417173120.0,2597799.0,96.9676273225286,98.73694790519328,11112241,10786457.0,168589.0,1417173120.0,1392676623.0,325784.0,13384256.0,1402251498.1907856,6412129.9216714,8500424.887543505,1.7435285764074082,1.7316233878358804,1412739346.0892901,1713296.9300250884,2711408.980688949,4.436700985114913,4.3736941016861035,1400698333.7612205,1527973.062107557,14937745.17666877,4.395167087845965,4.369996243934654,0.00011581562280654677,1414021317.7197235,146276.21448090693,2996458.065796426,4.0247785345651,3.964024380396248,0.7098733067873884,0.826815012515528
305,2021-03-02,63.43,11124527.0,157248.0,15620749.0,1417173120.0,2713978.0,96.90889930387492,98.73694790519328,11139313,10810161.0,171767.0,1417173120.0,1392509668.0,329152.0,13524139.0,1401982127.6442187,6526988.275730444,8654937.080051415,1.7431936470126543,1.731415799672238,1412481531.4527113,1812197.595521466,2870322.9517713487,4.435891319513646,4.373169780327729,1400425384.976182,1615720.9677304616,15122946.05608423,4.39431061826379,4.369472365877927,0.00011800410598516235,1413829349.1781023,155319.9397810667,3179382.882117924,4.0242321277634865,3.9635491705165817,0.7059917294504806,0.826815012515528
306,2021-03-03,63.43,11139516.0,157346.0,16616048.0,1417173120.0,2876927.0,96.85017128522124,98.73694790519328,11139516,10812044.0,170087.0,1417173120.0,1392344633.0,327472.0,13688971.0,1401707986.2038538,6643850.433062369,8812216.363084406,1.7428527855938074,1.7312105987942368,1412208889.3207235,1916754.6998063799,3038407.979474141,4.435035088235794,4.372651488719936,1400139158.2009194,1708457.6295936515,15316436.169483706,4.3934124844744,4.368954512473765,0.00012019258916377794,1413632569.4387846,164918.56061877363,3366564.0005980306,4.0236720266809085,3.963079425600343,0.702110152113573,0.826815012515528
307,2021-03-04,63.43,11156923.0,157435.0,18005503.0,1417173120.0,3208668.0,96.79144326656755,98.73694790519328,11156748,10824233.0,175044.0,1417173120.0,1391983471.0,332515.0,14032901.0,1401428992.611931,6762749.40068151,8972310.987387868,1.7425058911167615,1.730761537931385,1411920578.1943128,2027285.4913413294,3216188.314349857,4.434129648557833,4.371517261230893,1399838904.2409375,1806461.1541487123,15518686.604910767,4.392470335625429,4.367821243947974,0.00012238107234239352,1413430873.4304435,175105.75083682322,3558072.8187209163,4.023097932249159,3.96205143751637,0.6982285747766652,0.826815012515528
308,2021-03-05,63.43,11173761.0,157548.0,19497704.0,1417173120.0,3501021.0,96.73271524791386,98.73694790519328,11173572,10838021.0,177967.0,1417173120.0,1391660506.0,335551.0,14339042.0,1401145064.343329,6883718.6586354785,9135269.998036055,1.742152860971601,1.7303599703756323,1411615710.1151252,2144124.278170822,3404217.6067080996,4.433172211850908,4.3705029912329465,1399523832.780753,1910024.526997165,15730194.69224662,4.39148169183344,4.366807831491978,0.00012456955552100907,1413224149.9462075,185917.18824392091,3753984.8655501287,4.022509527936213,3.9611321708949077,0.6943469974397566,0.826815012515528
309,2021-03-06,63.43,11192088.0,157656.0,20922344.0,1417173120.0,3754041.0,96.67398722926018,98.73694790519328,11192088,10854128.0,180267.0,1417173120.0,1391372863.0,337960.0,14608169.0,1400856117.5908709,7006792.163653273,9301143.245476415,1.7417935909543318,1.7300023214154059,1411293348.4209929,2267623.20938452,3603080.3696267116,4.432159836532079,4.3695996498027005,1399193110.2501209,2019456.3385894445,15951485.41128648,4.3904439374884765,4.3659052538161305,0.00012675803869962465,1413012281.0777957,197390.6828858343,3954380.239319506,4.021906478135591,3.9603134425224917,0.690465420102849,0.826815012515528
310,2021-03-07,63.43,11210799.0,157756.0,20989010.0,1417173120.0,3761107.0,96.6152592106065,98.73694790519328,11210799,10868520.0,184488.0,1417173120.0,1391332694.0,342279.0,14629627.0,1400562067.2497873,7132004.35321787,9469981.396995284,1.741427975247561,1.7299523761670137,1410952505.1022525,2398153.169381301,3813393.728370233,4.431089419761844,4.36947349925528,1398845857.7585113,2135081.4899536874,16183112.751531955,4.3893543147727865,4.365779209926096,0.00012894652187824023,1412795141.4783921,209566.2894291743,4159344.2321802857,4.021288426068248,3.960199108087127,0.6865838427659412,0.826815012515528
311,2021-03-08,63.43,11229398.0,157853.0,23008733.0,1417173120.0,4065450.0,96.5565311919528,98.73694790519328,11229271,10880880.0,190501.0,1417173120.0,1390997519.0,348391.0,14946330.0,1400262826.902143,7259390.14957034,9641835.948287195,1.7410559064011344,1.7295356269666375,1410592138.1144648,2536104.6872370294,4035809.1983021908,4.429957689004754,4.368420883812238,1398481148.5606833,2257242.0296150367,16425661.409698663,4.388209915708198,4.364727484445198,0.0001311350050568558,1412572598.3260305,222486.4433343261,4368967.230636265,4.020654993678357,3.959245087713871,0.6827022654290326,0.826815012515528
312,2021-03-09,57.87,11244786.0,157930.0,24367906.0,1417173120.0,4363679.0,96.49780317329912,99.15537380778296,11244786,10899394.0,187426.0,1417173120.0,1390665261.0,345392.0,15263073.0,1399958308.8012323,7388984.963641044,9816759.23512703,1.7406772753127338,1.7291225046997063,1410211148.6924765,2681888.8497113944,4271014.457815739,4.4287611935942355,4.367377429193385,1398098005.5687125,2386297.998206556,16679748.433078008,4.387007674349256,4.3636849120432215,0.0001333234882354714,1412344510.9053261,236196.1189339451,4583344.975741264,4.020005780442777,3.9582993701001548,0.6788206880921249,0.8544705087829042
313,2021-03-10,57.87,11262707.0,158063.0,25685011.0,1417173120.0,4650530.0,96.43907515464544,99.15537380778296,11262707,10920046.0,184582.0,1417173120.0,1390339837.0,342661.0,15570576.0,1399648423.855953,7520824.698903361,9994804.445144216,1.7402919712084486,1.7287178796776037,1409741916.6720197,2899592.9546548817,4522542.373328911,4.427287572736169,4.366355436718003,1397635615.2589903,2579839.5347577753,16948597.206248414,4.385556767596499,4.3626637836389675,0.00013551197141408697,1412103053.752595,257971.1095706669,4803027.137835169,4.019318512469408,3.957373104340637,0.6749391107552172,0.8544705087829042
314,2021-03-11,57.87,11285561.0,158189.0,26164920.0,1417173120.0,4729079.0,96.38034713599176,99.15537380778296,11285561,10938146.0,189202.0,1417173120.0,1390220334.0,347415.0,15667225.0,1399333081.6151571,7654945.755145363,10176025.6296981,1.739899881623317,1.7285692922838767,1409234784.8238187,3134786.8506761165,4794480.325508916,4.425694927655019,4.365980138132817,1397139199.0809639,2788915.841354226,17235937.077678334,4.383999093117314,4.362288802360101,0.00013770045459270255,1411853648.2479992,281743.0053099957,5028660.746691598,4.018608620822995,3.9570329587550024,0.6710575334183095,0.8544705087829042
315,2021-03-12,57.87,11308846.0,158306.0,28218457.0,1417173120.0,5142953.0,96.32161911733807,99.15537380778296,11308846,10953303.0,197217.0,1417173120.0,1389768018.0,355543.0,16096256.0,1399012190.2520194,7791385.0321387565,10360477.715842318,1.73950089238189,1.7280068925484624,1408686740.6247146,3388844.7348145028,5088466.6404744955,4.4239737975365845,4.364559641954001,1396606053.2342875,3014747.5831968696,17543251.182511777,4.3823261668191575,4.360869507178128,0.00013988893777131813,1411595849.4464352,307693.5694036917,5260508.9841611525,4.0178748390406644,3.9557455158396606,0.6671759560814018,0.8544705087829042
316,2021-03-13,57.87,11333728.0,158446.0,29738409.0,1417173120.0,5430774.0,96.2628910986844,99.15537380778296,11333728,10973260.0,201985.0,1417173120.0,1389435358.0,360468.0,16404034.0,1398685656.5542529,7930179.929792123,10548216.515955597,1.7390948875860666,1.7275932704436006,1408094540.1925316,3663243.610338363,5406268.197133742,4.422113994984808,4.36351492485612,1396033265.9891698,3258647.0095707695,17872139.001255587,4.380528852160176,4.35982567336452,0.0001420774209499337,1411329172.1526055,336020.9359278108,5498858.911466136,4.017115786093999,3.9547986539992266,0.663294378744495,0.8544705087829042
317,2021-03-14,57.87,11359048.0,158607.0,29908038.0,1417173120.0,5455653.0,96.20416308003072,99.15537380778296,11359048,10989897.0,210509.0,1417173120.0,1389368522.0,369151.0,16445550.0,1398353385.9055893,8071368.353312799,10739298.74109832,1.7386817495920666,1.727510168035735,1407454692.0728884,3959570.011363131,5749789.915752271,4.420104555104335,4.363305026726035,1395417702.8569834,3522024.0904128063,18224325.052599967,4.378597313616961,4.359615952698476,0.0001442659041285493,1411053087.172223,366941.0383967866,5744023.789379307,4.016329955718718,3.9546084163452644,0.6594128014075873,0.8544705087829042
318,2021-03-15,57.87,11385339.0,158725.0,32947432.0,1417173120.0,5867948.0,96.14543506137704,99.15537380778296,11385339,11007352.0,219225.0,1417173120.0,1388912481.0,377987.0,16875300.0,1398015282.266227,8214988.718875225,10933782.014898434,1.7382613589861189,1.726943136717502,1406763439.8886652,4279527.120428075,6121084.990910437,4.4179336810112515,4.361872832202995,1394755990.8513708,3806392.9581344873,18601668.19049089,4.376520967298413,4.35818496906296,0.00014645438730716485,1410767016.991748,400689.18839269964,5996345.8198588155,4.015515704117751,3.9533103708316073,0.6555312240706797,0.8544705087829042
319,2021-03-16,57.87,11409831.0,158856.0,35064536.0,1417173120.0,6202499.0,96.08670704272336,99.15537380778296,11409831,11027543.0,223396.0,1417173120.0,1388533247.0,382288.0,17230042.0,1397671248.160569,8361079.954923843,11131724.884507645,1.737833594569217,1.7264716055285545,1406016744.1074293,4624942.141025108,6522365.75154935,4.41558868657377,4.360681849686618,1394044501.933226,4113378.603866624,19006171.462903343,4.374288428998749,4.3569949934949035,0.00014864287048578043,1410470332.662052,437521.77637769724,6256197.5615695985,4.014671241091106,3.952230943779377,0.6516496467337719,0.8544705087829042
320,2021-03-17,57.87,11438734.0,159044.0,37143255.0,1417173120.0,6542468.0,96.02797902406964,99.15537380778296,11438734,11045284.0,234371.0,1417173120.0,1388146634.0,393450.0,17587752.0,1397321184.6621094,8509681.505044417,11333186.83284667,1.7373983333383256,1.7259908994538025,1405210262.9072921,4997773.914850818,6956015.1778609,4.413055936321552,4.359467693456946,1393279335.7164114,4444723.7853265,19439992.49825807,4.37188745993081,4.355781863806393,0.000150831353664396,1410162348.1139092,477718.10444518435,6523985.7816451425,4.013794613855851,3.9511305136203085,0.6477680693968614,0.8544705087829042
