stringency_index,total_cases,total_deaths,total_vaccinations,population,people_fully_vaccinated,gdp_normalized
70.83,99842.0,8226.0,5.0,38454328.0,1.0,
70.83,100209.0,8272.0,5.0,38454328.0,1.0,
70.83,100618.0,8318.0,5.0,38454328.0,1.0,
68.98,101008.0,8381.0,5.0,38454328.0,1.0,
68.98,101326.0,8398.0,5.0,38454328.0,1.0,
68.98,101626.0,8404.0,5.0,38454328.0,1.0,
68.98,101952.0,8422.0,5.0,38454328.0,1.0,
68.98,102231.0,8451.0,5.0,38454328.0,1.0,
68.98,102611.0,8471.0,5.0,38454328.0,1.0,
68.98,102783.0,8475.0,5.0,38454328.0,1.0,
68.98,103021.0,8482.0,5.0,38454328.0,1.0,
68.98,103239.0,8488.0,5.0,38454328.0,1.0,
68.98,103907.0,8532.0,5.0,38454328.0,1.0,92.8642407293536
68.98,104193.0,8556.0,5.0,38454328.0,1.0,
68.98,104193.0,8559.0,5.0,38454328.0,1.0,
68.98,104760.0,8606.0,5.0,38454328.0,1.0,
68.98,105079.0,8627.0,5.0,38454328.0,1.0,
68.98,105305.0,8638.0,5.0,38454328.0,1.0,
68.98,105524.0,8648.0,5.0,38454328.0,1.0,
68.98,105923.0,8657.0,5.0,38454328.0,1.0,
67.13,106155.0,8675.0,5.0,38454328.0,1.0,
67.13,106422.0,8701.0,5.0,38454328.0,1.0,
67.13,106793.0,8712.0,5.0,38454328.0,1.0,
67.13,107114.0,8723.0,5.0,38454328.0,1.0,
67.13,107335.0,8737.0,5.0,38454328.0,1.0,
67.13,107579.0,8747.0,5.0,38454328.0,1.0,
67.13,108144.0,8753.0,5.0,38454328.0,1.0,
67.13,108475.0,8761.0,5.0,38454328.0,1.0,
67.13,108816.0,8773.0,5.0,38454328.0,1.0,
67.13,109253.0,8790.0,5.0,38454328.0,1.0,
67.13,109658.0,8802.0,5.0,38454328.0,1.0,
67.13,109988.0,8811.0,5.0,38454328.0,1.0,
67.13,110327.0,8815.0,5.0,38454328.0,1.0,
67.13,111113.0,8821.0,5.0,38454328.0,1.0,
67.13,111684.0,8825.0,5.0,38454328.0,1.0,
67.13,112227.0,8833.0,5.0,38454328.0,1.0,
67.13,112659.0,8837.0,5.0,38454328.0,1.0,
67.13,113193.0,8844.0,5.0,38454328.0,1.0,
67.13,113543.0,8848.0,5.0,38454328.0,1.0,
67.13,113898.0,8852.0,5.0,38454328.0,1.0,
67.13,114584.0,8863.0,5.0,38454328.0,1.0,
67.13,114980.0,8874.0,5.0,38454328.0,1.0,
67.13,115392.0,8881.0,5.0,38454328.0,1.0,
67.13,115785.0,8891.0,5.0,38454328.0,1.0,95.228465490681
67.13,116298.0,8897.0,5.0,38454328.0,1.0,
67.13,116585.0,8903.0,5.0,38454328.0,1.0,
67.13,116870.0,8907.0,5.0,38454328.0,1.0,
67.13,117017.0,8909.0,5.0,38454328.0,1.0,
67.13,117777.0,8920.0,5.0,38454328.0,1.0,
67.13,118172.0,8924.0,5.0,38454328.0,1.0,
67.13,118546.0,8928.0,5.0,38454328.0,1.0,
67.13,118970.0,8932.0,5.0,38454328.0,1.0,
67.13,119206.0,8938.0,5.0,38454328.0,1.0,
67.13,119436.0,8943.0,5.0,38454328.0,1.0,
67.13,120117.0,8949.0,5.0,38454328.0,1.0,
67.13,120406.0,8953.0,5.0,38454328.0,1.0,
67.13,120829.0,8968.0,5.0,38454328.0,1.0,
67.13,121234.0,8977.0,5.0,38454328.0,1.0,
67.13,121652.0,8982.0,5.0,38454328.0,1.0,
67.13,121889.0,8986.0,5.0,38454328.0,1.0,
67.13,122087.0,8988.0,5.0,38454328.0,1.0,
67.13,122872.0,8994.0,5.0,38454328.0,1.0,
67.13,123154.0,9007.0,5.0,38454328.0,1.0,
67.13,123490.0,9012.0,5.0,38454328.0,1.0,
67.13,123873.0,9016.0,5.0,38454328.0,1.0,
67.13,124372.0,9026.0,5.0,38454328.0,1.0,
67.13,124629.0,9033.0,5.0,38454328.0,1.0,
64.35,124896.0,9035.0,5.0,38454328.0,1.0,
64.35,125646.0,9045.0,5.0,38454328.0,1.0,
64.35,125969.0,9052.0,5.0,38454328.0,1.0,
67.13,126417.0,9056.0,5.0,38454328.0,1.0,
67.13,126848.0,9064.0,5.0,38454328.0,1.0,
67.13,127310.0,9075.0,5.0,38454328.0,1.0,
67.13,127673.0,9075.0,5.0,38454328.0,1.0,
67.13,127940.0,9079.0,5.0,38454328.0,1.0,95.7907657452522
67.13,128948.0,9088.0,5.0,38454328.0,1.0,
67.13,129425.0,9094.0,5.0,38454328.0,1.0,
67.13,129923.0,9097.0,5.0,38454328.0,1.0,
67.13,130493.0,9103.0,5.0,38454328.0,1.0,
67.13,131124.0,9104.0,5.0,38454328.0,1.0,
67.13,131495.0,9106.0,5.0,38454328.0,1.0,
63.43,131895.0,9107.0,5.0,38454328.0,1.0,
63.43,132142.0,9108.0,5.0,38454328.0,1.0,
63.43,133748.0,9115.0,5.0,38454328.0,1.0,
63.43,134294.0,9117.0,5.0,38454328.0,1.0,
63.43,134924.0,9125.0,5.0,38454328.0,1.0,
63.43,135626.0,9126.0,5.0,38454328.0,1.0,
63.43,136141.0,9132.0,5.0,38454328.0,1.0,
63.43,136659.0,9133.0,5.0,38454328.0,1.0,
63.43,138010.0,9141.0,5.0,38454328.0,1.0,
63.43,138803.0,9150.0,5.0,38454328.0,1.0,
63.43,139747.0,9155.0,5.0,38454328.0,1.0,
63.43,140867.0,9162.0,5.0,38454328.0,1.0,
63.43,141911.0,9167.0,5.0,38454328.0,1.0,
63.43,142774.0,9173.0,5.0,38454328.0,1.0,
63.43,143649.0,9179.0,5.0,38454328.0,1.0,
63.43,145415.0,9190.0,5.0,38454328.0,1.0,
63.43,146663.0,9196.0,5.0,38454328.0,1.0,
63.43,147753.0,9205.0,5.0,38454328.0,1.0,
63.43,149094.0,9211.0,5.0,38454328.0,1.0,
63.43,150456.0,9217.0,5.0,38454328.0,1.0,
63.43,151671.0,9224.0,5.0,38454328.0,1.0,
63.43,153125.0,9229.0,5.0,38454328.0,1.0,
63.43,155301.0,9239.0,5.0,38454328.0,1.0,
63.43,156961.0,9252.0,5.0,38454328.0,1.0,96.3432536516777
63.43,158758.0,9258.0,5.0,38454328.0,1.0,
63.43,160535.0,9280.0,5.0,38454328.0,1.0,
65.28,162659.0,9370.0,5.0,38454328.0,1.0,
65.28,164471.0,9423.0,5.0,38454328.0,1.0,
65.28,166156.0,9442.0,5.0,38454328.0,1.0,
65.28,168960.0,9465.0,5.0,38454328.0,1.0,
65.28,171323.0,9491.0,5.0,38454328.0,1.0,
65.28,173123.0,9502.0,5.0,38454328.0,1.0,
65.28,175559.0,9515.0,5.0,38454328.0,1.0,
65.28,178117.0,9545.0,5.0,38454328.0,1.0,
65.28,180179.0,9568.0,5.0,38454328.0,1.0,
65.28,181864.0,9573.0,5.0,38454328.0,1.0,
65.28,182839.0,9589.0,5.0,38454328.0,1.0,
65.28,186881.0,9613.0,5.0,38454328.0,1.0,
65.28,189385.0,9623.0,5.0,38454328.0,1.0,
65.28,191730.0,9658.0,5.0,38454328.0,1.0,
65.28,194106.0,9681.0,5.0,38454328.0,1.0,
65.28,196321.0,9704.0,5.0,38454328.0,1.0,
65.28,198148.0,9718.0,5.0,38454328.0,1.0,
65.28,201437.0,9736.0,5.0,38454328.0,1.0,
65.28,203688.0,9751.0,5.0,38454328.0,1.0,
65.28,206360.0,9786.0,5.0,38454328.0,1.0,
65.28,209148.0,9819.0,5.0,38454328.0,1.0,
65.28,211732.0,9844.0,5.0,38454328.0,1.0,
65.28,213959.0,9876.0,5.0,38454328.0,1.0,
65.28,216104.0,9899.0,5.0,38454328.0,1.0,
65.28,220213.0,9926.0,5.0,38454328.0,1.0,
65.28,222887.0,9954.0,5.0,38454328.0,1.0,
65.28,225586.0,9982.0,5.0,38454328.0,1.0,
65.28,228542.0,10024.0,5.0,38454328.0,1.0,
65.28,231999.0,10060.0,5.0,38454328.0,1.0,96.8855142971634
65.28,235444.0,10085.0,5.0,38454328.0,1.0,
65.28,238688.0,10127.0,5.0,38454328.0,1.0,
65.28,241961.0,10153.0,5.0,38454328.0,1.0,
65.28,244935.0,10224.0,5.0,38454328.0,1.0,
68.98,248218.0,10281.0,5.0,38454328.0,1.0,
68.98,252140.0,10326.0,5.0,38454328.0,1.0,
68.98,255809.0,10380.0,5.0,38454328.0,1.0,
68.98,260055.0,10434.0,5.0,38454328.0,1.0,
68.98,264649.0,10465.0,5.0,38454328.0,1.0,
68.98,268735.0,10507.0,5.0,38454328.0,1.0,
68.98,273037.0,10575.0,5.0,38454328.0,1.0,
68.98,277596.0,10628.0,5.0,38454328.0,1.0,
68.98,282577.0,10711.0,5.0,38454328.0,1.0,
68.98,287318.0,10771.0,5.0,38454328.0,1.0,
68.98,292585.0,10833.0,5.0,38454328.0,1.0,
68.98,297390.0,10895.0,5.0,38454328.0,1.0,
72.69,302192.0,10968.0,5.0,38454328.0,1.0,
72.69,306468.0,11025.0,5.0,38454328.0,1.0,
72.69,311109.0,11123.0,5.0,38454328.0,1.0,
72.69,315751.0,11202.0,5.0,38454328.0,1.0,
72.69,320719.0,11271.0,5.0,38454328.0,1.0,
72.69,326424.0,11343.0,5.0,38454328.0,1.0,
72.69,331842.0,11390.0,5.0,38454328.0,1.0,
72.69,337555.0,11453.0,5.0,38454328.0,1.0,
72.69,342444.0,11549.0,5.0,38454328.0,1.0,
72.69,347466.0,11641.0,5.0,38454328.0,1.0,
72.69,353097.0,11728.0,5.0,38454328.0,1.0,
72.69,359064.0,11822.0,5.0,38454328.0,1.0,
72.69,365560.0,11915.0,5.0,38454328.0,1.0,
72.69,372036.0,11988.0,5.0,38454328.0,1.0,97.1786030574443
72.69,378139.0,12053.0,5.0,38454328.0,1.0,
72.69,383468.0,12134.0,5.0,38454328.0,1.0,
72.69,389775.0,12248.0,5.0,38454328.0,1.0,
72.69,396268.0,12330.0,5.0,38454328.0,1.0,
72.69,402568.0,12418.0,5.0,38454328.0,1.0,
72.69,409567.0,12527.0,5.0,38454328.0,1.0,
72.69,416554.0,12612.0,5.0,38454328.0,1.0,
72.69,423053.0,12695.0,5.0,38454328.0,1.0,
72.69,429034.0,12784.0,5.0,38454328.0,1.0,
72.69,435329.0,12900.0,5.0,38454328.0,1.0,
72.69,442068.0,13024.0,5.0,38454328.0,1.0,
72.69,448839.0,13166.0,5.0,38454328.0,1.0,
72.69,455549.0,13292.0,5.0,38454328.0,1.0,
72.69,462129.0,13386.0,726.0,38454328.0,1.0,
72.69,468860.0,13465.0,3027.0,38454328.0,1.0,
72.69,475212.0,13569.0,7282.0,38454328.0,1.0,
72.69,481628.0,13708.0,11297.0,38454328.0,1.0,
72.69,488636.0,13824.0,12374.0,38454328.0,1.0,
72.69,495343.0,13947.0,13236.0,38454328.0,1.0,
72.69,502238.0,14089.0,21085.0,38454328.0,1.0,
72.69,508931.0,14168.0,26877.0,38454328.0,1.0,
72.69,515312.0,14235.0,35570.0,38454328.0,1.0,
72.69,521508.0,14328.0,45773.0,38454328.0,1.0,
72.69,528353.0,14497.0,48826.0,38454328.0,1.0,
72.69,535149.0,14649.0,48841.0,38454328.0,1.0,
72.69,539241.0,14734.0,52453.0,38454328.0,1.0,
72.69,547370.0,14901.0,59079.0,38454328.0,1.0,
72.69,553273.0,15005.0,72092.0,38454328.0,2.0,
72.69,559063.0,15118.0,80641.0,38454328.0,2.0,
72.69,565504.0,15274.0,96170.0,38454328.0,2.0,
72.69,572981.0,15368.0,105461.0,38454328.0,3.0,97.4690843021021
72.69,581427.0,15498.0,110118.0,38454328.0,3.0,
72.69,588939.0,15632.0,115339.0,38454328.0,3.0,
72.69,596376.0,15715.0,138966.0,38454328.0,3.0,
72.69,603513.0,15755.0,156845.0,38454328.0,6.0,
75.46,611424.0,15962.0,184957.0,38454328.0,448.0,
75.46,618871.0,16118.0,222125.0,38454328.0,1425.0,
75.46,627243.0,16254.0,264017.0,38454328.0,2698.0,
75.46,635583.0,16463.0,300249.0,38454328.0,3941.0,
75.46,644349.0,16590.0,323781.0,38454328.0,3962.0,
75.46,653014.0,16726.0,362166.0,38454328.0,3973.0,
75.46,661334.0,16849.0,393400.0,38454328.0,5530.0,
75.46,668183.0,16965.0,423711.0,38454328.0,13302.0,
75.46,674470.0,17111.0,466390.0,38454328.0,16373.0,
75.46,681330.0,17260.0,515888.0,38454328.0,19431.0,
75.46,688895.0,17414.0,553819.0,38454328.0,20620.0,
75.46,695704.0,17606.0,582416.0,38454328.0,21887.0,
75.46,702767.0,17758.0,623715.0,38454328.0,22623.0,
75.46,709847.0,17915.0,663128.0,38454328.0,24880.0,
75.46,715072.0,17995.0,706501.0,38454328.0,38043.0,
75.46,719751.0,18139.0,749604.0,38454328.0,43851.0,
75.46,725495.0,18334.0,787695.0,38454328.0,50200.0,
75.46,731450.0,18491.0,815195.0,38454328.0,54593.0,
75.46,737407.0,18697.0,829872.0,38454328.0,57253.0,
75.46,743058.0,18843.0,853343.0,38454328.0,65493.0,
75.46,748381.0,18962.0,883025.0,38454328.0,73722.0,
75.46,753011.0,19106.0,906169.0,38454328.0,83283.0,
75.46,757022.0,19269.0,931218.0,38454328.0,93232.0,
75.46,761226.0,19399.0,953030.0,38454328.0,102687.0,
75.46,766103.0,19527.0,968205.0,38454328.0,111205.0,
75.46,770793.0,19662.0,973390.0,38454328.0,113765.0,
75.46,775456.0,19802.0,991721.0,38454328.0,118361.0,97.7566418611448
75.46,779853.0,19891.0,1003370.0,38454328.0,123303.0,
75.46,783589.0,19994.0,1017059.0,38454328.0,132665.0,
75.46,786417.0,20057.0,1036680.0,38454328.0,145234.0,
75.46,789651.0,20208.0,1060322.0,38454328.0,158565.0,
75.46,793734.0,20364.0,1081963.0,38454328.0,172339.0,
75.46,797756.0,20459.0,1095843.0,38454328.0,180141.0,
75.46,801485.0,20550.0,1117279.0,38454328.0,191100.0,
75.46,805153.0,20612.0,1144125.0,38454328.0,208482.0,
75.46,808120.0,20679.0,1174091.0,38454328.0,228733.0,
75.46,810797.0,20752.0,1207876.0,38454328.0,249829.0,
75.46,813982.0,20845.0,1245419.0,38454328.0,273290.0,
75.46,817163.0,20928.0,1279527.0,38454328.0,294680.0,
75.46,820306.0,21001.0,1295796.0,38454328.0,308576.0,
75.46,823805.0,21077.0,1306465.0,38454328.0,317515.0,
75.46,826667.0,21145.0,1332467.0,38454328.0,334940.0,
75.46,829189.0,21181.0,1353970.0,38454328.0,351468.0,
75.46,831576.0,21231.0,1381563.0,38454328.0,371244.0,
75.46,834181.0,21265.0,1432123.0,38454328.0,395982.0,
75.46,837495.0,21330.0,1484005.0,38454328.0,413781.0,
75.46,840586.0,21407.0,1525354.0,38454328.0,426323.0,
75.46,843805.0,21460.0,1587607.0,38454328.0,458544.0,
75.46,846630.0,21502.0,1637325.0,38454328.0,477453.0,
75.46,849508.0,21550.0,1683944.0,38454328.0,492229.0,
75.46,852298.0,21588.0,1742878.0,38454328.0,509361.0,
75.46,855194.0,21631.0,1811357.0,38454328.0,522249.0,
75.46,858328.0,21690.0,1873761.0,38454328.0,530369.0,
75.46,861547.0,21738.0,1919773.0,38454328.0,536098.0,
75.46,864842.0,21782.0,1979597.0,38454328.0,549545.0,97.4882317666842
75.46,867694.0,21816.0,2055232.0,38454328.0,560251.0,
75.46,870290.0,21842.0,2130551.0,38454328.0,567371.0,
75.46,872747.0,21870.0,2210365.0,38454328.0,572648.0,
75.46,875559.0,21924.0,2297090.0,38454328.0,576231.0,
75.46,878391.0,21969.0,2371024.0,38454328.0,578708.0,
75.46,881754.0,22010.0,2428322.0,38454328.0,580365.0,
75.46,884630.0,22035.0,2515041.0,38454328.0,590418.0,
75.46,887655.0,22066.0,2586011.0,38454328.0,594540.0,
75.46,890692.0,22093.0,2665604.0,38454328.0,599979.0,
75.46,893512.0,22122.0,2764593.0,38454328.0,605091.0,
75.46,896735.0,22151.0,2877128.0,38454328.0,608615.0,
71.76,899757.0,22185.0,2983627.0,38454328.0,611653.0,
71.76,903216.0,22217.0,3076737.0,38454328.0,613630.0,
71.76,906755.0,22250.0,3201603.0,38454328.0,619028.0,
71.76,910200.0,22282.0,3323659.0,38454328.0,623573.0,
71.76,913046.0,22306.0,3465196.0,38454328.0,629086.0,
71.76,915865.0,22328.0,3622950.0,38454328.0,634804.0,
71.76,919249.0,22364.0,3788523.0,38454328.0,641376.0,
71.76,922848.0,22397.0,3922570.0,38454328.0,646557.0,
71.76,927062.0,22422.0,4013233.0,38454328.0,649771.0,
71.76,931072.0,22448.0,4159672.0,38454328.0,653222.0,
71.76,934938.0,22481.0,4286653.0,38454328.0,657896.0,
71.76,938713.0,22521.0,4459696.0,38454328.0,663031.0,
71.76,942319.0,22539.0,4651445.0,38454328.0,670024.0,
71.76,946360.0,22563.0,4870682.0,38454328.0,678697.0,
71.76,951560.0,22594.0,5041203.0,38454328.0,685239.0,
71.76,956655.0,22629.0,5189814.0,38454328.0,689442.0,
71.76,962019.0,22658.0,5378647.0,38454328.0,695418.0,
71.76,967145.0,22685.0,5553879.0,38454328.0,703845.0,
71.76,971719.0,22700.0,5778911.0,38454328.0,712432.0,
75.46,976597.0,22726.0,5988868.0,38454328.0,723277.0,97.2221721275061
75.46,982110.0,22758.0,6160599.0,38454328.0,729699.0,
75.46,987915.0,22800.0,6355667.0,38454328.0,733317.0,
75.46,994836.0,22828.0,6477214.0,38454328.0,734791.0,
75.46,1001658.0,22846.0,6659443.0,38454328.0,747569.0,
75.46,1008106.0,22870.0,6862531.0,38454328.0,759627.0,
75.46,1014373.0,22911.0,7098368.0,38454328.0,777480.0,
75.46,1020893.0,22933.0,7358458.0,38454328.0,795830.0,
75.46,1028039.0,22963.0,7663135.0,38454328.0,815241.0,
75.46,1036034.0,23000.0,7907018.0,38454328.0,831973.0,
75.46,1045277.0,23037.0,8090586.0,38454328.0,836994.0,
75.46,1053819.0,23082.0,8427987.0,38454328.0,856201.0,
75.46,1062475.0,23113.0,8701144.0,38454328.0,871220.0,
75.46,1071014.0,23140.0,9000691.0,38454328.0,885222.0,
75.46,1078556.0,23175.0,9310518.0,38454328.0,902084.0,
75.46,1087154.0,23228.0,9633501.0,38454328.0,909814.0,
75.46,1096724.0,23281.0,9888945.0,38454328.0,933919.0,
75.46,1106065.0,23322.0,10090092.0,38454328.0,939549.0,
75.46,1114932.0,23372.0,10353135.0,38454328.0,959937.0,
75.46,1123456.0,23403.0,10592735.0,38454328.0,971889.0,
75.46,1131767.0,23448.0,10912033.0,38454328.0,985558.0,
75.46,1139042.0,23492.0,11278447.0,38454328.0,1003600.0,
75.46,1147461.0,23546.0,11643399.0,38454328.0,1022765.0,
75.46,1155842.0,23600.0,11932958.0,38454328.0,1038690.0,
75.46,1164580.0,23655.0,12165868.0,38454328.0,1048514.0,
75.46,1172885.0,23712.0,12429594.0,38454328.0,1057617.0,
75.46,1180714.0,23755.0,12692222.0,38454328.0,1078460.0,
75.46,1187917.0,23793.0,12958291.0,38454328.0,1095005.0,
75.46,1194986.0,23838.0,13265191.0,38454328.0,1116109.0,
75.46,1202735.0,23887.0,13547975.0,38454328.0,1134213.0,
75.46,1211078.0,23944.0,13782804.0,38454328.0,1153405.0,96.9631038792758
75.46,1219418.0,23994.0,13956433.0,38454328.0,1164960.0,
75.46,1227868.0,24034.0,14183784.0,38454328.0,1173744.0,
75.46,1235696.0,24071.0,14418992.0,38454328.0,1193713.0,
75.46,1243261.0,24109.0,14706130.0,38454328.0,1212273.0,
75.46,1249949.0,24163.0,15066362.0,38454328.0,1235348.0,
75.46,1257339.0,24219.0,15466836.0,38454328.0,1261300.0,
75.46,1265340.0,24256.0,15797041.0,38454328.0,1282020.0,
75.46,1273166.0,24297.0,16070213.0,38454328.0,1290516.0,
75.46,1280564.0,24347.0,16407106.0,38454328.0,1308745.0,
75.46,1287861.0,24409.0,16711362.0,38454328.0,1328657.0,
75.46,1294199.0,24449.0,17062381.0,38454328.0,1352948.0,
75.46,1299581.0,24480.0,17460045.0,38454328.0,1382060.0,
75.46,1305793.0,24530.0,17895409.0,38454328.0,1417495.0,
75.46,1312412.0,24590.0,18262722.0,38454328.0,1442851.0,
75.46,1318412.0,24632.0,18582158.0,38454328.0,1458585.0,
75.46,1324122.0,24672.0,18974621.0,38454328.0,1473295.0,
75.46,1329518.0,24710.0,19261805.0,38454328.0,1501540.0,
75.46,1334106.0,24741.0,19621971.0,38454328.0,1538229.0,
75.46,1338140.0,24778.0,20023476.0,38454328.0,1582794.0,
75.46,1342387.0,24826.0,20509343.0,38454328.0,1637132.0,
75.46,1347439.0,24871.0,20901862.0,38454328.0,1687596.0,
75.46,1352121.0,24922.0,21212765.0,38454328.0,1711646.0,
75.46,1356121.0,24962.0,21570598.0,38454328.0,1731607.0,
75.46,1359859.0,24988.0,21826504.0,38454328.0,1754713.0,
75.46,1363010.0,25029.0,22150571.0,38454328.0,1808328.0,
75.46,1365512.0,25079.0,22544930.0,38454328.0,1871656.0,
75.46,1368104.0,25114.0,23004782.0,38454328.0,1943636.0,
73.61,1371069.0,25162.0,23353297.0,38454328.0,2013619.0,
73.61,1374273.0,25192.0,23672716.0,38454328.0,2079822.0,
73.61,1376991.0,25237.0,24063314.0,38454328.0,2145412.0,
73.61,1379464.0,25272.0,24379043.0,38454328.0,2229100.0,97.2918493388085
