stringency_index,total_cases,total_deaths,total_vaccinations,population,people_fully_vaccinated,gdp_normalized
68.52,267252.0,35473.0,7191.0,59037472.0,9.0,
68.52,268617.0,35477.0,7191.0,59037472.0,9.0,
68.52,269613.0,35483.0,7191.0,59037472.0,9.0,94.8916355364159
68.52,270588.0,35491.0,7191.0,59037472.0,9.0,
68.52,271914.0,35497.0,7191.0,59037472.0,9.0,
68.52,273311.0,35507.0,7191.0,59037472.0,9.0,
68.52,275043.0,35518.0,7191.0,59037472.0,9.0,
68.52,276736.0,35533.0,7191.0,59037472.0,9.0,
66.67,278033.0,35541.0,7191.0,59037472.0,9.0,
66.67,279183.0,35553.0,7191.0,59037472.0,9.0,
66.67,280552.0,35563.0,7191.0,59037472.0,9.0,
66.67,281982.0,35577.0,7191.0,59037472.0,9.0,
66.67,283579.0,35587.0,7191.0,59037472.0,9.0,
66.67,285195.0,35597.0,7191.0,59037472.0,9.0,
66.67,286696.0,35603.0,7191.0,59037472.0,9.0,
66.67,288152.0,35610.0,7191.0,59037472.0,9.0,
66.67,289160.0,35624.0,7191.0,59037472.0,9.0,
66.67,290389.0,35633.0,7191.0,59037472.0,9.0,
66.67,291841.0,35645.0,7191.0,59037472.0,9.0,
66.67,293424.0,35658.0,7191.0,59037472.0,9.0,
66.67,295331.0,35668.0,7191.0,59037472.0,9.0,
66.67,296968.0,35692.0,7191.0,59037472.0,9.0,
62.96,298555.0,35707.0,7191.0,59037472.0,9.0,
62.96,299905.0,35724.0,7191.0,59037472.0,9.0,
62.96,301296.0,35738.0,7191.0,59037472.0,9.0,
62.96,302936.0,35758.0,7191.0,59037472.0,9.0,
62.96,304722.0,35781.0,7191.0,59037472.0,9.0,
62.96,306634.0,35801.0,7191.0,59037472.0,9.0,
62.96,308503.0,35818.0,7191.0,59037472.0,9.0,
62.96,310269.0,35835.0,7191.0,59037472.0,9.0,
62.96,311763.0,35851.0,7191.0,59037472.0,9.0,
62.96,313410.0,35875.0,7191.0,59037472.0,9.0,
61.11,315260.0,35894.0,7191.0,59037472.0,9.0,94.7456474625785
61.11,317808.0,35918.0,7191.0,59037472.0,9.0,
61.11,320307.0,35941.0,7191.0,59037472.0,9.0,
61.11,323150.0,35968.0,7191.0,59037472.0,9.0,
61.11,325728.0,35986.0,7191.0,59037472.0,9.0,
63.89,327985.0,36002.0,7191.0,59037472.0,9.0,
63.89,330662.0,36030.0,7191.0,59037472.0,9.0,
63.89,334339.0,36061.0,7191.0,59037472.0,9.0,
63.89,338797.0,36083.0,7191.0,59037472.0,9.0,
63.89,344169.0,36111.0,7191.0,59037472.0,9.0,
63.89,349893.0,36140.0,7191.0,59037472.0,9.0,
63.89,355349.0,36166.0,7191.0,59037472.0,9.0,
63.89,359968.0,36205.0,7191.0,59037472.0,9.0,
65.74,365866.0,36246.0,7191.0,59037472.0,9.0,
65.74,373198.0,36289.0,7191.0,59037472.0,9.0,
65.74,382001.0,36372.0,7191.0,59037472.0,9.0,
65.74,392010.0,36427.0,7191.0,59037472.0,9.0,
65.74,402935.0,36474.0,7191.0,59037472.0,9.0,
65.74,414640.0,36543.0,7191.0,59037472.0,9.0,
65.74,423977.0,36616.0,7191.0,59037472.0,9.0,
65.74,434848.0,36705.0,7191.0,59037472.0,9.0,
65.74,450047.0,36832.0,7191.0,59037472.0,9.0,
75.93,466125.0,36968.0,7191.0,59037472.0,9.0,
75.93,485268.0,37059.0,7191.0,59037472.0,9.0,
75.93,504908.0,37210.0,7191.0,59037472.0,9.0,
78.7,526181.0,37338.0,7191.0,59037472.0,9.0,
78.7,543188.0,37479.0,7191.0,59037472.0,9.0,
78.7,565177.0,37700.0,7191.0,59037472.0,9.0,
78.7,590165.0,37905.0,7191.0,59037472.0,9.0,
78.7,616994.0,38122.0,7191.0,59037472.0,9.0,
78.7,648073.0,38321.0,7191.0,59037472.0,9.0,
78.7,679829.0,38618.0,7191.0,59037472.0,9.0,94.5930989635284
78.7,709734.0,38826.0,7191.0,59037472.0,9.0,
78.7,731987.0,39059.0,7191.0,59037472.0,9.0,
78.7,760228.0,39412.0,7191.0,59037472.0,9.0,
78.7,790776.0,39747.0,7191.0,59037472.0,9.0,
82.41,825278.0,40192.0,7191.0,59037472.0,9.0,
82.41,863080.0,40638.0,7191.0,59037472.0,9.0,
82.41,902889.0,41063.0,7191.0,59037472.0,9.0,
82.41,935503.0,41394.0,7191.0,59037472.0,9.0,
82.41,960772.0,41750.0,7191.0,59037472.0,9.0,
82.41,995862.0,42330.0,7191.0,59037472.0,9.0,
82.41,1028823.0,42953.0,7191.0,59037472.0,9.0,
82.41,1066800.0,43589.0,7191.0,59037472.0,9.0,
82.41,1107702.0,44139.0,7191.0,59037472.0,9.0,
82.41,1144951.0,44683.0,7191.0,59037472.0,9.0,
82.41,1178928.0,45229.0,7191.0,59037472.0,9.0,
82.41,1206280.0,45733.0,7191.0,59037472.0,9.0,
82.41,1238471.0,46464.0,7191.0,59037472.0,9.0,
82.41,1272751.0,47217.0,7191.0,59037472.0,9.0,
82.41,1308927.0,47870.0,7191.0,59037472.0,9.0,
82.41,1346166.0,48569.0,7191.0,59037472.0,9.0,
82.41,1380930.0,49261.0,7191.0,59037472.0,9.0,
82.41,1409267.0,49823.0,7191.0,59037472.0,9.0,
82.41,1432194.0,50453.0,7191.0,59037472.0,9.0,
82.41,1455421.0,51306.0,7191.0,59037472.0,9.0,
82.41,1481273.0,52028.0,7191.0,59037472.0,9.0,
82.41,1510274.0,52850.0,7191.0,59037472.0,9.0,
82.41,1538616.0,53677.0,7191.0,59037472.0,9.0,
82.41,1564931.0,54363.0,7191.0,59037472.0,9.0,
82.41,1585577.0,54904.0,7191.0,59037472.0,9.0,
82.41,1601953.0,55576.0,7191.0,59037472.0,9.0,94.9617935517514
82.41,1621300.0,56361.0,7191.0,59037472.0,9.0,
82.41,1642009.0,57045.0,7191.0,59037472.0,9.0,
80.56,1665228.0,58038.0,7191.0,59037472.0,9.0,
80.56,1689338.0,58852.0,7191.0,59037472.0,9.0,
80.56,1710390.0,59514.0,7191.0,59037472.0,9.0,
80.56,1729277.0,60078.0,7191.0,59037472.0,9.0,
80.56,1742956.0,60606.0,7191.0,59037472.0,9.0,
80.56,1757793.0,61240.0,7191.0,59037472.0,9.0,
80.56,1770548.0,61739.0,7191.0,59037472.0,9.0,
80.56,1787546.0,62626.0,7191.0,59037472.0,9.0,
80.56,1806272.0,63387.0,7191.0,59037472.0,9.0,
80.56,1826174.0,64036.0,7191.0,59037472.0,9.0,
80.56,1844111.0,64520.0,7191.0,59037472.0,9.0,
80.56,1856136.0,65011.0,7191.0,59037472.0,9.0,
80.56,1870975.0,65857.0,7191.0,59037472.0,9.0,
80.56,1888543.0,66537.0,7191.0,59037472.0,9.0,
80.56,1906776.0,67220.0,7191.0,59037472.0,9.0,
80.56,1922177.0,67894.0,7191.0,59037472.0,9.0,
80.56,1938482.0,68447.0,7191.0,59037472.0,9.0,
80.56,1953584.0,68799.0,7191.0,59037472.0,9.0,
80.56,1964453.0,69214.0,7191.0,59037472.0,9.0,
80.56,1977769.0,69842.0,7191.0,59037472.0,9.0,
82.41,1991677.0,70395.0,7191.0,59037472.0,9.0,
82.41,2009716.0,70900.0,7191.0,59037472.0,9.0,
82.41,2028753.0,71359.0,7191.0,59037472.0,9.0,
82.41,2039182.0,71627.0,7191.0,59037472.0,9.0,
78.7,2048095.0,71925.0,8696.0,59037472.0,9.0,
78.7,2056676.0,72370.0,9795.0,59037472.0,9.0,
78.7,2067886.0,73029.0,14689.0,59037472.0,9.0,
82.41,2083689.0,73604.0,40667.0,59037472.0,9.0,
82.41,2107166.0,74159.0,51939.0,59037472.0,9.0,95.3288286963036
82.41,2129376.0,74621.0,91012.0,59037472.0,9.0,
82.41,2141201.0,74985.0,126889.0,59037472.0,9.0,
82.41,2155446.0,75332.0,196562.0,59037472.0,9.0,
82.41,2166244.0,75680.0,276867.0,59037472.0,11.0,
82.41,2181619.0,76329.0,342087.0,59037472.0,13.0,
78.7,2201945.0,76877.0,434801.0,59037472.0,15.0,
